col_1,col_2,col_3,col_4,division
,State Treasurer - Democrat,Attorney General - Democrat,,All
,Robert M Mccord,Kathleen G Kane,Patrick Murphy,All
Robert M Mccord,22,278,179,All
Kathleen G Kane,,64,0,All
Patrick Murphy,,,52,All
Total,479,342,231,All
,State Treasurer - Democrat,Attorney General - Democrat,,1
,Robert M Mccord,Patrick Murphy,Kathleen G Kane,1
Robert M Mccord,3,5,7,1
Patrick Murphy,,5,0,1
Kathleen G Kane,,,2,1
Total,15,10,9,1
,State Treasurer - Democrat,Attorney General - Democrat,,2
,Robert M Mccord,Kathleen G Kane,Patrick Murphy,2
Robert M Mccord,1,9,2,2
Kathleen G Kane,,1,0,2
Patrick Murphy,,,0,2
Total,12,10,2,2
,State Treasurer - Democrat,Attorney General - Democrat,,3
,Robert M Mccord,Kathleen G Kane,Patrick Murphy,3
Robert M Mccord,1,6,2,3
Kathleen G Kane,,0,0,3
Patrick Murphy,,,1,3
Total,9,6,3,3
,State Treasurer - Democrat,Attorney General - Democrat,,4
,Robert M Mccord,Kathleen G Kane,Patrick Murphy,4
Robert M Mccord,0,18,17,4
Kathleen G Kane,,2,0,4
Patrick Murphy,,,2,4
Total,35,20,19,4
,State Treasurer - Democrat,Attorney General - Democrat,,5
,Robert M Mccord,Kathleen G Kane,Patrick Murphy,5
Robert M Mccord,5,22,10,5
Kathleen G Kane,,2,0,5
Patrick Murphy,,,1,5
Total,37,24,11,5
,State Treasurer - Democrat,Attorney General - Democrat,,6
,Robert M Mccord,Kathleen G Kane,Patrick Murphy,6
Robert M Mccord,0,27,17,6
Kathleen G Kane,,10,0,6
Patrick Murphy,,,1,6
Total,44,37,18,6
,State Treasurer - Democrat,Attorney General - Democrat,,7
,Robert M Mccord,Kathleen G Kane,Patrick Murphy,7
Robert M Mccord,0,10,5,7
Kathleen G Kane,,1,0,7
Patrick Murphy,,,1,7
Total,15,11,6,7
,State Treasurer - Democrat,Attorney General - Democrat,,8
,Robert M Mccord,Kathleen G Kane,Patrick Murphy,8
Robert M Mccord,2,22,15,8
Kathleen G Kane,,3,0,8
Patrick Murphy,,,3,8
Total,39,25,18,8
,State Treasurer - Democrat,Attorney General - Democrat,,9
,Robert M Mccord,Kathleen G Kane,Patrick Murphy,9
Robert M Mccord,1,16,8,9
Kathleen G Kane,,1,0,9
Patrick Murphy,,,2,9
Total,25,17,10,9
,State Treasurer - Democrat,Attorney General - Democrat,,10
,Robert M Mccord,Patrick Murphy,Kathleen G Kane,10
Robert M Mccord,0,11,6,10
Patrick Murphy,,2,0,10
Kathleen G Kane,,,4,10
Total,17,13,10,10
,State Treasurer - Democrat,Attorney General - Democrat,,11
,Robert M Mccord,Kathleen G Kane,Patrick Murphy,11
Robert M Mccord,1,9,7,11
Kathleen G Kane,,4,0,11
Patrick Murphy,,,3,11
Total,17,13,10,11
,State Treasurer - Democrat,Attorney General - Democrat,,12
,Robert M Mccord,Kathleen G Kane,Patrick Murphy,12
Robert M Mccord,1,13,11,12
Kathleen G Kane,,5,0,12
Patrick Murphy,,,1,12
Total,25,18,12,12
,Attorney General - Democrat,,State Treasurer - Democrat,13
,Kathleen G Kane,Patrick Murphy,Robert M Mccord,13
Kathleen G Kane,3,0,4,13
Patrick Murphy,,3,2,13
Robert M Mccord,,,0,13
Total,7,5,6,13
,Attorney General - Democrat,,State Treasurer - Democrat,14
,Kathleen G Kane,Patrick Murphy,Robert M Mccord,14
Kathleen G Kane,6,0,15,14
Patrick Murphy,,5,6,14
Robert M Mccord,,,0,14
Total,21,11,21,14
,State Treasurer - Democrat,Attorney General - Democrat,,15
,Robert M Mccord,Kathleen G Kane,Patrick Murphy,15
Robert M Mccord,0,14,7,15
Kathleen G Kane,,5,0,15
Patrick Murphy,,,1,15
Total,21,19,8,15
,State Treasurer - Democrat,Attorney General - Democrat,,16
