col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Delegate To The Democratic National Convention 13th District,,,,,,,,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,All
,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Vince Gillen,Leslie S Richards,Olivia E Brady,Louis J Farinella,Patrick J Eiding,Caren Gansman Moskowitz,Ryan N Boyer,Mindy M Posoff,Ted Kirsch,Elizabeth A Washo,Anthony Hardy Williams,Kathryn Sylvia Huggins,Christine M Tartaglione,Deborah E Landau,Thaddeus Kirkland,Sekela Coles,All
Catherine G Scott,94,717,690,516,515,509,502,502,490,0,0,0,0,0,0,0,0,0,0,All
Kelly Lynn Devine,,43,672,502,502,498,491,487,483,0,0,0,0,0,0,0,0,0,0,All
D Gregory Holt,,,32,487,482,482,481,474,465,0,0,0,0,0,0,0,0,0,0,All
Vince Gillen,,,,2,487,483,484,487,476,0,0,0,0,0,0,0,0,0,0,All
Leslie S Richards,,,,,5,495,483,476,479,0,0,0,0,0,0,0,0,0,0,All
Olivia E Brady,,,,,,8,479,474,483,0,0,0,0,0,0,0,0,0,0,All
Louis J Farinella,,,,,,,8,478,467,0,0,0,0,0,0,0,0,0,0,All
Patrick J Eiding,,,,,,,,5,471,0,0,0,0,0,0,0,0,0,0,All
Caren Gansman Moskowitz,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,All
Ryan N Boyer,,,,,,,,,,5,32,31,29,31,24,21,21,21,20,All
Mindy M Posoff,,,,,,,,,,,0,32,31,29,24,22,23,23,20,All
Ted Kirsch,,,,,,,,,,,,1,28,29,23,21,24,22,21,All
Elizabeth A Washo,,,,,,,,,,,,,0,27,23,21,21,23,19,All
Anthony Hardy Williams,,,,,,,,,,,,,,0,22,19,21,20,19,All
Kathryn Sylvia Huggins,,,,,,,,,,,,,,,1,24,22,23,21,All
Christine M Tartaglione,,,,,,,,,,,,,,,,2,21,21,21,All
Deborah E Landau,,,,,,,,,,,,,,,,,0,22,21,All
Thaddeus Kirkland,,,,,,,,,,,,,,,,,,0,21,All
Sekela Coles,,,,,,,,,,,,,,,,,,,1,All
Total,882,791,743,547,544,541,535,533,510,41,36,35,33,32,29,27,25,25,23,All
,Delegate To The Democratic National Convention 13th District,,,,,,,,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,1
,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Patrick J Eiding,Leslie S Richards,Louis J Farinella,Olivia E Brady,Vince Gillen,Caren Gansman Moskowitz,Anthony Hardy Williams,Christine M Tartaglione,Deborah E Landau,Elizabeth A Washo,Kathryn Sylvia Huggins,Mindy M Posoff,Ryan N Boyer,Sekela Coles,Ted Kirsch,Thaddeus Kirkland,1
