col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 172nd District - Republican,United States Senator - Republican,,,,,All
,Al Taubenberger,David Alan Christian,Tom Smith,Steven D Welch,Marc A Scaringi,Sam Rohrer,All
Al Taubenberger,10,66,59,27,13,6,All
David Alan Christian,,8,0,0,0,0,All
Tom Smith,,,7,0,0,0,All
Steven D Welch,,,,10,0,0,All
Marc A Scaringi,,,,,2,0,All
Sam Rohrer,,,,,,1,All
Total,181,74,66,37,15,7,All
,Representative In The General Assembly 172nd District - Republican,United States Senator - Republican,,,,,2
,Al Taubenberger,David Alan Christian,Steven D Welch,Tom Smith,Marc A Scaringi,Sam Rohrer,2
Al Taubenberger,2,17,4,7,5,0,2
David Alan Christian,,3,0,0,0,0,2
Steven D Welch,,,3,0,0,0,2
Tom Smith,,,,0,0,0,2
Marc A Scaringi,,,,,1,0,2
Sam Rohrer,,,,,,0,2
Total,35,20,7,7,6,0,2
,Representative In The General Assembly 172nd District - Republican,United States Senator - Republican,,,,,3
,Al Taubenberger,Tom Smith,Steven D Welch,David Alan Christian,Marc A Scaringi,Sam Rohrer,3
Al Taubenberger,2,11,7,5,3,2,3
Tom Smith,,4,0,0,0,0,3
Steven D Welch,,,2,0,0,0,3
David Alan Christian,,,,2,0,0,3
Marc A Scaringi,,,,,1,0,3
Sam Rohrer,,,,,,0,3
Total,30,15,9,7,4,2,3
,Representative In The General Assembly 172nd District - Republican,United States Senator - Republican,,,,,11
,Al Taubenberger,Tom Smith,David Alan Christian,Steven D Welch,Sam Rohrer,Marc A Scaringi,11
Al Taubenberger,2,19,17,3,2,0,11
Tom Smith,,0,0,0,0,0,11
David Alan Christian,,,0,0,0,0,11
Steven D Welch,,,,1,0,0,11
Sam Rohrer,,,,,1,0,11
Marc A Scaringi,,,,,,0,11
Total,43,19,17,4,3,0,11
,Representative In The General Assembly 172nd District - Republican,United States Senator - Republican,,,,,13
,Al Taubenberger,David Alan Christian,Tom Smith,Steven D Welch,Marc A Scaringi,Sam Rohrer,13
Al Taubenberger,2,24,19,8,5,2,13
David Alan Christian,,2,0,0,0,0,13
Tom Smith,,,3,0,0,0,13
Steven D Welch,,,,1,0,0,13
Marc A Scaringi,,,,,0,0,13
Sam Rohrer,,,,,,0,13
Total,60,26,22,9,5,2,13
,Representative In The General Assembly 172nd District - Republican,United States Senator - Republican,,,,,15
,Al Taubenberger,Steven D Welch,David Alan Christian,Tom Smith,Marc A Scaringi,Sam Rohrer,15
Al Taubenberger,2,5,3,3,0,0,15
Steven D Welch,,3,0,0,0,0,15
David Alan Christian,,,1,0,0,0,15
Tom Smith,,,,0,0,0,15
Marc A Scaringi,,,,,0,0,15
Sam Rohrer,,,,,,0,15
Total,13,8,4,3,0,0,15
