col_1,col_2,col_3,division
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,All
,Mike Stack,Robert M Mccord,All
Mike Stack,324,"1,251",All
Robert M Mccord,,43,All
Total,"1,575","1,294",All
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,1
,Mike Stack,Robert M Mccord,1
Mike Stack,12,41,1
Robert M Mccord,,1,1
Total,53,42,1
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,2
,Mike Stack,Robert M Mccord,2
Mike Stack,7,33,2
Robert M Mccord,,1,2
Total,40,34,2
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,3
,Mike Stack,Robert M Mccord,3
Mike Stack,2,30,3
Robert M Mccord,,0,3
Total,32,30,3
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,10
,Mike Stack,Robert M Mccord,10
Mike Stack,5,31,10
Robert M Mccord,,0,10
Total,36,31,10
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,11
,Mike Stack,Robert M Mccord,11
Mike Stack,5,20,11
Robert M Mccord,,0,11
Total,25,20,11
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,12
,Mike Stack,Robert M Mccord,12
Mike Stack,14,39,12
Robert M Mccord,,0,12
Total,53,39,12
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,13
,Mike Stack,Robert M Mccord,13
Mike Stack,4,30,13
Robert M Mccord,,0,13
Total,34,30,13
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,14
,Mike Stack,Robert M Mccord,14
Mike Stack,6,23,14
Robert M Mccord,,0,14
Total,29,23,14
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,15
,Mike Stack,Robert M Mccord,15
Mike Stack,9,26,15
Robert M Mccord,,0,15
Total,35,26,15
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,16
,Mike Stack,Robert M Mccord,16
Mike Stack,14,30,16
Robert M Mccord,,0,16
Total,44,30,16
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,17
,Mike Stack,Robert M Mccord,17
Mike Stack,3,29,17
Robert M Mccord,,0,17
Total,32,29,17
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,18
,Mike Stack,Robert M Mccord,18
Mike Stack,3,24,18
Robert M Mccord,,1,18
Total,27,25,18
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,19
,Mike Stack,Robert M Mccord,19
Mike Stack,12,52,19
Robert M Mccord,,3,19
Total,64,55,19
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,20
,Mike Stack,Robert M Mccord,20
Mike Stack,12,33,20
Robert M Mccord,,3,20
Total,45,36,20
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,21
,Mike Stack,Robert M Mccord,21
Mike Stack,5,34,21
Robert M Mccord,,2,21
Total,39,36,21
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,22
,Mike Stack,Robert M Mccord,22
Mike Stack,12,95,22
Robert M Mccord,,1,22
Total,107,96,22
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,23
,Mike Stack,Robert M Mccord,23
Mike Stack,7,37,23
Robert M Mccord,,2,23
Total,44,39,23
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,24
,Mike Stack,Robert M Mccord,24
Mike Stack,9,42,24
Robert M Mccord,,2,24
Total,51,44,24
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,25
,Mike Stack,Robert M Mccord,25
Mike Stack,15,70,25
Robert M Mccord,,2,25
Total,85,72,25
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,26
,Mike Stack,Robert M Mccord,26
Mike Stack,9,21,26
Robert M Mccord,,1,26
Total,30,22,26
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,27
,Mike Stack,Robert M Mccord,27
Mike Stack,13,34,27
Robert M Mccord,,3,27
Total,47,37,27
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,28
,Mike Stack,Robert M Mccord,28
Mike Stack,7,26,28
Robert M Mccord,,0,28
Total,33,26,28
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,29
,Mike Stack,Robert M Mccord,29
Mike Stack,19,28,29
Robert M Mccord,,6,29
Total,47,34,29
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,30
,Mike Stack,Robert M Mccord,30
Mike Stack,10,43,30
Robert M Mccord,,1,30
Total,53,44,30
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,31
,Mike Stack,Robert M Mccord,31
Mike Stack,14,38,31
Robert M Mccord,,0,31
Total,52,38,31
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,32
,Mike Stack,Robert M Mccord,32
Mike Stack,14,22,32
Robert M Mccord,,1,32
Total,36,23,32
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,33
,Mike Stack,Robert M Mccord,33
Mike Stack,3,29,33
Robert M Mccord,,2,33
Total,32,31,33
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,34
,Mike Stack,Robert M Mccord,34
Mike Stack,13,48,34
Robert M Mccord,,0,34
Total,61,48,34
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,35
,Mike Stack,Robert M Mccord,35
Mike Stack,10,31,35
Robert M Mccord,,0,35
Total,41,31,35
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,36
,Mike Stack,Robert M Mccord,36
Mike Stack,6,40,36
Robert M Mccord,,2,36
Total,46,42,36
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,37
,Mike Stack,Robert M Mccord,37
Mike Stack,12,33,37
Robert M Mccord,,4,37
Total,45,37,37
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,38
,Mike Stack,Robert M Mccord,38
Mike Stack,18,50,38
Robert M Mccord,,1,38
Total,68,51,38
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,39
,Mike Stack,Robert M Mccord,39
Mike Stack,11,20,39
Robert M Mccord,,1,39
Total,31,21,39
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,40
,Mike Stack,Robert M Mccord,40
Mike Stack,3,24,40
Robert M Mccord,,1,40
Total,27,25,40
,Senator In The General Assembly 5th District - Democrat,State Treasurer - Democrat,41
,Mike Stack,Robert M Mccord,41
Mike Stack,6,45,41
Robert M Mccord,,2,41
Total,51,47,41
