col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Representative In The General Assembly 172nd District - Democrat,,Delegate To The Democratic National Convention 13th District,,,,,,,,,All
,Kevin J Boyle,Daniel Collins,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Leslie S Richards,Vince Gillen,Olivia E Brady,Patrick J Eiding,Louis J Farinella,Caren Gansman Moskowitz,All
Kevin J Boyle,72,0,97,90,81,65,63,62,58,62,57,All
Daniel Collins,,54,63,58,42,39,39,37,40,34,34,All
Catherine G Scott,,,0,127,114,95,93,93,90,91,86,All
Kelly Lynn Devine,,,,0,110,92,94,91,89,88,85,All
D Gregory Holt,,,,,1,84,83,84,82,83,79,All
Leslie S Richards,,,,,,0,85,90,81,85,84,All
Vince Gillen,,,,,,,1,84,88,84,79,All
Olivia E Brady,,,,,,,,0,83,81,85,All
Patrick J Eiding,,,,,,,,,0,81,81,All
Louis J Farinella,,,,,,,,,,1,80,All
Caren Gansman Moskowitz,,,,,,,,,,,0,All
Total,194,130,160,148,124,104,103,99,98,97,91,All
,Representative In The General Assembly 172nd District - Democrat,,Delegate To The Democratic National Convention 13th District,,,,,,,,,2
,Kevin J Boyle,Daniel Collins,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Leslie S Richards,Olivia E Brady,Caren Gansman Moskowitz,Louis J Farinella,Patrick J Eiding,Vince Gillen,2
Kevin J Boyle,12,0,32,27,27,19,20,18,18,19,19,2
Daniel Collins,,15,20,19,13,15,14,13,13,12,10,2
Catherine G Scott,,,0,39,37,32,32,29,29,30,28,2
Kelly Lynn Devine,,,,0,34,31,31,28,28,27,28,2
D Gregory Holt,,,,,0,28,28,25,27,29,28,2
Leslie S Richards,,,,,,0,32,29,28,27,27,2
Olivia E Brady,,,,,,,0,28,27,28,27,2
Caren Gansman Moskowitz,,,,,,,,0,27,27,25,2
Louis J Farinella,,,,,,,,,0,27,28,2
Patrick J Eiding,,,,,,,,,,0,27,2
Vince Gillen,,,,,,,,,,,0,2
Total,53,39,52,46,40,34,34,31,31,31,29,2
,Representative In The General Assembly 172nd District - Democrat,,Delegate To The Democratic National Convention 13th District,,,,,,,,,3
,Kevin J Boyle,Daniel Collins,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Leslie S Richards,Vince Gillen,Louis J Farinella,Patrick J Eiding,Caren Gansman Moskowitz,Olivia E Brady,3
Kevin J Boyle,12,0,19,19,16,12,10,12,9,10,9,3
Daniel Collins,,9,7,4,4,4,5,3,5,3,3,3
Catherine G Scott,,,0,20,19,15,14,14,13,12,12,3
Kelly Lynn Devine,,,,0,19,15,14,14,13,13,12,3
D Gregory Holt,,,,,0,13,12,13,11,12,11,3
Leslie S Richards,,,,,,0,12,13,11,12,11,3
Vince Gillen,,,,,,,1,13,13,11,11,3
Louis J Farinella,,,,,,,,0,12,12,12,3
Patrick J Eiding,,,,,,,,,0,12,12,3
Caren Gansman Moskowitz,,,,,,,,,,0,12,3
Olivia E Brady,,,,,,,,,,,0,3
Total,34,17,26,23,20,16,16,15,14,13,12,3
