col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,All
,Al Taubenberger,Mitt Romney,Ron Paul,Rick Santorum,Newt Gingrich,All
Al Taubenberger,9,355,66,62,46,All
Mitt Romney,,106,0,0,0,All
Ron Paul,,,30,0,0,All
Rick Santorum,,,,24,0,All
Newt Gingrich,,,,,10,All
Total,538,461,96,86,56,All
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,6
,Al Taubenberger,Mitt Romney,Newt Gingrich,Rick Santorum,Ron Paul,6
Al Taubenberger,1,23,4,3,2,6
Mitt Romney,,3,0,0,0,6
Newt Gingrich,,,0,0,0,6
Rick Santorum,,,,1,0,6
Ron Paul,,,,,2,6
Total,33,26,4,4,4,6
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,7
,Al Taubenberger,Mitt Romney,Rick Santorum,Ron Paul,Newt Gingrich,7
Al Taubenberger,0,15,5,1,2,7
Mitt Romney,,1,0,0,0,7
Rick Santorum,,,2,0,0,7
Ron Paul,,,,2,0,7
Newt Gingrich,,,,,0,7
Total,23,16,7,3,2,7
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,8
,Al Taubenberger,Mitt Romney,Ron Paul,Newt Gingrich,Rick Santorum,8
Al Taubenberger,0,16,6,3,1,8
Mitt Romney,,4,0,0,0,8
Ron Paul,,,1,0,0,8
Newt Gingrich,,,,0,0,8
Rick Santorum,,,,,1,8
Total,26,20,7,3,2,8
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,9
,Al Taubenberger,Mitt Romney,Ron Paul,Rick Santorum,Newt Gingrich,9
Al Taubenberger,0,11,5,2,1,9
Mitt Romney,,2,0,0,0,9
Ron Paul,,,1,0,0,9
Rick Santorum,,,,1,0,9
Newt Gingrich,,,,,0,9
Total,19,13,6,3,1,9
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,11
,Al Taubenberger,Mitt Romney,Rick Santorum,Ron Paul,Newt Gingrich,11
Al Taubenberger,1,20,5,4,2,11
Mitt Romney,,4,0,0,0,11
Rick Santorum,,,2,0,0,11
Ron Paul,,,,0,0,11
Newt Gingrich,,,,,0,11
Total,32,24,7,4,2,11
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,12
,Al Taubenberger,Mitt Romney,Ron Paul,Newt Gingrich,Rick Santorum,12
Al Taubenberger,2,26,6,5,2,12
Mitt Romney,,13,0,0,0,12
Ron Paul,,,7,0,0,12
