col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Senator In The General Assembly 1st District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,All
,Lawrence M Farnese Jr,Anthony Hardy Williams,Ted Kirsch,Ryan N Boyer,Elizabeth A Washo,Mindy M Posoff,Kathryn Sylvia Huggins,Christine M Tartaglione,Sekela Coles,Thaddeus Kirkland,Deborah E Landau,All
Lawrence M Farnese Jr,63,279,266,250,246,246,199,195,188,181,182,All
Anthony Hardy Williams,,5,262,254,248,246,196,193,186,182,178,All
Ted Kirsch,,,2,255,252,253,189,187,184,182,179,All
Ryan N Boyer,,,,0,249,251,193,183,184,178,178,All
Elizabeth A Washo,,,,,0,248,188,182,183,177,178,All
Mindy M Posoff,,,,,,1,188,180,181,177,172,All
Kathryn Sylvia Huggins,,,,,,,1,197,196,187,191,All
Christine M Tartaglione,,,,,,,,0,191,187,185,All
Sekela Coles,,,,,,,,,0,185,188,All
Thaddeus Kirkland,,,,,,,,,,0,181,All
Deborah E Landau,,,,,,,,,,,0,All
Total,376,306,287,268,265,262,215,208,202,197,195,All
,Senator In The General Assembly 1st District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,30
,Lawrence M Farnese Jr,Anthony Hardy Williams,Ted Kirsch,Elizabeth A Washo,Mindy M Posoff,Ryan N Boyer,Christine M Tartaglione,Kathryn Sylvia Huggins,Thaddeus Kirkland,Deborah E Landau,Sekela Coles,30
Lawrence M Farnese Jr,13,57,57,53,52,52,39,39,36,36,35,30
Anthony Hardy Williams,,0,55,52,54,53,39,39,39,35,37,30
Ted Kirsch,,,1,53,56,54,38,37,39,36,37,30
Elizabeth A Washo,,,,0,52,52,36,37,35,36,36,30
Mindy M Posoff,,,,,0,54,37,37,38,36,37,30
Ryan N Boyer,,,,,,0,36,38,37,37,37,30
Christine M Tartaglione,,,,,,,0,37,37,36,37,30
Kathryn Sylvia Huggins,,,,,,,,0,35,37,36,30
Thaddeus Kirkland,,,,,,,,,0,35,36,30
Deborah E Landau,,,,,,,,,,0,36,30
Sekela Coles,,,,,,,,,,,0,30
Total,81,62,62,56,56,56,42,42,41,39,39,30
,Senator In The General Assembly 1st District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,38
,Lawrence M Farnese Jr,Anthony Hardy Williams,Ted Kirsch,Mindy M Posoff,Elizabeth A Washo,Ryan N Boyer,Kathryn Sylvia Huggins,Christine M Tartaglione,Sekela Coles,Thaddeus Kirkland,Deborah E Landau,38
Lawrence M Farnese Jr,24,99,96,92,90,89,75,72,72,71,68,38
Anthony Hardy Williams,,3,95,91,90,91,71,68,67,66,64,38
Ted Kirsch,,,1,95,93,91,70,67,67,68,65,38
Mindy M Posoff,,,,1,94,92,70,66,68,66,64,38
Elizabeth A Washo,,,,,0,91,67,64,65,64,63,38
Ryan N Boyer,,,,,,0,66,64,64,63,62,38
Kathryn Sylvia Huggins,,,,,,,0,73,74,71,71,38
Christine M Tartaglione,,,,,,,,0,70,70,67,38
Sekela Coles,,,,,,,,,0,70,70,38
Thaddeus Kirkland,,,,,,,,,,0,69,38
Deborah E Landau,,,,,,,,,,,0,38
Total,135,110,102,98,96,95,79,75,75,74,71,38
,Senator In The General Assembly 1st District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,40
,Lawrence M Farnese Jr,Anthony Hardy Williams,Ted Kirsch,Ryan N Boyer,Elizabeth A Washo,Mindy M Posoff,Kathryn Sylvia Huggins,Christine M Tartaglione,Sekela Coles,Deborah E Landau,Thaddeus Kirkland,40
Lawrence M Farnese Jr,26,123,113,109,103,102,85,84,81,78,74,40
Anthony Hardy Williams,,2,112,110,106,101,86,86,82,79,77,40
Ted Kirsch,,,0,110,106,102,82,82,80,78,75,40
Ryan N Boyer,,,,0,106,105,89,83,83,79,78,40
Elizabeth A Washo,,,,,0,102,84,82,82,79,78,40
Mindy M Posoff,,,,,,0,81,77,76,72,73,40
Kathryn Sylvia Huggins,,,,,,,1,87,86,83,81,40
Christine M Tartaglione,,,,,,,,0,84,82,80,40
Sekela Coles,,,,,,,,,0,82,79,40
Deborah E Landau,,,,,,,,,,0,77,40
Thaddeus Kirkland,,,,,,,,,,,0,40
Total,160,134,123,117,113,108,94,91,88,85,82,40
