col_1,col_2,division
,Representative In The General Assembly 152nd District - Republican,All
,Thomas P Murt,All
Thomas P Murt,78,All
Total,78,All
,Representative In The General Assembly 152nd District - Republican,12
,Thomas P Murt,12
Thomas P Murt,25,12
Total,25,12
,Representative In The General Assembly 152nd District - Republican,33
,Thomas P Murt,33
Thomas P Murt,18,33
Total,18,33
,Representative In The General Assembly 152nd District - Republican,34
,Thomas P Murt,34
Thomas P Murt,28,34
Total,28,34
,Representative In The General Assembly 152nd District - Republican,38
,Thomas P Murt,38
Thomas P Murt,7,38
Total,7,38
