col_1,col_2,col_3,division
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,All
,Michael J Tomlinson,David J Freed,All
Michael J Tomlinson,314,"1,666",All
David J Freed,,121,All
Total,"1,980","1,787",All
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,1
,Michael J Tomlinson,David J Freed,1
Michael J Tomlinson,3,18,1
David J Freed,,2,1
Total,21,20,1
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,2
,Michael J Tomlinson,David J Freed,2
Michael J Tomlinson,4,31,2
David J Freed,,1,2
Total,35,32,2
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,3
,Michael J Tomlinson,David J Freed,3
Michael J Tomlinson,4,22,3
David J Freed,,1,3
Total,26,23,3
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,4
,Michael J Tomlinson,David J Freed,4
Michael J Tomlinson,4,15,4
David J Freed,,2,4
Total,19,17,4
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,5
,Michael J Tomlinson,David J Freed,5
Michael J Tomlinson,5,26,5
David J Freed,,0,5
Total,31,26,5
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,6
,Michael J Tomlinson,David J Freed,6
Michael J Tomlinson,5,30,6
David J Freed,,0,6
Total,35,30,6
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,7
,Michael J Tomlinson,David J Freed,7
Michael J Tomlinson,8,49,7
David J Freed,,2,7
Total,57,51,7
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,8
,Michael J Tomlinson,David J Freed,8
Michael J Tomlinson,7,38,8
David J Freed,,0,8
Total,45,38,8
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,9
,Michael J Tomlinson,David J Freed,9
Michael J Tomlinson,7,40,9
David J Freed,,3,9
Total,47,43,9
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,10
,Michael J Tomlinson,David J Freed,10
Michael J Tomlinson,8,41,10
David J Freed,,2,10
Total,49,43,10
,Attorney General - Republican,Senator In The General Assembly 5th District - Republican,11
,David J Freed,Michael J Tomlinson,11
David J Freed,5,31,11
Michael J Tomlinson,,4,11
Total,36,35,11
,Attorney General - Republican,Senator In The General Assembly 5th District - Republican,12
,David J Freed,Michael J Tomlinson,12
David J Freed,2,24,12
Michael J Tomlinson,,2,12
Total,26,26,12
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,13
,Michael J Tomlinson,David J Freed,13
Michael J Tomlinson,7,20,13
David J Freed,,1,13
Total,27,21,13
,Attorney General - Republican,Senator In The General Assembly 5th District - Republican,14
,David J Freed,Michael J Tomlinson,14
David J Freed,2,40,14
Michael J Tomlinson,,2,14
Total,42,42,14
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,15
,Michael J Tomlinson,David J Freed,15
Michael J Tomlinson,4,32,15
David J Freed,,2,15
Total,36,34,15
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,16
,Michael J Tomlinson,David J Freed,16
Michael J Tomlinson,3,27,16
David J Freed,,1,16
Total,30,28,16
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,17
,Michael J Tomlinson,David J Freed,17
Michael J Tomlinson,11,53,17
David J Freed,,1,17
Total,64,54,17
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,18
,Michael J Tomlinson,David J Freed,18
Michael J Tomlinson,7,40,18
David J Freed,,3,18
Total,47,43,18
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,19
,Michael J Tomlinson,David J Freed,19
Michael J Tomlinson,5,30,19
David J Freed,,2,19
Total,35,32,19
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,20
,Michael J Tomlinson,David J Freed,20
Michael J Tomlinson,6,26,20
David J Freed,,0,20
Total,32,26,20
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,21
,Michael J Tomlinson,David J Freed,21
Michael J Tomlinson,10,47,21
David J Freed,,3,21
Total,57,50,21
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,22
,Michael J Tomlinson,David J Freed,22
Michael J Tomlinson,6,31,22
David J Freed,,4,22
Total,37,35,22
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,23
,Michael J Tomlinson,David J Freed,23
Michael J Tomlinson,6,25,23
David J Freed,,5,23
Total,31,30,23
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,24
,Michael J Tomlinson,David J Freed,24
Michael J Tomlinson,12,31,24
David J Freed,,0,24
Total,43,31,24
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,25
,Michael J Tomlinson,David J Freed,25
Michael J Tomlinson,12,56,25
David J Freed,,3,25
Total,68,59,25
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,26
,Michael J Tomlinson,David J Freed,26
Michael J Tomlinson,5,21,26
David J Freed,,4,26
Total,26,25,26
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,27
,Michael J Tomlinson,David J Freed,27
Michael J Tomlinson,3,13,27
David J Freed,,1,27
Total,16,14,27
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,28
,Michael J Tomlinson,David J Freed,28
Michael J Tomlinson,10,35,28
David J Freed,,0,28
Total,45,35,28
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,29
,Michael J Tomlinson,David J Freed,29
Michael J Tomlinson,19,92,29
David J Freed,,8,29
Total,111,100,29
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,30
,Michael J Tomlinson,David J Freed,30
Michael J Tomlinson,12,46,30
David J Freed,,4,30
Total,58,50,30
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,31
,Michael J Tomlinson,David J Freed,31
Michael J Tomlinson,4,24,31
David J Freed,,2,31
Total,28,26,31
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,32
,Michael J Tomlinson,David J Freed,32
Michael J Tomlinson,6,22,32
David J Freed,,0,32
Total,28,22,32
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,33
,Michael J Tomlinson,David J Freed,33
Michael J Tomlinson,11,50,33
David J Freed,,5,33
Total,61,55,33
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,34
,Michael J Tomlinson,David J Freed,34
Michael J Tomlinson,6,34,34
David J Freed,,0,34
Total,40,34,34
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,35
,Michael J Tomlinson,David J Freed,35
Michael J Tomlinson,6,31,35
David J Freed,,4,35
Total,37,35,35
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,36
,Michael J Tomlinson,David J Freed,36
Michael J Tomlinson,6,50,36
David J Freed,,5,36
Total,56,55,36
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,37
,Michael J Tomlinson,David J Freed,37
Michael J Tomlinson,4,12,37
David J Freed,,1,37
Total,16,13,37
,Attorney General - Republican,Senator In The General Assembly 5th District - Republican,38
,David J Freed,Michael J Tomlinson,38
David J Freed,5,35,38
Michael J Tomlinson,,5,38
Total,40,40,38
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,39
,Michael J Tomlinson,David J Freed,39
Michael J Tomlinson,7,34,39
David J Freed,,2,39
Total,41,36,39
,Attorney General - Republican,Senator In The General Assembly 5th District - Republican,40
,David J Freed,Michael J Tomlinson,40
David J Freed,7,24,40
Michael J Tomlinson,,4,40
Total,31,28,40
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,41
,Michael J Tomlinson,David J Freed,41
Michael J Tomlinson,4,23,41
David J Freed,,2,41
Total,27,25,41
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,42
,Michael J Tomlinson,David J Freed,42
Michael J Tomlinson,9,50,42
David J Freed,,2,42
Total,59,52,42
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,43
,Michael J Tomlinson,David J Freed,43
Michael J Tomlinson,17,79,43
David J Freed,,10,43
Total,96,89,43
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,44
,Michael J Tomlinson,David J Freed,44
Michael J Tomlinson,10,49,44
David J Freed,,5,44
Total,59,54,44
,Attorney General - Republican,Senator In The General Assembly 5th District - Republican,45
,David J Freed,Michael J Tomlinson,45
David J Freed,3,27,45
Michael J Tomlinson,,3,45
Total,30,30,45
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,46
,Michael J Tomlinson,David J Freed,46
Michael J Tomlinson,11,92,46
David J Freed,,4,46
Total,103,96,46
