col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Delegate To The Republican National Convention 13th District,,,,,,,,United States Senator - Republican,,,,,All
,William E Donnelly,Robert C Barrilli,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Edward T Boyd,Steven J Gilber,Brandon Yates,Tom Smith,David Alan Christian,Steven D Welch,Sam Rohrer,Marc A Scaringi,All
William E Donnelly,8,194,238,265,86,45,15,19,165,167,114,36,25,All
Robert C Barrilli,,38,92,150,45,32,35,31,236,82,84,36,11,All
Michael J Mcmonagle,,,5,129,90,40,25,26,142,118,70,36,15,All
Thomas Jay Ellis,,,,2,30,17,21,17,107,90,92,26,13,All
Michael Anthony Salvi,,,,,2,9,14,13,56,52,26,15,19,All
Edward T Boyd,,,,,,2,29,22,51,31,7,14,3,All
Steven J Gilber,,,,,,,1,18,39,15,8,18,2,All
Brandon Yates,,,,,,,,0,41,16,7,8,3,All
Tom Smith,,,,,,,,,54,0,0,0,0,All
David Alan Christian,,,,,,,,,,25,0,0,0,All
Steven D Welch,,,,,,,,,,,30,0,0,All
Sam Rohrer,,,,,,,,,,,,15,0,All
Marc A Scaringi,,,,,,,,,,,,,9,All
Total,539,504,396,350,177,110,84,77,454,278,209,92,51,All
,Delegate To The Republican National Convention 13th District,,,,,,,,United States Senator - Republican,,,,,1
,William E Donnelly,Robert C Barrilli,Thomas Jay Ellis,Michael J Mcmonagle,Michael Anthony Salvi,Brandon Yates,Edward T Boyd,Steven J Gilber,Steven D Welch,Tom Smith,David Alan Christian,Sam Rohrer,Marc A Scaringi,1
William E Donnelly,1,17,20,7,5,3,1,0,15,9,6,1,0,1
Robert C Barrilli,,0,16,3,3,2,3,3,12,8,4,3,1,1
Thomas Jay Ellis,,,0,3,2,2,0,0,14,4,3,0,0,1
Michael J Mcmonagle,,,,0,3,2,4,2,3,6,3,4,0,1
Michael Anthony Salvi,,,,,1,1,0,0,0,2,4,1,1,1
Brandon Yates,,,,,,0,2,0,2,3,0,1,0,1
Edward T Boyd,,,,,,,0,2,0,3,0,3,0,1
Steven J Gilber,,,,,,,,0,1,0,0,3,0,1
Steven D Welch,,,,,,,,,0,0,0,0,0,1
Tom Smith,,,,,,,,,,2,0,0,0,1
David Alan Christian,,,,,,,,,,,1,0,0,1
Sam Rohrer,,,,,,,,,,,,0,0,1
Marc A Scaringi,,,,,,,,,,,,,1,1
Total,33,29,22,16,9,6,6,4,19,18,9,6,2,1
,Delegate To The Republican National Convention 13th District,,,,,,,,United States Senator - Republican,,,,,2
,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Robert C Barrilli,Michael Anthony Salvi,Edward T Boyd,Steven J Gilber,Brandon Yates,Tom Smith,David Alan Christian,Steven D Welch,Sam Rohrer,Marc A Scaringi,2
William E Donnelly,0,12,11,5,4,2,1,1,9,9,5,2,0,2
Michael J Mcmonagle,,1,8,4,6,2,1,0,4,9,3,2,1,2
Thomas Jay Ellis,,,0,3,3,1,1,0,7,2,5,1,0,2
Robert C Barrilli,,,,1,1,2,1,0,3,4,5,1,0,2
Michael Anthony Salvi,,,,,0,0,0,0,3,3,2,0,0,2
Edward T Boyd,,,,,,0,2,2,4,2,1,0,0,2
Steven J Gilber,,,,,,,0,0,2,1,0,0,0,2
Brandon Yates,,,,,,,,0,2,0,0,0,0,2
Tom Smith,,,,,,,,,4,0,0,0,0,2
David Alan Christian,,,,,,,,,,3,0,0,0,2
Steven D Welch,,,,,,,,,,,1,0,0,2
Sam Rohrer,,,,,,,,,,,,0,0,2
Marc A Scaringi,,,,,,,,,,,,,0,2
Total,25,20,15,14,8,7,3,2,19,17,11,2,1,2
,Delegate To The Republican National Convention 13th District,,,,,,,,United States Senator - Republican,,,,,3
,Michael J Mcmonagle,William E Donnelly,Michael Anthony Salvi,Thomas Jay Ellis,Brandon Yates,Robert C Barrilli,Edward T Boyd,Steven J Gilber,Tom Smith,David Alan Christian,Sam Rohrer,Steven D Welch,Marc A Scaringi,3
Michael J Mcmonagle,0,19,9,12,4,2,2,0,15,3,7,6,1,3
William E Donnelly,,1,7,11,2,0,4,1,8,6,6,6,0,3
Michael Anthony Salvi,,,0,0,3,3,1,1,9,3,3,2,0,3
Thomas Jay Ellis,,,,0,2,0,0,1,4,1,3,4,1,3
Brandon Yates,,,,,0,2,2,1,5,1,1,0,1,3
Robert C Barrilli,,,,,,0,2,1,5,1,0,0,1,3
Edward T Boyd,,,,,,,0,1,2,2,1,1,0,3
Steven J Gilber,,,,,,,,0,2,0,1,0,0,3
Tom Smith,,,,,,,,,4,0,0,0,0,3
David Alan Christian,,,,,,,,,,3,0,0,0,3
Sam Rohrer,,,,,,,,,,,1,0,0,3
Steven D Welch,,,,,,,,,,,,0,0,3
Marc A Scaringi,,,,,,,,,,,,,2,3
Total,32,27,17,13,8,7,6,3,26,14,9,7,4,3
,Delegate To The Republican National Convention 13th District,,,,,,,,United States Senator - Republican,,,,,4
,Michael J Mcmonagle,William E Donnelly,Thomas Jay Ellis,Robert C Barrilli,Michael Anthony Salvi,Edward T Boyd,Steven J Gilber,Brandon Yates,Tom Smith,David Alan Christian,Steven D Welch,Marc A Scaringi,Sam Rohrer,4
Michael J Mcmonagle,0,17,12,6,8,2,2,1,8,9,7,2,2,4
William E Donnelly,,0,12,6,5,2,1,0,8,10,7,2,1,4
Thomas Jay Ellis,,,0,6,2,1,1,0,3,7,7,0,2,4
Robert C Barrilli,,,,1,3,2,3,0,4,3,4,1,2,4
Michael Anthony Salvi,,,,,0,1,0,0,5,1,2,2,1,4
Edward T Boyd,,,,,,0,2,0,2,1,1,0,0,4
Steven J Gilber,,,,,,,0,1,3,1,0,0,0,4
Brandon Yates,,,,,,,,0,1,0,0,0,0,4
Tom Smith,,,,,,,,,2,0,0,0,0,4
David Alan Christian,,,,,,,,,,1,0,0,0,4
Steven D Welch,,,,,,,,,,,2,0,0,4
Marc A Scaringi,,,,,,,,,,,,0,0,4
Sam Rohrer,,,,,,,,,,,,,1,4
Total,28,28,19,16,11,5,5,1,17,14,12,4,4,4
,Delegate To The Republican National Convention 13th District,,,,,,,,United States Senator - Republican,,,,,5
,William E Donnelly,Robert C Barrilli,Thomas Jay Ellis,Michael J Mcmonagle,Michael Anthony Salvi,Steven J Gilber,Edward T Boyd,Brandon Yates,Tom Smith,David Alan Christian,Steven D Welch,Sam Rohrer,Marc A Scaringi,5
William E Donnelly,0,5,6,4,1,1,1,0,3,3,5,1,1,5
Robert C Barrilli,,4,4,1,2,1,0,1,2,1,3,1,0,5
Thomas Jay Ellis,,,0,2,1,2,0,0,0,5,3,0,0,5
Michael J Mcmonagle,,,,0,0,1,2,0,2,1,2,0,0,5
Michael Anthony Salvi,,,,,0,0,0,1,1,1,0,1,0,5
Steven J Gilber,,,,,,0,1,0,1,2,0,0,0,5
Edward T Boyd,,,,,,,0,0,2,0,0,0,0,5
Brandon Yates,,,,,,,,0,0,0,0,1,0,5
Tom Smith,,,,,,,,,4,0,0,0,0,5
David Alan Christian,,,,,,,,,,2,0,0,0,5
Steven D Welch,,,,,,,,,,,1,0,0,5
Sam Rohrer,,,,,,,,,,,,1,0,5
Marc A Scaringi,,,,,,,,,,,,,1,5
Total,14,12,9,5,3,3,2,1,9,8,6,3,2,5
,Delegate To The Republican National Convention 13th District,,,,,,,,United States Senator - Republican,,,,,6
,William E Donnelly,Robert C Barrilli,Thomas Jay Ellis,Michael J Mcmonagle,Edward T Boyd,Brandon Yates,Michael Anthony Salvi,Steven J Gilber,Tom Smith,Steven D Welch,David Alan Christian,Marc A Scaringi,Sam Rohrer,6
William E Donnelly,1,8,12,8,2,0,0,0,9,7,4,1,0,6
Robert C Barrilli,,1,7,3,1,0,0,0,7,6,1,0,2,6
Thomas Jay Ellis,,,1,7,0,0,0,0,4,7,0,1,1,6
Michael J Mcmonagle,,,,0,0,0,0,0,4,3,2,1,1,6
Edward T Boyd,,,,,0,1,0,0,1,0,2,1,0,6
Brandon Yates,,,,,,0,0,0,0,0,1,0,0,6
Michael Anthony Salvi,,,,,,,0,0,0,0,0,1,0,6
Steven J Gilber,,,,,,,,0,0,0,0,0,0,6
Tom Smith,,,,,,,,,4,0,0,0,0,6
Steven D Welch,,,,,,,,,,1,0,0,0,6
David Alan Christian,,,,,,,,,,,1,0,0,6
Marc A Scaringi,,,,,,,,,,,,0,0,6
Sam Rohrer,,,,,,,,,,,,,1,6
Total,22,18,14,12,4,1,1,0,16,10,9,3,3,6
,Delegate To The Republican National Convention 13th District,,,,,,,,United States Senator - Republican,,,,,7
,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Robert C Barrilli,Michael Anthony Salvi,Edward T Boyd,Brandon Yates,Steven J Gilber,Steven D Welch,Tom Smith,David Alan Christian,Sam Rohrer,Marc A Scaringi,7
William E Donnelly,1,17,25,13,8,4,3,2,16,12,9,3,2,7
Michael J Mcmonagle,,1,9,1,6,2,1,2,10,8,9,2,1,7
Thomas Jay Ellis,,,0,12,2,1,0,0,16,4,7,3,1,7
Robert C Barrilli,,,,1,0,1,1,1,6,5,2,2,0,7
Michael Anthony Salvi,,,,,0,1,0,0,5,3,4,0,0,7
Edward T Boyd,,,,,,0,2,1,1,5,0,0,0,7
Brandon Yates,,,,,,,0,1,0,5,0,0,0,7
Steven J Gilber,,,,,,,,0,0,4,0,0,0,7
Steven D Welch,,,,,,,,,5,0,0,0,0,7
Tom Smith,,,,,,,,,,4,0,0,0,7
David Alan Christian,,,,,,,,,,,0,0,0,7
Sam Rohrer,,,,,,,,,,,,0,0,7
Marc A Scaringi,,,,,,,,,,,,,0,7
Total,44,31,31,16,13,6,5,4,32,22,15,4,2,7
,Delegate To The Republican National Convention 13th District,,,,,,,,United States Senator - Republican,,,,,8
,Robert C Barrilli,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Edward T Boyd,Steven J Gilber,Brandon Yates,Tom Smith,David Alan Christian,Steven D Welch,Sam Rohrer,Marc A Scaringi,8
Robert C Barrilli,1,12,7,10,3,1,2,0,12,5,3,3,1,8
William E Donnelly,,0,9,14,3,1,0,3,7,8,5,2,1,8
Michael J Mcmonagle,,,1,7,4,1,1,1,7,7,2,1,0,8
Thomas Jay Ellis,,,,0,2,1,1,1,6,5,4,1,1,8
Michael Anthony Salvi,,,,,0,0,0,0,1,3,1,0,1,8
Edward T Boyd,,,,,,0,1,1,2,1,0,1,0,8
Steven J Gilber,,,,,,,1,0,1,1,0,1,0,8
Brandon Yates,,,,,,,,0,1,2,0,0,0,8
Tom Smith,,,,,,,,,3,0,0,0,0,8
David Alan Christian,,,,,,,,,,1,0,0,0,8
Steven D Welch,,,,,,,,,,,4,0,0,8
Sam Rohrer,,,,,,,,,,,,2,0,8
Marc A Scaringi,,,,,,,,,,,,,0,8
Total,25,24,20,18,7,4,4,3,21,14,9,5,2,8
,Delegate To The Republican National Convention 13th District,,,,,,,,United States Senator - Republican,,,,,9
,Robert C Barrilli,William E Donnelly,Michael J Mcmonagle,Edward T Boyd,Thomas Jay Ellis,Michael Anthony Salvi,Brandon Yates,Steven J Gilber,Tom Smith,David Alan Christian,Steven D Welch,Marc A Scaringi,Sam Rohrer,9
Robert C Barrilli,2,8,5,4,2,1,5,3,11,4,8,1,1,9
William E Donnelly,,0,16,6,9,6,1,1,6,12,4,1,2,9
Michael J Mcmonagle,,,0,5,6,6,0,1,8,8,4,0,2,9
