col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,,All
,Chaka Fattah,Stephen Kinsey,Michael K Ellis,Karl K Gamble,All
Chaka Fattah,81,"1,199",698,184,All
Stephen Kinsey,,110,0,0,All
Michael K Ellis,,,53,0,All
Karl K Gamble,,,,12,All
Total,"2,162","1,309",751,196,All
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,,1
,Chaka Fattah,Michael K Ellis,Stephen Kinsey,Karl K Gamble,1
Chaka Fattah,6,50,47,13,1
Michael K Ellis,,4,0,0,1
Stephen Kinsey,,,6,0,1
Karl K Gamble,,,,3,1
Total,116,54,53,16,1
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,,2
,Chaka Fattah,Michael K Ellis,Stephen Kinsey,Karl K Gamble,2
Chaka Fattah,5,63,53,5,2
Michael K Ellis,,2,0,0,2
Stephen Kinsey,,,3,0,2
Karl K Gamble,,,,0,2
Total,126,65,56,5,2
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,,3
,Chaka Fattah,Stephen Kinsey,Michael K Ellis,Karl K Gamble,3
Chaka Fattah,13,101,34,3,3
Stephen Kinsey,,3,0,0,3
Michael K Ellis,,,1,0,3
Karl K Gamble,,,,0,3
Total,151,104,35,3,3
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,,5
,Chaka Fattah,Michael K Ellis,Stephen Kinsey,Karl K Gamble,5
Chaka Fattah,2,66,45,13,5
Michael K Ellis,,1,0,0,5
Stephen Kinsey,,,6,0,5
Karl K Gamble,,,,0,5
Total,126,67,51,13,5
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,,6
,Chaka Fattah,Stephen Kinsey,Michael K Ellis,Karl K Gamble,6
Chaka Fattah,7,75,35,22,6
Stephen Kinsey,,14,0,0,6
Michael K Ellis,,,2,0,6
Karl K Gamble,,,,0,6
Total,139,89,37,22,6
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,,7
,Chaka Fattah,Stephen Kinsey,Michael K Ellis,Karl K Gamble,7
Chaka Fattah,4,67,41,16,7
Stephen Kinsey,,11,0,0,7
Michael K Ellis,,,4,0,7
Karl K Gamble,,,,2,7
Total,128,78,45,18,7
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,,8
,Chaka Fattah,Stephen Kinsey,Michael K Ellis,Karl K Gamble,8
Chaka Fattah,7,67,49,13,8
Stephen Kinsey,,12,0,0,8
Michael K Ellis,,,2,0,8
Karl K Gamble,,,,0,8
Total,136,79,51,13,8
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,,9
,Chaka Fattah,Stephen Kinsey,Michael K Ellis,Karl K Gamble,9
Chaka Fattah,5,96,29,9,9
Stephen Kinsey,,6,0,0,9
Michael K Ellis,,,3,0,9
Karl K Gamble,,,,0,9
Total,139,102,32,9,9
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,,10
,Chaka Fattah,Stephen Kinsey,Michael K Ellis,Karl K Gamble,10
Chaka Fattah,6,139,31,6,10
Stephen Kinsey,,8,0,0,10
Michael K Ellis,,,1,0,10
Karl K Gamble,,,,0,10
Total,182,147,32,6,10
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,,15
,Chaka Fattah,Stephen Kinsey,Michael K Ellis,Karl K Gamble,15
Chaka Fattah,3,93,22,6,15
Stephen Kinsey,,2,0,0,15
Michael K Ellis,,,6,0,15
Karl K Gamble,,,,1,15
Total,124,95,28,7,15
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,,16
,Chaka Fattah,Stephen Kinsey,Michael K Ellis,Karl K Gamble,16
Chaka Fattah,0,52,30,7,16
Stephen Kinsey,,7,0,0,16
Michael K Ellis,,,0,0,16
Karl K Gamble,,,,0,16
Total,89,59,30,7,16
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,,17
,Chaka Fattah,Stephen Kinsey,Michael K Ellis,Karl K Gamble,17
Chaka Fattah,5,49,44,11,17
Stephen Kinsey,,7,0,0,17
Michael K Ellis,,,2,0,17
Karl K Gamble,,,,1,17
Total,109,56,46,12,17
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,,22
,Chaka Fattah,Stephen Kinsey,Michael K Ellis,Karl K Gamble,22
Chaka Fattah,5,48,44,16,22
Stephen Kinsey,,4,0,0,22
Michael K Ellis,,,6,0,22
Karl K Gamble,,,,0,22
Total,113,52,50,16,22
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,,23
,Chaka Fattah,Stephen Kinsey,Michael K Ellis,Karl K Gamble,23
Chaka Fattah,0,24,24,10,23
Stephen Kinsey,,1,0,0,23
Michael K Ellis,,,0,0,23
Karl K Gamble,,,,1,23
Total,58,25,24,11,23
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,,24
,Chaka Fattah,Michael K Ellis,Stephen Kinsey,Karl K Gamble,24
Chaka Fattah,3,54,53,16,24
Michael K Ellis,,15,0,0,24
Stephen Kinsey,,,3,0,24
Karl K Gamble,,,,2,24
Total,126,69,56,18,24
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,,25
,Chaka Fattah,Stephen Kinsey,Michael K Ellis,Karl K Gamble,25
Chaka Fattah,3,52,25,5,25
Stephen Kinsey,,8,0,0,25
Michael K Ellis,,,2,0,25
Karl K Gamble,,,,0,25
Total,85,60,27,5,25
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,,28
,Chaka Fattah,Stephen Kinsey,Michael K Ellis,Karl K Gamble,28
Chaka Fattah,4,67,24,4,28
Stephen Kinsey,,8,0,0,28
Michael K Ellis,,,1,0,28
Karl K Gamble,,,,0,28
Total,99,75,25,4,28
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,,29
,Chaka Fattah,Stephen Kinsey,Michael K Ellis,Karl K Gamble,29
Chaka Fattah,3,71,33,9,29
Stephen Kinsey,,1,0,0,29
Michael K Ellis,,,1,0,29
Karl K Gamble,,,,2,29
Total,116,72,34,11,29
