col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Attorney General - Democrat,,All
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Jerome W Mondesire,Joseph C Meade,Andrew P Toy,Stephen A Cozen,Jerry T Jordan,Raye E Johnson,Eleanor M Dezzi,Michelle W Singer,Heather Steinmiller,William S Leopold,Nancy Astor Fox,Patrick Murphy,Kathleen G Kane,All
Kenyatta J Johnson,12,"1,090","1,033",997,959,815,673,680,662,657,659,639,630,624,628,611,607,661,524,All
Blondell Reynolds Brown,,7,997,955,934,804,664,655,643,637,634,617,611,598,607,600,586,617,470,All
Cindy Bass,,,2,973,936,719,642,653,642,634,625,608,608,591,608,599,587,547,450,All
Jacquelyn Manns Smalley,,,,0,918,685,616,632,617,620,608,597,593,582,594,588,573,525,435,All
Mark Alan Aronchick,,,,,1,653,613,610,618,625,602,597,593,575,597,595,569,503,431,All
Vincent J Hughes,,,,,,6,700,701,679,671,661,636,628,625,629,618,611,522,328,All
Jerome W Mondesire,,,,,,,0,646,647,648,619,601,602,583,600,593,573,397,277,All
Joseph C Meade,,,,,,,,0,666,651,613,608,608,584,607,603,579,396,273,All
Andrew P Toy,,,,,,,,,0,656,609,605,610,584,603,602,581,383,277,All
Stephen A Cozen,,,,,,,,,,1,610,610,605,587,610,603,584,380,276,All
Jerry T Jordan,,,,,,,,,,,0,626,625,606,621,618,594,378,260,All
Raye E Johnson,,,,,,,,,,,,0,625,594,620,615,592,362,257,All
Eleanor M Dezzi,,,,,,,,,,,,,0,597,622,615,588,358,255,All
Michelle W Singer,,,,,,,,,,,,,,0,601,588,596,367,246,All
Heather Steinmiller,,,,,,,,,,,,,,,0,610,589,356,254,All
William S Leopold,,,,,,,,,,,,,,,,1,584,348,247,All
Nancy Astor Fox,,,,,,,,,,,,,,,,,1,354,244,All
Patrick Murphy,,,,,,,,,,,,,,,,,,196,0,All
Kathleen G Kane,,,,,,,,,,,,,,,,,,,87,All
Total,"1,295","1,214","1,084","1,031",999,970,730,724,708,704,685,663,656,653,652,639,636,972,689,All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Attorney General - Democrat,,1
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Vincent J Hughes,Mark Alan Aronchick,Andrew P Toy,Jerome W Mondesire,Eleanor M Dezzi,Joseph C Meade,Raye E Johnson,Stephen A Cozen,Michelle W Singer,Heather Steinmiller,Nancy Astor Fox,Jerry T Jordan,William S Leopold,Patrick Murphy,Kathleen G Kane,1
Kenyatta J Johnson,1,52,50,51,40,43,31,31,29,30,30,29,25,24,21,24,24,35,29,1
Blondell Reynolds Brown,,0,43,43,37,40,27,28,25,27,26,26,23,23,20,22,23,32,18,1
Cindy Bass,,,0,47,30,39,29,29,28,29,26,28,23,22,22,23,22,27,20,1
Jacquelyn Manns Smalley,,,,0,29,39,28,28,27,27,26,27,25,23,21,23,22,25,22,1
Vincent J Hughes,,,,,1,28,28,29,26,30,29,26,22,24,21,23,23,26,14,1
Mark Alan Aronchick,,,,,,0,25,25,23,23,23,24,20,20,20,21,22,27,15,1
Andrew P Toy,,,,,,,0,26,23,25,22,27,20,20,20,20,19,18,12,1
Jerome W Mondesire,,,,,,,,0,24,27,24,26,21,22,22,21,21,17,13,1
Eleanor M Dezzi,,,,,,,,,0,24,27,24,23,22,23,23,23,18,11,1
Joseph C Meade,,,,,,,,,,0,24,25,21,21,20,22,21,19,10,1
Raye E Johnson,,,,,,,,,,,0,22,22,24,22,24,23,18,11,1
Stephen A Cozen,,,,,,,,,,,,0,20,20,21,20,20,18,10,1
Michelle W Singer,,,,,,,,,,,,,0,21,21,20,19,14,10,1
Heather Steinmiller,,,,,,,,,,,,,,0,19,21,20,14,9,1
Nancy Astor Fox,,,,,,,,,,,,,,,1,19,19,14,8,1
Jerry T Jordan,,,,,,,,,,,,,,,,0,23,16,6,1
William S Leopold,,,,,,,,,,,,,,,,,0,16,6,1
Patrick Murphy,,,,,,,,,,,,,,,,,,4,0,1
Kathleen G Kane,,,,,,,,,,,,,,,,,,,5,1
Total,71,55,51,51,46,45,32,32,31,31,31,30,26,25,25,24,24,46,35,1
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Attorney General - Democrat,,2
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Vincent J Hughes,Stephen A Cozen,Jerome W Mondesire,Joseph C Meade,Andrew P Toy,Jerry T Jordan,Michelle W Singer,Nancy Astor Fox,Raye E Johnson,William S Leopold,Heather Steinmiller,Eleanor M Dezzi,Patrick Murphy,Kathleen G Kane,2
Kenyatta J Johnson,0,56,54,50,46,36,32,29,29,28,28,25,25,27,26,25,24,29,29,2
Blondell Reynolds Brown,,0,51,50,46,35,28,31,29,27,26,25,23,25,26,24,24,28,27,2
Cindy Bass,,,1,46,46,31,29,27,27,26,24,24,22,24,24,24,23,23,25,2
Mark Alan Aronchick,,,,0,42,29,28,27,28,27,24,22,22,24,25,24,24,24,23,2
Jacquelyn Manns Smalley,,,,,0,25,23,22,22,21,21,21,18,21,20,21,20,24,21,2
Vincent J Hughes,,,,,,0,32,32,32,29,28,28,26,26,27,25,24,20,16,2
Stephen A Cozen,,,,,,,0,29,30,30,26,25,26,27,27,26,25,14,16,2
Jerome W Mondesire,,,,,,,,0,29,28,26,25,24,25,27,25,25,16,14,2
Joseph C Meade,,,,,,,,,0,29,26,25,24,26,27,25,25,14,15,2
Andrew P Toy,,,,,,,,,,0,25,23,24,25,26,24,24,12,16,2
Jerry T Jordan,,,,,,,,,,,0,25,23,27,26,25,25,16,11,2
Michelle W Singer,,,,,,,,,,,,0,26,25,25,24,23,18,9,2
Nancy Astor Fox,,,,,,,,,,,,,0,24,25,23,22,15,11,2
Raye E Johnson,,,,,,,,,,,,,,0,26,25,25,14,12,2
William S Leopold,,,,,,,,,,,,,,,0,25,25,14,12,2
Heather Steinmiller,,,,,,,,,,,,,,,,0,25,14,11,2
Eleanor M Dezzi,,,,,,,,,,,,,,,,,0,13,11,2
Patrick Murphy,,,,,,,,,,,,,,,,,,6,0,2
Kathleen G Kane,,,,,,,,,,,,,,,,,,,9,2
Total,65,60,56,51,48,43,34,33,33,31,29,29,28,28,28,26,25,41,40,2
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Attorney General - Democrat,,3
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Jerome W Mondesire,Jerry T Jordan,Joseph C Meade,Heather Steinmiller,Michelle W Singer,Stephen A Cozen,Andrew P Toy,Eleanor M Dezzi,William S Leopold,Nancy Astor Fox,Raye E Johnson,Patrick Murphy,Kathleen G Kane,3
Kenyatta J Johnson,0,53,51,49,48,43,41,42,40,40,39,37,36,37,37,36,35,37,22,3
Blondell Reynolds Brown,,0,49,46,46,42,40,40,38,38,36,37,36,37,37,36,35,34,19,3
