col_1,col_2,col_3,col_4,division
,Senator In The General Assembly 7th District - Democrat,United States Senator - Democrat,,All
,Vincent J Hughes,Bob Casey Jr,Joseph John Vodvarka,All
Vincent J Hughes,91,"1,433",502,All
Bob Casey Jr,,144,0,All
Joseph John Vodvarka,,,47,All
Total,"2,026","1,577",549,All
,Senator In The General Assembly 7th District - Democrat,United States Senator - Democrat,,1
,Vincent J Hughes,Bob Casey Jr,Joseph John Vodvarka,1
Vincent J Hughes,7,58,42,1
Bob Casey Jr,,1,0,1
Joseph John Vodvarka,,,0,1
Total,107,59,42,1
,Senator In The General Assembly 7th District - Democrat,United States Senator - Democrat,,2
,Vincent J Hughes,Bob Casey Jr,Joseph John Vodvarka,2
Vincent J Hughes,5,101,42,2
Bob Casey Jr,,4,0,2
Joseph John Vodvarka,,,2,2
Total,148,105,44,2
,Senator In The General Assembly 7th District - Democrat,United States Senator - Democrat,,3
,Vincent J Hughes,Bob Casey Jr,Joseph John Vodvarka,3
Vincent J Hughes,7,88,46,3
Bob Casey Jr,,5,0,3
Joseph John Vodvarka,,,1,3
Total,141,93,47,3
,Senator In The General Assembly 7th District - Democrat,United States Senator - Democrat,,4
,Vincent J Hughes,Bob Casey Jr,Joseph John Vodvarka,4
Vincent J Hughes,5,95,18,4
Bob Casey Jr,,6,0,4
Joseph John Vodvarka,,,2,4
Total,118,101,20,4
,Senator In The General Assembly 7th District - Democrat,United States Senator - Democrat,,5
,Vincent J Hughes,Joseph John Vodvarka,Bob Casey Jr,5
Vincent J Hughes,6,50,35,5
Joseph John Vodvarka,,3,0,5
Bob Casey Jr,,,9,5
Total,91,53,44,5
,Senator In The General Assembly 7th District - Democrat,United States Senator - Democrat,,6
,Vincent J Hughes,Bob Casey Jr,Joseph John Vodvarka,6
Vincent J Hughes,8,106,35,6
Bob Casey Jr,,8,0,6
Joseph John Vodvarka,,,4,6
Total,149,114,39,6
,Senator In The General Assembly 7th District - Democrat,United States Senator - Democrat,,7
,Vincent J Hughes,Bob Casey Jr,Joseph John Vodvarka,7
Vincent J Hughes,5,135,31,7
Bob Casey Jr,,5,0,7
Joseph John Vodvarka,,,1,7
Total,171,140,32,7
,Senator In The General Assembly 7th District - Democrat,United States Senator - Democrat,,8
,Vincent J Hughes,Bob Casey Jr,Joseph John Vodvarka,8
Vincent J Hughes,6,92,42,8
Bob Casey Jr,,7,0,8
Joseph John Vodvarka,,,1,8
Total,140,99,43,8
,Senator In The General Assembly 7th District - Democrat,United States Senator - Democrat,,10
,Vincent J Hughes,Bob Casey Jr,Joseph John Vodvarka,10
Vincent J Hughes,4,79,26,10
Bob Casey Jr,,6,0,10
Joseph John Vodvarka,,,1,10
Total,109,85,27,10
,United States Senator - Democrat,,Senator In The General Assembly 7th District - Democrat,11
,Bob Casey Jr,Joseph John Vodvarka,Vincent J Hughes,11
Bob Casey Jr,19,0,68,11
Joseph John Vodvarka,,5,7,11
Vincent J Hughes,,,1,11
Total,87,12,76,11
,Senator In The General Assembly 7th District - Democrat,United States Senator - Democrat,,12
,Vincent J Hughes,Bob Casey Jr,Joseph John Vodvarka,12
Vincent J Hughes,2,36,12,12
Bob Casey Jr,,6,0,12
Joseph John Vodvarka,,,3,12
Total,50,42,15,12
,United States Senator - Democrat,,Senator In The General Assembly 7th District - Democrat,13
,Bob Casey Jr,Joseph John Vodvarka,Vincent J Hughes,13
Bob Casey Jr,15,0,86,13
Joseph John Vodvarka,,3,8,13
Vincent J Hughes,,,4,13
Total,101,11,98,13
,Senator In The General Assembly 7th District - Democrat,United States Senator - Democrat,,14
,Vincent J Hughes,Bob Casey Jr,Joseph John Vodvarka,14
Vincent J Hughes,4,41,9,14
Bob Casey Jr,,1,0,14
Joseph John Vodvarka,,,1,14
Total,54,42,10,14
,Senator In The General Assembly 7th District - Democrat,United States Senator - Democrat,,15
,Vincent J Hughes,Bob Casey Jr,Joseph John Vodvarka,15
Vincent J Hughes,1,40,13,15
Bob Casey Jr,,4,0,15
Joseph John Vodvarka,,,3,15
Total,54,44,16,15
,United States Senator - Democrat,,Senator In The General Assembly 7th District - Democrat,16
,Bob Casey Jr,Joseph John Vodvarka,Vincent J Hughes,16
Bob Casey Jr,8,0,35,16
Joseph John Vodvarka,,4,6,16
Vincent J Hughes,,,2,16
Total,43,10,43,16
,Senator In The General Assembly 7th District - Democrat,United States Senator - Democrat,,17
,Vincent J Hughes,Bob Casey Jr,Joseph John Vodvarka,17
Vincent J Hughes,9,88,27,17
Bob Casey Jr,,5,0,17
Joseph John Vodvarka,,,2,17
Total,124,93,29,17
