col_1,col_2,col_3,division
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,All
,Mike Stack,Eugene A Depasquale,All
Mike Stack,465,"1,072",All
Eugene A Depasquale,,47,All
Total,"1,537","1,119",All
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,1
,Mike Stack,Eugene A Depasquale,1
Mike Stack,15,36,1
Eugene A Depasquale,,7,1
Total,51,43,1
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,2
,Mike Stack,Eugene A Depasquale,2
Mike Stack,20,60,2
Eugene A Depasquale,,4,2
Total,80,64,2
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,3
,Mike Stack,Eugene A Depasquale,3
Mike Stack,16,27,3
Eugene A Depasquale,,0,3
Total,43,27,3
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,4
,Mike Stack,Eugene A Depasquale,4
Mike Stack,10,24,4
Eugene A Depasquale,,2,4
Total,34,26,4
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,5
,Mike Stack,Eugene A Depasquale,5
Mike Stack,10,26,5
Eugene A Depasquale,,0,5
Total,36,26,5
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,6
,Mike Stack,Eugene A Depasquale,6
Mike Stack,29,65,6
Eugene A Depasquale,,0,6
Total,94,65,6
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,7
,Mike Stack,Eugene A Depasquale,7
Mike Stack,18,45,7
Eugene A Depasquale,,0,7
Total,63,45,7
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,8
,Mike Stack,Eugene A Depasquale,8
Mike Stack,13,52,8
Eugene A Depasquale,,1,8
Total,65,53,8
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,9
,Mike Stack,Eugene A Depasquale,9
Mike Stack,12,31,9
Eugene A Depasquale,,0,9
Total,43,31,9
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,10
,Mike Stack,Eugene A Depasquale,10
Mike Stack,13,25,10
Eugene A Depasquale,,1,10
Total,38,26,10
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,11
,Mike Stack,Eugene A Depasquale,11
Mike Stack,14,40,11
Eugene A Depasquale,,0,11
Total,54,40,11
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,12
,Mike Stack,Eugene A Depasquale,12
Mike Stack,19,33,12
Eugene A Depasquale,,3,12
Total,52,36,12
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,13
,Mike Stack,Eugene A Depasquale,13
Mike Stack,19,34,13
Eugene A Depasquale,,0,13
Total,53,34,13
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,14
,Mike Stack,Eugene A Depasquale,14
Mike Stack,20,35,14
Eugene A Depasquale,,2,14
Total,55,37,14
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,15
,Mike Stack,Eugene A Depasquale,15
Mike Stack,10,29,15
Eugene A Depasquale,,1,15
Total,39,30,15
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,16
,Mike Stack,Eugene A Depasquale,16
Mike Stack,17,32,16
Eugene A Depasquale,,1,16
Total,49,33,16
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,17
,Mike Stack,Eugene A Depasquale,17
Mike Stack,29,49,17
Eugene A Depasquale,,2,17
Total,78,51,17
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,18
,Mike Stack,Eugene A Depasquale,18
Mike Stack,23,40,18
Eugene A Depasquale,,6,18
Total,63,46,18
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,19
,Mike Stack,Eugene A Depasquale,19
Mike Stack,23,55,19
Eugene A Depasquale,,3,19
Total,78,58,19
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,20
,Mike Stack,Eugene A Depasquale,20
Mike Stack,7,27,20
Eugene A Depasquale,,1,20
Total,34,28,20
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,21
,Mike Stack,Eugene A Depasquale,21
Mike Stack,22,34,21
Eugene A Depasquale,,3,21
Total,56,37,21
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,22
,Mike Stack,Eugene A Depasquale,22
Mike Stack,20,26,22
Eugene A Depasquale,,5,22
Total,46,31,22
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,23
,Mike Stack,Eugene A Depasquale,23
Mike Stack,12,42,23
Eugene A Depasquale,,0,23
Total,54,42,23
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,24
,Mike Stack,Eugene A Depasquale,24
Mike Stack,10,34,24
Eugene A Depasquale,,0,24
Total,44,34,24
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,25
,Mike Stack,Eugene A Depasquale,25
Mike Stack,30,41,25
Eugene A Depasquale,,3,25
Total,71,44,25
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,26
,Mike Stack,Eugene A Depasquale,26
Mike Stack,10,36,26
Eugene A Depasquale,,1,26
Total,46,37,26
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,27
,Mike Stack,Eugene A Depasquale,27
Mike Stack,5,43,27
Eugene A Depasquale,,0,27
Total,48,43,27
,Senator In The General Assembly 5th District - Democrat,Auditor General - Democrat,28
,Mike Stack,Eugene A Depasquale,28
Mike Stack,19,51,28
Eugene A Depasquale,,1,28
Total,70,52,28
