col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Representative In Congress 2nd District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,All
,Chaka Fattah,Kenyatta J Johnson,Cindy Bass,Blondell Reynolds Brown,Mark Alan Aronchick,Jacquelyn Manns Smalley,Vincent J Hughes,Stephen A Cozen,Andrew P Toy,Eleanor M Dezzi,Raye E Johnson,Nancy Astor Fox,Heather Steinmiller,Jerome W Mondesire,Michelle W Singer,Jerry T Jordan,Joseph C Meade,William S Leopold,All
Chaka Fattah,331,931,842,835,789,769,481,450,450,440,438,432,434,434,429,432,428,417,All
Kenyatta J Johnson,,6,819,822,782,775,473,444,449,436,442,421,435,436,422,429,430,413,All
Cindy Bass,,,5,787,769,766,456,440,438,429,430,415,428,426,415,424,429,412,All
Blondell Reynolds Brown,,,,6,764,755,460,433,441,427,430,411,429,431,415,428,428,412,All
Mark Alan Aronchick,,,,,3,743,427,427,421,410,410,395,410,417,397,407,416,396,All
Jacquelyn Manns Smalley,,,,,,0,435,423,426,418,413,406,421,410,405,408,415,396,All
Vincent J Hughes,,,,,,,0,438,441,436,432,414,427,428,414,428,428,416,All
Stephen A Cozen,,,,,,,,2,430,422,419,402,420,421,404,415,425,407,All
Andrew P Toy,,,,,,,,,0,424,422,401,420,421,400,417,421,411,All
Eleanor M Dezzi,,,,,,,,,,0,422,413,429,414,408,418,410,413,All
Raye E Johnson,,,,,,,,,,,0,404,424,409,402,416,411,407,All
Nancy Astor Fox,,,,,,,,,,,,3,409,390,418,395,390,388,All
Heather Steinmiller,,,,,,,,,,,,,2,410,407,418,410,408,All
Jerome W Mondesire,,,,,,,,,,,,,,0,394,413,416,399,All
Michelle W Singer,,,,,,,,,,,,,,,1,398,397,386,All
Jerry T Jordan,,,,,,,,,,,,,,,,0,409,410,All
Joseph C Meade,,,,,,,,,,,,,,,,,0,403,All
William S Leopold,,,,,,,,,,,,,,,,,,0,All
Total,"1,373",970,877,866,820,796,500,469,467,458,455,452,451,450,450,447,444,431,All
,Representative In Congress 2nd District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,1
