col_1,col_2,col_3,division
,Representative In Congress 13th District - Republican,Attorney General - Republican,All
,Joseph James Rooney,David J Freed,All
Joseph James Rooney,133,"1,031",All
David J Freed,,61,All
Total,"1,164","1,092",All
,Representative In Congress 13th District - Republican,Attorney General - Republican,1
,Joseph James Rooney,David J Freed,1
Joseph James Rooney,3,5,1
David J Freed,,1,1
Total,8,6,1
,Attorney General - Republican,Representative In Congress 13th District - Republican,2
,David J Freed,Joseph James Rooney,2
David J Freed,0,3,2
Joseph James Rooney,,0,2
Total,3,3,2
,Representative In Congress 13th District - Republican,Attorney General - Republican,3
,Joseph James Rooney,David J Freed,3
Joseph James Rooney,7,16,3
David J Freed,,2,3
Total,23,18,3
,Representative In Congress 13th District - Republican,Attorney General - Republican,4
,Joseph James Rooney,David J Freed,4
Joseph James Rooney,6,47,4
David J Freed,,3,4
Total,53,50,4
,Representative In Congress 13th District - Republican,Attorney General - Republican,5
,Joseph James Rooney,David J Freed,5
Joseph James Rooney,3,28,5
David J Freed,,0,5
Total,31,28,5
,Attorney General - Republican,Representative In Congress 13th District - Republican,6
,David J Freed,Joseph James Rooney,6
David J Freed,2,22,6
Joseph James Rooney,,0,6
Total,24,22,6
,Representative In Congress 13th District - Republican,Attorney General - Republican,7
,Joseph James Rooney,David J Freed,7
Joseph James Rooney,2,31,7
David J Freed,,1,7
Total,33,32,7
,Attorney General - Republican,Representative In Congress 13th District - Republican,8
,David J Freed,Joseph James Rooney,8
David J Freed,2,17,8
Joseph James Rooney,,0,8
Total,19,17,8
,Representative In Congress 13th District - Republican,Attorney General - Republican,9
,Joseph James Rooney,David J Freed,9
Joseph James Rooney,3,38,9
David J Freed,,1,9
Total,41,39,9
,Representative In Congress 13th District - Republican,Attorney General - Republican,10
,Joseph James Rooney,David J Freed,10
Joseph James Rooney,3,22,10
David J Freed,,1,10
Total,25,23,10
,Representative In Congress 13th District - Republican,Attorney General - Republican,11
,Joseph James Rooney,David J Freed,11
Joseph James Rooney,2,28,11
David J Freed,,0,11
Total,30,28,11
,Representative In Congress 13th District - Republican,Attorney General - Republican,12
,Joseph James Rooney,David J Freed,12
Joseph James Rooney,4,18,12
David J Freed,,0,12
Total,22,18,12
,Representative In Congress 13th District - Republican,Attorney General - Republican,13
,Joseph James Rooney,David J Freed,13
Joseph James Rooney,2,28,13
David J Freed,,1,13
Total,30,29,13
,Representative In Congress 13th District - Republican,Attorney General - Republican,14
,Joseph James Rooney,David J Freed,14
Joseph James Rooney,2,20,14
David J Freed,,0,14
Total,22,20,14
,Attorney General - Republican,Representative In Congress 13th District - Republican,15
,David J Freed,Joseph James Rooney,15
David J Freed,0,4,15
Joseph James Rooney,,0,15
Total,4,4,15
,Representative In Congress 13th District - Republican,Attorney General - Republican,16
,Joseph James Rooney,David J Freed,16
Joseph James Rooney,3,54,16
David J Freed,,1,16
Total,57,55,16
,Representative In Congress 13th District - Republican,Attorney General - Republican,17
,Joseph James Rooney,David J Freed,17
Joseph James Rooney,4,26,17
David J Freed,,0,17
Total,30,26,17
,Representative In Congress 13th District - Republican,Attorney General - Republican,18
,Joseph James Rooney,David J Freed,18
Joseph James Rooney,1,14,18
David J Freed,,0,18
Total,15,14,18
,Attorney General - Republican,Representative In Congress 13th District - Republican,19
,David J Freed,Joseph James Rooney,19
David J Freed,1,30,19
Joseph James Rooney,,0,19
Total,31,30,19
,Attorney General - Republican,Representative In Congress 13th District - Republican,20
,David J Freed,Joseph James Rooney,20
David J Freed,1,31,20
Joseph James Rooney,,1,20
Total,32,32,20
,Representative In Congress 13th District - Republican,Attorney General - Republican,21
,Joseph James Rooney,David J Freed,21
Joseph James Rooney,6,39,21
David J Freed,,1,21
Total,45,40,21
,Representative In Congress 13th District - Republican,Attorney General - Republican,22
,Joseph James Rooney,David J Freed,22
Joseph James Rooney,4,27,22
David J Freed,,3,22
Total,31,30,22
,Representative In Congress 13th District - Republican,Attorney General - Republican,23
,Joseph James Rooney,David J Freed,23
Joseph James Rooney,4,43,23
David J Freed,,2,23
Total,47,45,23
,Representative In Congress 13th District - Republican,Attorney General - Republican,24
,Joseph James Rooney,David J Freed,24
Joseph James Rooney,8,25,24
David J Freed,,3,24
Total,33,28,24
,Representative In Congress 13th District - Republican,Attorney General - Republican,25
,Joseph James Rooney,David J Freed,25
Joseph James Rooney,3,12,25
David J Freed,,1,25
Total,15,13,25
,Representative In Congress 13th District - Republican,Attorney General - Republican,26
,Joseph James Rooney,David J Freed,26
Joseph James Rooney,5,17,26
David J Freed,,1,26
Total,22,18,26
,Representative In Congress 13th District - Republican,Attorney General - Republican,27
,Joseph James Rooney,David J Freed,27
Joseph James Rooney,6,21,27
David J Freed,,2,27
Total,27,23,27
,Representative In Congress 13th District - Republican,Attorney General - Republican,28
,Joseph James Rooney,David J Freed,28
Joseph James Rooney,4,23,28
David J Freed,,0,28
Total,27,23,28
,Attorney General - Republican,Representative In Congress 13th District - Republican,29
,David J Freed,Joseph James Rooney,29
David J Freed,5,38,29
Joseph James Rooney,,2,29
Total,43,40,29
,Representative In Congress 13th District - Republican,Attorney General - Republican,30
,Joseph James Rooney,David J Freed,30
Joseph James Rooney,4,21,30
David J Freed,,2,30
Total,25,23,30
,Representative In Congress 13th District - Republican,Attorney General - Republican,31
,Joseph James Rooney,David J Freed,31
Joseph James Rooney,2,19,31
David J Freed,,1,31
Total,21,20,31
,Attorney General - Republican,Representative In Congress 13th District - Republican,32
,David J Freed,Joseph James Rooney,32
David J Freed,2,10,32
Joseph James Rooney,,0,32
Total,12,10,32
,Representative In Congress 13th District - Republican,Attorney General - Republican,33
,Joseph James Rooney,David J Freed,33
Joseph James Rooney,2,15,33
David J Freed,,1,33
Total,17,16,33
