col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,All
,Chaka Fattah,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,All
Chaka Fattah,94,870,468,318,90,2,All
J P Miranda,,46,0,0,0,0,All
Jewel Williams,,,82,0,0,0,All
Kenneth T Walker Jr,,,,34,0,0,All
Jamil M Ali,,,,,7,0,All
James K Johnson,,,,,,1,All
Total,"1,842",916,550,352,97,3,All
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,1
,Chaka Fattah,J P Miranda,Jewel Williams,Jamil M Ali,Kenneth T Walker Jr,James K Johnson,1
Chaka Fattah,3,22,15,6,7,0,1
J P Miranda,,1,0,0,0,0,1
Jewel Williams,,,3,0,0,0,1
Jamil M Ali,,,,1,0,0,1
Kenneth T Walker Jr,,,,,0,0,1
James K Johnson,,,,,,0,1
Total,53,23,18,7,7,0,1
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,2
,Chaka Fattah,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,2
Chaka Fattah,7,48,26,16,4,0,2
J P Miranda,,0,0,0,0,0,2
Jewel Williams,,,4,0,0,0,2
Kenneth T Walker Jr,,,,3,0,0,2
Jamil M Ali,,,,,0,0,2
James K Johnson,,,,,,0,2
Total,101,48,30,19,4,0,2
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,3
,Chaka Fattah,J P Miranda,Jewel Williams,Kenneth T Walker Jr,James K Johnson,Jamil M Ali,3
Chaka Fattah,3,65,15,5,0,0,3
J P Miranda,,4,0,0,0,0,3
Jewel Williams,,,1,0,0,0,3
Kenneth T Walker Jr,,,,0,0,0,3
James K Johnson,,,,,0,0,3
Jamil M Ali,,,,,,0,3
Total,88,69,16,5,0,0,3
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,4
,Chaka Fattah,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,4
Chaka Fattah,4,19,12,7,2,0,4
J P Miranda,,0,0,0,0,0,4
Jewel Williams,,,1,0,0,0,4
Kenneth T Walker Jr,,,,0,0,0,4
Jamil M Ali,,,,,1,0,4
James K Johnson,,,,,,0,4
Total,44,19,13,7,3,0,4
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,5
,Chaka Fattah,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,5
Chaka Fattah,6,28,18,8,6,0,5
J P Miranda,,4,0,0,0,0,5
Jewel Williams,,,4,0,0,0,5
Kenneth T Walker Jr,,,,1,0,0,5
Jamil M Ali,,,,,0,0,5
James K Johnson,,,,,,0,5
Total,66,32,22,9,6,0,5
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,6
,Chaka Fattah,J P Miranda,Jewel Williams,Jamil M Ali,Kenneth T Walker Jr,James K Johnson,6
Chaka Fattah,7,32,16,10,9,0,6
J P Miranda,,2,0,0,0,0,6
Jewel Williams,,,0,0,0,0,6
Jamil M Ali,,,,1,0,0,6
Kenneth T Walker Jr,,,,,0,0,6
James K Johnson,,,,,,0,6
Total,74,34,16,11,9,0,6
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,7
,Chaka Fattah,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,7
Chaka Fattah,8,36,27,18,1,0,7
J P Miranda,,1,0,0,0,0,7
Jewel Williams,,,8,0,0,0,7
Kenneth T Walker Jr,,,,1,0,0,7
Jamil M Ali,,,,,0,0,7
James K Johnson,,,,,,0,7
Total,90,37,35,19,1,0,7
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,8
,Chaka Fattah,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,8
Chaka Fattah,6,56,32,31,3,0,8
J P Miranda,,3,0,0,0,0,8
Jewel Williams,,,9,0,0,0,8
Kenneth T Walker Jr,,,,3,0,0,8
Jamil M Ali,,,,,0,0,8
James K Johnson,,,,,,0,8
Total,128,59,41,34,3,0,8
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,9
,Chaka Fattah,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,9
Chaka Fattah,4,67,31,26,9,0,9
J P Miranda,,4,0,0,0,0,9
Jewel Williams,,,8,0,0,0,9
Kenneth T Walker Jr,,,,2,0,0,9
Jamil M Ali,,,,,3,0,9
James K Johnson,,,,,,0,9
Total,137,71,39,28,12,0,9
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,10
,Chaka Fattah,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,10
Chaka Fattah,4,35,18,7,2,1,10
J P Miranda,,4,0,0,0,0,10
Jewel Williams,,,4,0,0,0,10
Kenneth T Walker Jr,,,,1,0,0,10
Jamil M Ali,,,,,0,0,10
James K Johnson,,,,,,0,10
Total,67,39,22,8,2,1,10
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,11
,Chaka Fattah,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,11
Chaka Fattah,5,65,29,14,8,0,11
J P Miranda,,4,0,0,0,0,11
Jewel Williams,,,3,0,0,0,11
Kenneth T Walker Jr,,,,3,0,0,11
Jamil M Ali,,,,,0,0,11
James K Johnson,,,,,,0,11
Total,121,69,32,17,8,0,11
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,12
,Chaka Fattah,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,12
Chaka Fattah,0,29,20,11,6,0,12
J P Miranda,,0,0,0,0,0,12
Jewel Williams,,,5,0,0,0,12
Kenneth T Walker Jr,,,,3,0,0,12
Jamil M Ali,,,,,0,0,12
James K Johnson,,,,,,0,12
Total,66,29,25,14,6,0,12
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,13
,Chaka Fattah,Jewel Williams,J P Miranda,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,13
Chaka Fattah,9,33,37,20,2,0,13
Jewel Williams,,5,0,0,0,0,13
J P Miranda,,,0,0,0,0,13
Kenneth T Walker Jr,,,,1,0,0,13
Jamil M Ali,,,,,0,0,13
James K Johnson,,,,,,0,13
Total,101,38,37,21,2,0,13
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,14
,Chaka Fattah,Jewel Williams,Kenneth T Walker Jr,J P Miranda,Jamil M Ali,James K Johnson,14
Chaka Fattah,3,33,13,13,8,0,14
Jewel Williams,,3,0,0,0,0,14
Kenneth T Walker Jr,,,2,0,0,0,14
J P Miranda,,,,0,0,0,14
Jamil M Ali,,,,,0,0,14
James K Johnson,,,,,,0,14
Total,70,36,15,13,8,0,14
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,15
,Chaka Fattah,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,15
Chaka Fattah,3,19,16,8,3,0,15
J P Miranda,,0,0,0,0,0,15
Jewel Williams,,,2,0,0,0,15
Kenneth T Walker Jr,,,,0,0,0,15
Jamil M Ali,,,,,0,0,15
James K Johnson,,,,,,0,15
Total,49,19,18,8,3,0,15
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,16
,Chaka Fattah,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,16
Chaka Fattah,4,71,33,26,9,0,16
J P Miranda,,8,0,0,0,0,16
Jewel Williams,,,4,0,0,0,16
Kenneth T Walker Jr,,,,1,0,0,16
Jamil M Ali,,,,,0,0,16
James K Johnson,,,,,,0,16
Total,143,79,37,27,9,0,16
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,17
,Chaka Fattah,J P Miranda,Jewel Williams,Kenneth T Walker Jr,James K Johnson,Jamil M Ali,17
Chaka Fattah,2,34,20,13,1,1,17
J P Miranda,,2,0,0,0,0,17
Jewel Williams,,,3,0,0,0,17
Kenneth T Walker Jr,,,,5,0,0,17
James K Johnson,,,,,0,0,17
