col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Delegate To The Republican National Convention 2nd District,,,,,Auditor General - Republican,,All
,Walter F Vogler Jr,Calvin R Tucker,Lewis Harris Jr,Adam A Lang,Vahan H Gureghian,Frank A Pinto,John Maher,All
Walter F Vogler Jr,56,983,697,435,495,890,731,All
Calvin R Tucker,,60,713,351,404,882,664,All
Lewis Harris Jr,,,32,351,189,564,641,All
Adam A Lang,,,,53,336,344,500,All
Vahan H Gureghian,,,,,20,440,320,All
Frank A Pinto,,,,,,103,0,All
John Maher,,,,,,,161,All
Total,"1,743","1,663","1,286",950,827,"1,527","1,477",All
