col_1,col_2,col_3,division
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,All
,Al Taubenberger,Joseph James Rooney,All
Al Taubenberger,10,81,All
Joseph James Rooney,,6,All
Total,91,87,All
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,11
,Al Taubenberger,Joseph James Rooney,11
Al Taubenberger,5,29,11
Joseph James Rooney,,1,11
Total,34,30,11
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,19
,Al Taubenberger,Joseph James Rooney,19
Al Taubenberger,5,28,19
Joseph James Rooney,,2,19
Total,33,30,19
,Representative In Congress 13th District - Republican,Representative In The General Assembly 172nd District - Republican,28
,Joseph James Rooney,Al Taubenberger,28
Joseph James Rooney,3,24,28
Al Taubenberger,,0,28
Total,27,24,28
