col_1,col_2,col_3,division
,Senator In The General Assembly 1st District - Democrat,Auditor General - Democrat,All
,Lawrence M Farnese Jr,Eugene A Depasquale,All
Lawrence M Farnese Jr,179,652,All
Eugene A Depasquale,,24,All
Total,831,676,All
,Senator In The General Assembly 1st District - Democrat,Auditor General - Democrat,1
,Lawrence M Farnese Jr,Eugene A Depasquale,1
Lawrence M Farnese Jr,12,59,1
Eugene A Depasquale,,3,1
Total,71,62,1
,Senator In The General Assembly 1st District - Democrat,Auditor General - Democrat,2
,Lawrence M Farnese Jr,Eugene A Depasquale,2
Lawrence M Farnese Jr,16,89,2
Eugene A Depasquale,,4,2
Total,105,93,2
,Senator In The General Assembly 1st District - Democrat,Auditor General - Democrat,3
,Lawrence M Farnese Jr,Eugene A Depasquale,3
Lawrence M Farnese Jr,21,74,3
Eugene A Depasquale,,3,3
Total,95,77,3
,Senator In The General Assembly 1st District - Democrat,Auditor General - Democrat,4
,Lawrence M Farnese Jr,Eugene A Depasquale,4
Lawrence M Farnese Jr,34,125,4
Eugene A Depasquale,,3,4
Total,159,128,4
,Senator In The General Assembly 1st District - Democrat,Auditor General - Democrat,5
,Lawrence M Farnese Jr,Eugene A Depasquale,5
Lawrence M Farnese Jr,11,49,5
Eugene A Depasquale,,1,5
Total,60,50,5
,Senator In The General Assembly 1st District - Democrat,Auditor General - Democrat,6
,Lawrence M Farnese Jr,Eugene A Depasquale,6
Lawrence M Farnese Jr,16,36,6
Eugene A Depasquale,,2,6
Total,52,38,6
,Senator In The General Assembly 1st District - Democrat,Auditor General - Democrat,7
,Lawrence M Farnese Jr,Eugene A Depasquale,7
Lawrence M Farnese Jr,8,26,7
Eugene A Depasquale,,0,7
Total,34,26,7
,Senator In The General Assembly 1st District - Democrat,Auditor General - Democrat,8
,Lawrence M Farnese Jr,Eugene A Depasquale,8
Lawrence M Farnese Jr,3,21,8
Eugene A Depasquale,,0,8
Total,24,21,8
,Senator In The General Assembly 1st District - Democrat,Auditor General - Democrat,9
,Lawrence M Farnese Jr,Eugene A Depasquale,9
Lawrence M Farnese Jr,16,42,9
Eugene A Depasquale,,2,9
Total,58,44,9
,Senator In The General Assembly 1st District - Democrat,Auditor General - Democrat,10
,Lawrence M Farnese Jr,Eugene A Depasquale,10
Lawrence M Farnese Jr,16,68,10
Eugene A Depasquale,,2,10
Total,84,70,10
,Senator In The General Assembly 1st District - Democrat,Auditor General - Democrat,11
,Lawrence M Farnese Jr,Eugene A Depasquale,11
Lawrence M Farnese Jr,26,63,11
Eugene A Depasquale,,4,11
Total,89,67,11
