col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Representative In The General Assembly 174th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,All
,John A Sabatina Jr,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Louis J Farinella,Vince Gillen,Leslie S Richards,Olivia E Brady,Caren Gansman Moskowitz,Patrick J Eiding,All
John A Sabatina Jr,752,"1,669","1,517","1,456","1,015","1,008","1,004","1,007",988,981,All
Catherine G Scott,,16,"1,461","1,411",985,990,990,987,965,979,All
Kelly Lynn Devine,,,7,"1,397",971,969,979,978,952,947,All
D Gregory Holt,,,,1,951,952,943,938,916,934,All
Louis J Farinella,,,,,3,966,965,955,935,961,All
Vince Gillen,,,,,,0,960,953,938,948,All
Leslie S Richards,,,,,,,0,960,943,941,All
Olivia E Brady,,,,,,,,0,947,941,All
Caren Gansman Moskowitz,,,,,,,,,4,932,All
Patrick J Eiding,,,,,,,,,,2,All
Total,"2,684","1,751","1,581","1,513","1,053","1,044","1,041","1,040","1,026","1,025",All
