col_1,col_2,col_3,col_4,division
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,All
,Allyson Y Schwartz,Patrick Murphy,Kathleen G Kane,All
Allyson Y Schwartz,69,"1,286",556,All
Patrick Murphy,,191,0,All
Kathleen G Kane,,,201,All
Total,"1,911","1,477",757,All
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,1
,Allyson Y Schwartz,Patrick Murphy,Kathleen G Kane,1
Allyson Y Schwartz,0,22,7,1
Patrick Murphy,,2,0,1
Kathleen G Kane,,,0,1
Total,29,24,7,1
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,2
,Allyson Y Schwartz,Patrick Murphy,Kathleen G Kane,2
Allyson Y Schwartz,1,9,3,2
Patrick Murphy,,1,0,2
Kathleen G Kane,,,0,2
Total,13,10,3,2
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,3
,Allyson Y Schwartz,Patrick Murphy,Kathleen G Kane,3
Allyson Y Schwartz,1,46,10,3
Patrick Murphy,,4,0,3
Kathleen G Kane,,,6,3
Total,57,50,16,3
,Attorney General - Democrat,,Representative In Congress 13th District - Democrat,4
,Patrick Murphy,Kathleen G Kane,Allyson Y Schwartz,4
Patrick Murphy,10,0,39,4
Kathleen G Kane,,5,5,4
Allyson Y Schwartz,,,0,4
Total,49,10,44,4
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,5
,Allyson Y Schwartz,Patrick Murphy,Kathleen G Kane,5
Allyson Y Schwartz,3,39,11,5
Patrick Murphy,,1,0,5
Kathleen G Kane,,,2,5
Total,53,40,13,5
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,6
,Allyson Y Schwartz,Patrick Murphy,Kathleen G Kane,6
Allyson Y Schwartz,0,24,11,6
Patrick Murphy,,6,0,6
Kathleen G Kane,,,7,6
Total,35,30,18,6
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,7
,Allyson Y Schwartz,Patrick Murphy,Kathleen G Kane,7
Allyson Y Schwartz,0,19,10,7
Patrick Murphy,,3,0,7
Kathleen G Kane,,,7,7
Total,29,22,17,7
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,8
,Allyson Y Schwartz,Patrick Murphy,Kathleen G Kane,8
Allyson Y Schwartz,0,36,18,8
Patrick Murphy,,2,0,8
Kathleen G Kane,,,2,8
Total,54,38,20,8
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,9
,Allyson Y Schwartz,Patrick Murphy,Kathleen G Kane,9
Allyson Y Schwartz,0,25,9,9
Patrick Murphy,,8,0,9
Kathleen G Kane,,,3,9
Total,34,33,12,9
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,10
,Allyson Y Schwartz,Patrick Murphy,Kathleen G Kane,10
Allyson Y Schwartz,0,31,9,10
Patrick Murphy,,4,0,10
Kathleen G Kane,,,3,10
Total,40,35,12,10
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,11
,Allyson Y Schwartz,Patrick Murphy,Kathleen G Kane,11
Allyson Y Schwartz,2,22,9,11
Patrick Murphy,,2,0,11
Kathleen G Kane,,,2,11
Total,33,24,11,11
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,12
,Allyson Y Schwartz,Patrick Murphy,Kathleen G Kane,12
Allyson Y Schwartz,1,27,6,12
Patrick Murphy,,3,0,12
Kathleen G Kane,,,1,12
Total,34,30,7,12
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,13
,Allyson Y Schwartz,Patrick Murphy,Kathleen G Kane,13
Allyson Y Schwartz,0,32,7,13
Patrick Murphy,,2,0,13
Kathleen G Kane,,,2,13
Total,39,34,9,13
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,14
,Allyson Y Schwartz,Patrick Murphy,Kathleen G Kane,14
Allyson Y Schwartz,1,22,12,14
Patrick Murphy,,6,0,14
Kathleen G Kane,,,7,14
Total,35,28,19,14
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,15
,Allyson Y Schwartz,Kathleen G Kane,Patrick Murphy,15
Allyson Y Schwartz,0,5,3,15
Kathleen G Kane,,1,0,15
Patrick Murphy,,,1,15
Total,8,6,4,15
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,16
,Allyson Y Schwartz,Patrick Murphy,Kathleen G Kane,16
Allyson Y Schwartz,1,30,9,16
Patrick Murphy,,7,0,16
Kathleen G Kane,,,14,16
Total,40,37,23,16
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,17
,Allyson Y Schwartz,Patrick Murphy,Kathleen G Kane,17
Allyson Y Schwartz,1,34,11,17
