col_1,col_2,col_3,division
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,All
,Robert A Brady,Lawrence M Farnese Jr,All
Robert A Brady,144,"1,721",All
Lawrence M Farnese Jr,,133,All
Total,"1,865","1,854",All
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,1
,Robert A Brady,Lawrence M Farnese Jr,1
Robert A Brady,11,121,1
Lawrence M Farnese Jr,,10,1
Total,132,131,1
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,2
,Robert A Brady,Lawrence M Farnese Jr,2
Robert A Brady,11,109,2
Lawrence M Farnese Jr,,8,2
Total,120,117,2
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,3
,Robert A Brady,Lawrence M Farnese Jr,3
Robert A Brady,8,58,3
Lawrence M Farnese Jr,,5,3
Total,66,63,3
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,4
,Robert A Brady,Lawrence M Farnese Jr,4
Robert A Brady,8,58,4
Lawrence M Farnese Jr,,2,4
Total,66,60,4
,Senator In The General Assembly 1st District - Democrat,Representative In Congress 1st District - Democrat,5
,Lawrence M Farnese Jr,Robert A Brady,5
Lawrence M Farnese Jr,6,98,5
Robert A Brady,,4,5
Total,104,102,5
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,6
,Robert A Brady,Lawrence M Farnese Jr,6
Robert A Brady,18,190,6
Lawrence M Farnese Jr,,15,6
Total,208,205,6
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,7
,Robert A Brady,Lawrence M Farnese Jr,7
Robert A Brady,3,97,7
Lawrence M Farnese Jr,,1,7
Total,100,98,7
,Senator In The General Assembly 1st District - Democrat,Representative In Congress 1st District - Democrat,8
,Lawrence M Farnese Jr,Robert A Brady,8
Lawrence M Farnese Jr,9,64,8
Robert A Brady,,6,8
Total,73,70,8
,Senator In The General Assembly 1st District - Democrat,Representative In Congress 1st District - Democrat,9
,Lawrence M Farnese Jr,Robert A Brady,9
Lawrence M Farnese Jr,9,85,9
Robert A Brady,,9,9
Total,94,94,9
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,10
,Robert A Brady,Lawrence M Farnese Jr,10
Robert A Brady,14,102,10
Lawrence M Farnese Jr,,2,10
Total,116,104,10
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,11
,Robert A Brady,Lawrence M Farnese Jr,11
Robert A Brady,9,91,11
Lawrence M Farnese Jr,,3,11
Total,100,94,11
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,12
,Robert A Brady,Lawrence M Farnese Jr,12
Robert A Brady,12,97,12
Lawrence M Farnese Jr,,5,12
Total,109,102,12
,Senator In The General Assembly 1st District - Democrat,Representative In Congress 1st District - Democrat,13
,Lawrence M Farnese Jr,Robert A Brady,13
Lawrence M Farnese Jr,9,84,13
Robert A Brady,,6,13
Total,93,90,13
,Senator In The General Assembly 1st District - Democrat,Representative In Congress 1st District - Democrat,14
,Lawrence M Farnese Jr,Robert A Brady,14
Lawrence M Farnese Jr,9,93,14
Robert A Brady,,6,14
Total,102,99,14
,Senator In The General Assembly 1st District - Democrat,Representative In Congress 1st District - Democrat,16
,Lawrence M Farnese Jr,Robert A Brady,16
Lawrence M Farnese Jr,8,111,16
Robert A Brady,,5,16
Total,119,116,16
,Senator In The General Assembly 1st District - Democrat,Representative In Congress 1st District - Democrat,17
,Lawrence M Farnese Jr,Robert A Brady,17
Lawrence M Farnese Jr,8,93,17
Robert A Brady,,5,17
Total,101,98,17
,Senator In The General Assembly 1st District - Democrat,Representative In Congress 1st District - Democrat,18
,Lawrence M Farnese Jr,Robert A Brady,18
Lawrence M Farnese Jr,9,89,18
Robert A Brady,,6,18
Total,98,95,18
,Senator In The General Assembly 1st District - Democrat,Representative In Congress 1st District - Democrat,19
,Lawrence M Farnese Jr,Robert A Brady,19
Lawrence M Farnese Jr,15,81,19
Robert A Brady,,3,19
Total,96,84,19
