col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Attorney General - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,All
,Patrick Murphy,Kathleen G Kane,Anthony Hardy Williams,Ted Kirsch,Ryan N Boyer,Mindy M Posoff,Elizabeth A Washo,Kathryn Sylvia Huggins,Christine M Tartaglione,Deborah E Landau,Sekela Coles,Thaddeus Kirkland,All
Patrick Murphy,245,0,262,249,238,239,228,194,192,184,181,180,All
Kathleen G Kane,,100,143,146,136,134,132,67,68,63,59,60,All
Anthony Hardy Williams,,,3,381,376,365,355,252,253,246,240,239,All
Ted Kirsch,,,,3,373,375,362,249,251,245,239,234,All
Ryan N Boyer,,,,,0,363,352,246,241,242,233,231,All
Mindy M Posoff,,,,,,0,358,239,241,241,233,224,All
Elizabeth A Washo,,,,,,,0,238,235,238,228,225,All
Kathryn Sylvia Huggins,,,,,,,,0,252,254,244,237,All
Christine M Tartaglione,,,,,,,,,0,247,241,239,All
Deborah E Landau,,,,,,,,,,0,241,233,All
Sekela Coles,,,,,,,,,,,0,231,All
Thaddeus Kirkland,,,,,,,,,,,,0,All
Total,546,268,427,418,391,389,374,277,275,262,256,255,All
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Attorney General - Democrat,,1
,Ted Kirsch,Anthony Hardy Williams,Elizabeth A Washo,Mindy M Posoff,Ryan N Boyer,Kathryn Sylvia Huggins,Sekela Coles,Thaddeus Kirkland,Christine M Tartaglione,Deborah E Landau,Patrick Murphy,Kathleen G Kane,1
Ted Kirsch,1,26,28,28,27,19,18,19,18,18,19,9,1
Anthony Hardy Williams,,0,26,26,27,18,17,17,16,17,20,9,1
Elizabeth A Washo,,,0,29,27,19,19,19,19,18,19,9,1
Mindy M Posoff,,,,0,27,19,19,19,19,18,19,9,1
Ryan N Boyer,,,,,0,19,19,19,17,19,18,10,1
Kathryn Sylvia Huggins,,,,,,0,19,20,18,19,17,3,1
Sekela Coles,,,,,,,0,19,18,19,15,4,1
Thaddeus Kirkland,,,,,,,,0,18,19,16,3,1
Christine M Tartaglione,,,,,,,,,0,17,15,3,1
Deborah E Landau,,,,,,,,,,0,15,3,1
Patrick Murphy,,,,,,,,,,,3,0,1
Kathleen G Kane,,,,,,,,,,,,3,1
Total,30,29,29,29,29,21,20,20,19,19,24,15,1
,Attorney General - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,2
,Patrick Murphy,Kathleen G Kane,Anthony Hardy Williams,Mindy M Posoff,Ted Kirsch,Ryan N Boyer,Elizabeth A Washo,Christine M Tartaglione,Deborah E Landau,Kathryn Sylvia Huggins,Sekela Coles,Thaddeus Kirkland,2
Patrick Murphy,8,0,19,20,19,19,17,16,16,15,15,15,2
Kathleen G Kane,,5,11,10,11,9,8,3,2,3,2,2,2
Anthony Hardy Williams,,,0,28,28,27,26,18,16,17,16,16,2
Mindy M Posoff,,,,0,28,28,26,17,16,16,16,16,2
Ted Kirsch,,,,,0,27,25,16,14,16,15,15,2
Ryan N Boyer,,,,,,0,25,16,15,15,15,15,2
Elizabeth A Washo,,,,,,,0,15,14,15,15,15,2
Christine M Tartaglione,,,,,,,,0,17,18,17,17,2
Deborah E Landau,,,,,,,,,0,16,16,16,2
Kathryn Sylvia Huggins,,,,,,,,,,0,17,17,2
Sekela Coles,,,,,,,,,,,0,17,2
Thaddeus Kirkland,,,,,,,,,,,,0,2
Total,32,17,31,31,31,29,26,19,18,18,17,17,2
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Attorney General - Democrat,,3
,Anthony Hardy Williams,Ted Kirsch,Mindy M Posoff,Elizabeth A Washo,Ryan N Boyer,Christine M Tartaglione,Kathryn Sylvia Huggins,Deborah E Landau,Sekela Coles,Thaddeus Kirkland,Patrick Murphy,Kathleen G Kane,3
Anthony Hardy Williams,2,89,88,85,87,64,64,64,62,50,64,32,3
Ted Kirsch,,1,89,85,85,63,62,63,61,48,61,30,3
Mindy M Posoff,,,0,87,85,61,61,62,60,47,60,29,3
Elizabeth A Washo,,,,0,83,59,60,60,57,48,56,31,3
Ryan N Boyer,,,,,0,60,61,61,59,48,57,30,3
Christine M Tartaglione,,,,,,0,64,63,58,48,48,20,3
Kathryn Sylvia Huggins,,,,,,,0,64,59,48,49,17,3
Deborah E Landau,,,,,,,,0,60,48,48,16,3
Sekela Coles,,,,,,,,,0,46,47,13,3
Thaddeus Kirkland,,,,,,,,,,0,35,16,3
Patrick Murphy,,,,,,,,,,,17,0,3
Kathleen G Kane,,,,,,,,,,,,4,3
Total,102,95,91,89,89,70,68,66,63,52,85,42,3
,Attorney General - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,4
,Patrick Murphy,Kathleen G Kane,Ted Kirsch,Anthony Hardy Williams,Mindy M Posoff,Ryan N Boyer,Elizabeth A Washo,Christine M Tartaglione,Kathryn Sylvia Huggins,Deborah E Landau,Sekela Coles,Thaddeus Kirkland,4
Patrick Murphy,53,0,30,30,28,28,27,25,24,23,24,23,4
Kathleen G Kane,,8,19,17,18,18,18,4,5,5,4,4,4
Ted Kirsch,,,1,45,47,47,47,28,28,28,27,26,4
Anthony Hardy Williams,,,,0,43,46,44,30,27,27,27,28,4
Mindy M Posoff,,,,,0,45,46,26,26,27,26,25,4
Ryan N Boyer,,,,,,0,45,29,27,27,26,27,4
Elizabeth A Washo,,,,,,,0,27,26,27,26,26,4
Christine M Tartaglione,,,,,,,,0,29,29,29,30,4
Kathryn Sylvia Huggins,,,,,,,,,0,30,30,28,4
Deborah E Landau,,,,,,,,,,0,29,28,4
Sekela Coles,,,,,,,,,,,0,29,4
Thaddeus Kirkland,,,,,,,,,,,,0,4
Total,88,29,52,49,48,48,47,32,32,31,31,30,4
,Attorney General - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,5
,Patrick Murphy,Kathleen G Kane,Anthony Hardy Williams,Ryan N Boyer,Ted Kirsch,Mindy M Posoff,Elizabeth A Washo,Thaddeus Kirkland,Christine M Tartaglione,Kathryn Sylvia Huggins,Sekela Coles,Deborah E Landau,5
Patrick Murphy,9,0,11,11,11,10,9,6,5,5,5,4,5
