col_1,col_2,division
,Representative In The General Assembly 181st District - Democrat,All
,W Curtis Thomas,All
W Curtis Thomas,914,All
Total,914,All
,Representative In The General Assembly 181st District - Democrat,1
,W Curtis Thomas,1
W Curtis Thomas,71,1
Total,71,1
,Representative In The General Assembly 181st District - Democrat,2
,W Curtis Thomas,2
W Curtis Thomas,112,2
Total,112,2
,Representative In The General Assembly 181st District - Democrat,3
,W Curtis Thomas,3
W Curtis Thomas,117,3
Total,117,3
,Representative In The General Assembly 181st District - Democrat,4
,W Curtis Thomas,4
W Curtis Thomas,176,4
Total,176,4
,Representative In The General Assembly 181st District - Democrat,5
,W Curtis Thomas,5
W Curtis Thomas,68,5
Total,68,5
,Representative In The General Assembly 181st District - Democrat,6
,W Curtis Thomas,6
W Curtis Thomas,55,6
Total,55,6
,Representative In The General Assembly 181st District - Democrat,7
,W Curtis Thomas,7
W Curtis Thomas,43,7
Total,43,7
,Representative In The General Assembly 181st District - Democrat,8
,W Curtis Thomas,8
W Curtis Thomas,24,8
Total,24,8
,Representative In The General Assembly 181st District - Democrat,9
,W Curtis Thomas,9
W Curtis Thomas,70,9
Total,70,9
,Representative In The General Assembly 181st District - Democrat,10
,W Curtis Thomas,10
W Curtis Thomas,82,10
Total,82,10
,Representative In The General Assembly 181st District - Democrat,11
,W Curtis Thomas,11
W Curtis Thomas,96,11
Total,96,11
