col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 200th District - Democrat,,Auditor General - Democrat,All
,Cherelle Lesley Parker,Bobbie T Curry,Eugene A Depasquale,All
Cherelle Lesley Parker,"1,124",0,"4,036",All
Bobbie T Curry,,20,97,All
Eugene A Depasquale,,,116,All
Total,"5,160",117,"4,249",All
,Representative In The General Assembly 200th District - Democrat,,Auditor General - Democrat,1
,Cherelle Lesley Parker,Bobbie T Curry,Eugene A Depasquale,1
Cherelle Lesley Parker,34,0,109,1
Bobbie T Curry,,0,0,1
Eugene A Depasquale,,,4,1
Total,143,0,113,1
,Representative In The General Assembly 200th District - Democrat,,Auditor General - Democrat,2
,Cherelle Lesley Parker,Bobbie T Curry,Eugene A Depasquale,2
Cherelle Lesley Parker,56,0,137,2
Bobbie T Curry,,0,3,2
Eugene A Depasquale,,,7,2
Total,193,3,147,2
,Representative In The General Assembly 200th District - Democrat,,Auditor General - Democrat,3
,Cherelle Lesley Parker,Bobbie T Curry,Eugene A Depasquale,3
Cherelle Lesley Parker,38,0,154,3
Bobbie T Curry,,1,7,3
Eugene A Depasquale,,,4,3
Total,192,8,165,3
,Representative In The General Assembly 200th District - Democrat,,Auditor General - Democrat,4
,Cherelle Lesley Parker,Bobbie T Curry,Eugene A Depasquale,4
Cherelle Lesley Parker,22,0,126,4
Bobbie T Curry,,1,3,4
Eugene A Depasquale,,,4,4
Total,148,4,133,4
,Representative In The General Assembly 200th District - Democrat,,Auditor General - Democrat,5
,Cherelle Lesley Parker,Bobbie T Curry,Eugene A Depasquale,5
Cherelle Lesley Parker,48,0,120,5
Bobbie T Curry,,1,8,5
Eugene A Depasquale,,,4,5
Total,168,9,132,5
,Representative In The General Assembly 200th District - Democrat,,Auditor General - Democrat,6
,Cherelle Lesley Parker,Bobbie T Curry,Eugene A Depasquale,6
Cherelle Lesley Parker,27,0,126,6
Bobbie T Curry,,0,3,6
Eugene A Depasquale,,,6,6
Total,153,3,135,6
,Representative In The General Assembly 200th District - Democrat,,Auditor General - Democrat,7
,Cherelle Lesley Parker,Bobbie T Curry,Eugene A Depasquale,7
Cherelle Lesley Parker,71,0,146,7
Bobbie T Curry,,0,8,7
Eugene A Depasquale,,,1,7
Total,217,8,155,7
