col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Representative In The General Assembly 192nd District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,All
,Louise Bishop,Will Mega,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Jerome W Mondesire,Jerry T Jordan,Stephen A Cozen,Joseph C Meade,Andrew P Toy,Michelle W Singer,Raye E Johnson,Eleanor M Dezzi,Heather Steinmiller,Nancy Astor Fox,William S Leopold,All
Louise Bishop,483,0,982,907,831,788,771,684,564,556,551,542,540,524,527,518,511,513,502,All
Will Mega,,130,326,284,258,235,222,224,159,159,156,156,150,160,154,150,152,148,148,All
Kenyatta J Johnson,,,2,"1,099","1,048",995,969,836,693,694,682,677,673,659,664,656,648,642,638,All
Blondell Reynolds Brown,,,,0,994,964,930,808,680,673,663,657,656,638,643,633,631,624,614,All
Cindy Bass,,,,,1,956,942,745,667,659,667,660,656,632,648,644,635,627,622,All
Jacquelyn Manns Smalley,,,,,,0,918,703,648,643,655,644,644,620,634,632,630,621,617,All
Mark Alan Aronchick,,,,,,,0,674,636,634,648,631,640,612,619,621,616,610,608,All
Vincent J Hughes,,,,,,,,1,705,694,683,683,679,648,656,654,645,635,631,All
Jerome W Mondesire,,,,,,,,,0,641,647,648,642,599,622,614,608,598,605,All
Jerry T Jordan,,,,,,,,,,0,635,636,632,627,642,637,633,613,630,All
Stephen A Cozen,,,,,,,,,,,1,650,655,612,636,627,621,616,623,All
Joseph C Meade,,,,,,,,,,,,0,647,604,632,626,619,604,620,All
Andrew P Toy,,,,,,,,,,,,,0,601,628,623,624,600,608,All
Michelle W Singer,,,,,,,,,,,,,,0,615,614,615,625,601,All
Raye E Johnson,,,,,,,,,,,,,,,0,634,627,613,622,All
Eleanor M Dezzi,,,,,,,,,,,,,,,,0,636,618,622,All
Heather Steinmiller,,,,,,,,,,,,,,,,,0,612,619,All
Nancy Astor Fox,,,,,,,,,,,,,,,,,,0,602,All
William S Leopold,,,,,,,,,,,,,,,,,,,0,All
Total,"1,593",515,"1,321","1,201","1,100","1,032","1,002",917,731,721,716,706,698,688,687,675,669,667,658,All
,Representative In The General Assembly 192nd District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,5
,Louise Bishop,Will Mega,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Jerome W Mondesire,Jerry T Jordan,Andrew P Toy,Joseph C Meade,Raye E Johnson,Michelle W Singer,Stephen A Cozen,Nancy Astor Fox,Eleanor M Dezzi,Heather Steinmiller,William S Leopold,5
Louise Bishop,19,0,91,88,75,69,71,66,61,57,56,54,51,52,50,48,49,46,46,5
Will Mega,,3,24,20,20,18,15,16,11,8,8,9,9,8,8,9,7,7,7,5
Kenyatta J Johnson,,,0,100,93,87,87,76,69,63,60,60,59,58,56,56,56,53,52,5
Blondell Reynolds Brown,,,,0,87,81,81,73,67,61,60,58,55,53,54,52,52,51,49,5
Cindy Bass,,,,,0,81,83,61,59,56,57,55,57,52,53,53,53,51,50,5
Jacquelyn Manns Smalley,,,,,,0,77,58,58,55,54,53,53,52,50,54,52,49,51,5
Mark Alan Aronchick,,,,,,,0,54,56,55,55,53,53,50,52,51,53,51,49,5
Vincent J Hughes,,,,,,,,0,68,61,63,60,58,55,57,53,54,51,51,5
Jerome W Mondesire,,,,,,,,,0,61,60,61,56,53,57,55,54,52,54,5
Jerry T Jordan,,,,,,,,,,0,56,56,57,51,54,51,55,52,52,5
Andrew P Toy,,,,,,,,,,,0,56,55,49,56,49,53,52,50,5
Joseph C Meade,,,,,,,,,,,,0,55,51,53,53,53,50,53,5
Raye E Johnson,,,,,,,,,,,,,0,52,53,52,54,52,51,5
Michelle W Singer,,,,,,,,,,,,,,0,48,53,52,49,49,5
Stephen A Cozen,,,,,,,,,,,,,,,1,49,51,51,50,5
Nancy Astor Fox,,,,,,,,,,,,,,,,0,52,49,51,5
Eleanor M Dezzi,,,,,,,,,,,,,,,,,0,52,50,5
Heather Steinmiller,,,,,,,,,,,,,,,,,,0,48,5
William S Leopold,,,,,,,,,,,,,,,,,,,0,5
Total,122,28,116,109,96,88,87,83,73,66,65,64,61,60,60,58,57,54,54,5
,Representative In The General Assembly 192nd District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,15
,Louise Bishop,Will Mega,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Vincent J Hughes,Mark Alan Aronchick,Jerome W Mondesire,Jerry T Jordan,Joseph C Meade,Stephen A Cozen,Andrew P Toy,Michelle W Singer,Raye E Johnson,William S Leopold,Nancy Astor Fox,Eleanor M Dezzi,Heather Steinmiller,15
Louise Bishop,47,0,85,77,72,65,58,56,44,42,43,42,42,41,39,37,38,37,33,15
Will Mega,,10,36,31,28,24,28,22,19,20,18,19,16,17,15,17,15,15,17,15
Kenyatta J Johnson,,,0,93,93,84,79,74,59,59,58,57,54,53,50,52,49,49,49,15
Blondell Reynolds Brown,,,,0,84,79,73,75,59,55,53,55,52,51,47,47,48,46,44,15
Cindy Bass,,,,,0,84,67,75,56,54,57,55,53,52,51,48,50,48,47,15
Jacquelyn Manns Smalley,,,,,,0,59,74,53,53,53,55,54,53,50,49,49,47,47,15
Vincent J Hughes,,,,,,,1,53,62,58,58,58,55,53,50,50,50,49,47,15
Mark Alan Aronchick,,,,,,,,0,47,46,47,47,46,48,43,44,45,42,42,15
Jerome W Mondesire,,,,,,,,,0,53,54,52,52,49,48,46,46,47,45,15
Jerry T Jordan,,,,,,,,,,0,50,50,49,52,49,50,49,48,49,15
Joseph C Meade,,,,,,,,,,,0,50,55,49,50,48,49,48,46,15
Stephen A Cozen,,,,,,,,,,,,0,50,51,46,47,48,45,45,15
Andrew P Toy,,,,,,,,,,,,,0,49,48,47,48,47,46,15
Michelle W Singer,,,,,,,,,,,,,,0,49,51,50,48,48,15
Raye E Johnson,,,,,,,,,,,,,,,0,47,47,46,45,15
William S Leopold,,,,,,,,,,,,,,,,0,47,47,46,15
Nancy Astor Fox,,,,,,,,,,,,,,,,,0,48,46,15
Eleanor M Dezzi,,,,,,,,,,,,,,,,,,0,45,15
Heather Steinmiller,,,,,,,,,,,,,,,,,,,0,15
Total,148,54,121,108,100,89,87,78,63,62,61,61,58,58,54,54,53,52,50,15
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Representative In The General Assembly 192nd District - Democrat,,17
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Vincent J Hughes,Jerome W Mondesire,Stephen A Cozen,Andrew P Toy,Jerry T Jordan,Joseph C Meade,Michelle W Singer,William S Leopold,Eleanor M Dezzi,Raye E Johnson,Heather Steinmiller,Nancy Astor Fox,Louise Bishop,Will Mega,17
Kenyatta J Johnson,0,113,117,111,108,97,86,88,87,85,82,80,80,80,80,79,76,107,38,17
Blondell Reynolds Brown,,0,107,102,100,86,78,80,81,76,74,70,73,74,75,73,70,87,32,17
Cindy Bass,,,0,110,105,90,84,89,87,83,80,78,81,80,79,79,76,89,31,17
Mark Alan Aronchick,,,,0,104,86,84,84,85,81,79,74,77,77,78,76,74,81,32,17
Jacquelyn Manns Smalley,,,,,0,82,80,80,80,76,77,70,73,73,74,73,69,81,32,17
Vincent J Hughes,,,,,,0,89,90,88,85,84,77,81,80,79,78,76,78,28,17
Jerome W Mondesire,,,,,,,0,86,86,82,80,74,77,77,78,76,74,69,23,17
Stephen A Cozen,,,,,,,,0,87,82,81,77,81,80,79,79,77,68,24,17
Andrew P Toy,,,,,,,,,0,83,81,76,79,80,81,80,77,67,23,17
Jerry T Jordan,,,,,,,,,,0,77,77,80,80,80,79,76,65,23,17
Joseph C Meade,,,,,,,,,,,0,70,75,76,75,75,72,62,22,17
Michelle W Singer,,,,,,,,,,,,0,75,75,74,74,73,59,23,17
William S Leopold,,,,,,,,,,,,,0,78,78,77,74,61,21,17
Eleanor M Dezzi,,,,,,,,,,,,,,0,78,78,76,58,23,17
Raye E Johnson,,,,,,,,,,,,,,,0,78,75,59,22,17
Heather Steinmiller,,,,,,,,,,,,,,,,0,74,59,21,17
Nancy Astor Fox,,,,,,,,,,,,,,,,,0,56,21,17
Louise Bishop,,,,,,,,,,,,,,,,,,25,0,17
Will Mega,,,,,,,,,,,,,,,,,,,9,17
Total,146,121,121,115,114,106,92,92,90,88,84,82,82,81,81,80,77,146,53,17
,Representative In The General Assembly 192nd District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,18
,Louise Bishop,Will Mega,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Eleanor M Dezzi,Raye E Johnson,Jerome W Mondesire,Jerry T Jordan,Joseph C Meade,Heather Steinmiller,Stephen A Cozen,William S Leopold,Andrew P Toy,Nancy Astor Fox,Michelle W Singer,18
Louise Bishop,25,0,94,88,86,86,83,70,68,66,66,66,65,67,64,65,63,63,62,18
Will Mega,,3,26,21,21,19,17,21,13,15,14,13,14,11,13,12,13,12,12,18
Kenyatta J Johnson,,,0,105,103,104,97,88,79,79,78,78,77,76,76,76,75,73,73,18
Blondell Reynolds Brown,,,,0,102,102,96,87,81,80,80,78,80,79,78,78,77,76,75,18
Cindy Bass,,,,,0,100,95,86,80,79,79,78,79,78,77,77,76,74,73,18
Jacquelyn Manns Smalley,,,,,,0,96,83,81,80,76,79,78,78,77,78,76,74,74,18
Mark Alan Aronchick,,,,,,,0,78,78,77,76,77,78,77,78,77,77,74,74,18
Vincent J Hughes,,,,,,,,0,80,79,80,77,79,77,78,76,77,74,73,18
Eleanor M Dezzi,,,,,,,,,0,79,77,79,78,79,76,78,76,75,74,18
Raye E Johnson,,,,,,,,,,0,76,77,76,77,75,77,75,74,74,18
Jerome W Mondesire,,,,,,,,,,,0,75,77,76,76,74,76,73,72,18
Jerry T Jordan,,,,,,,,,,,,0,76,76,75,77,75,73,73,18
Joseph C Meade,,,,,,,,,,,,,0,77,77,76,77,74,73,18
Heather Steinmiller,,,,,,,,,,,,,,0,75,77,75,75,74,18
Stephen A Cozen,,,,,,,,,,,,,,,0,75,77,72,72,18
William S Leopold,,,,,,,,,,,,,,,,0,75,74,74,18
Andrew P Toy,,,,,,,,,,,,,,,,,0,72,72,18
Nancy Astor Fox,,,,,,,,,,,,,,,,,,0,74,18
Michelle W Singer,,,,,,,,,,,,,,,,,,,0,18
Total,125,32,121,110,108,106,101,92,82,82,81,80,80,79,78,78,77,76,75,18
,Representative In The General Assembly 192nd District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,19
,Louise Bishop,Will Mega,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Stephen A Cozen,Jerome W Mondesire,Andrew P Toy,Joseph C Meade,Michelle W Singer,Jerry T Jordan,Heather Steinmiller,Raye E Johnson,Eleanor M Dezzi,Nancy Astor Fox,William S Leopold,19
Louise Bishop,40,0,89,77,75,70,71,59,52,52,50,49,46,48,46,49,46,45,43,19
Will Mega,,16,17,12,12,11,10,12,7,6,6,7,11,8,9,6,7,8,6,19
Kenyatta J Johnson,,,0,83,83,78,78,66,55,56,55,52,54,54,54,53,52,50,47,19
Blondell Reynolds Brown,,,,0,78,76,75,63,55,54,53,53,54,55,53,51,51,49,48,19
Cindy Bass,,,,,1,77,76,60,56,54,54,51,53,52,52,52,51,50,47,19
Jacquelyn Manns Smalley,,,,,,0,76,60,56,53,54,53,53,51,54,51,53,51,48,19
Mark Alan Aronchick,,,,,,,0,57,55,52,52,51,50,49,51,50,50,51,47,19
Vincent J Hughes,,,,,,,,0,57,59,56,55,54,55,55,52,52,50,48,19
Stephen A Cozen,,,,,,,,,0,54,54,54,50,49,51,53,50,51,49,19
Jerome W Mondesire,,,,,,,,,,0,53,53,49,49,49,50,48,48,47,19
Andrew P Toy,,,,,,,,,,,0,53,48,50,51,50,49,48,48,19
Joseph C Meade,,,,,,,,,,,,0,50,49,50,50,48,48,49,19
Michelle W Singer,,,,,,,,,,,,,0,52,51,50,50,50,47,19
Jerry T Jordan,,,,,,,,,,,,,,0,51,49,49,47,47,19
Heather Steinmiller,,,,,,,,,,,,,,,0,49,51,50,48,19
Raye E Johnson,,,,,,,,,,,,,,,,0,50,50,48,19
Eleanor M Dezzi,,,,,,,,,,,,,,,,,0,50,47,19
Nancy Astor Fox,,,,,,,,,,,,,,,,,,0,47,19
William S Leopold,,,,,,,,,,,,,,,,,,,0,19
Total,137,35,106,89,88,81,81,72,60,59,57,57,57,56,55,55,53,53,49,19
,Representative In The General Assembly 192nd District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,20
,Louise Bishop,Will Mega,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Jerry T Jordan,Michelle W Singer,Joseph C Meade,Heather Steinmiller,Nancy Astor Fox,Eleanor M Dezzi,William S Leopold,Andrew P Toy,Raye E Johnson,Jerome W Mondesire,Stephen A Cozen,20
Louise Bishop,19,0,81,82,69,69,64,64,56,53,52,53,51,51,48,51,50,48,49,20
Will Mega,,7,29,22,25,21,21,18,17,17,17,15,17,15,18,13,15,16,15,20
Kenyatta J Johnson,,,0,90,88,82,81,74,67,67,63,64,64,62,61,62,62,58,59,20
Blondell Reynolds Brown,,,,0,85,86,79,76,66,67,64,66,65,61,60,64,62,63,60,20
Cindy Bass,,,,,0,82,79,69,64,67,65,63,65,62,61,62,61,61,61,20
