col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,All
,Joseph James Rooney,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Robert C Barrilli,Edward T Boyd,Brandon Yates,Steven J Gilber,All
Joseph James Rooney,92,709,537,413,313,237,152,115,103,All
William E Donnelly,,16,378,324,158,150,92,41,23,All
Michael J Mcmonagle,,,26,213,158,67,82,44,27,All
Thomas Jay Ellis,,,,5,67,106,30,23,19,All
Michael Anthony Salvi,,,,,13,56,20,58,52,All
Robert C Barrilli,,,,,,10,44,32,27,All
Edward T Boyd,,,,,,,9,38,35,All
Brandon Yates,,,,,,,,2,55,All
Steven J Gilber,,,,,,,,,6,All
Total,"1,164",746,592,437,354,275,192,156,139,All
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,1
,Joseph James Rooney,Michael J Mcmonagle,William E Donnelly,Edward T Boyd,Robert C Barrilli,Thomas Jay Ellis,Michael Anthony Salvi,Steven J Gilber,Brandon Yates,1
Joseph James Rooney,0,6,4,2,3,3,2,2,0,1
Michael J Mcmonagle,,1,4,1,2,3,1,1,0,1
William E Donnelly,,,0,0,1,3,0,0,0,1
Edward T Boyd,,,,1,0,0,1,0,0,1
Robert C Barrilli,,,,,0,0,1,2,0,1
Thomas Jay Ellis,,,,,,0,0,0,0,1
Michael Anthony Salvi,,,,,,,0,1,0,1
Steven J Gilber,,,,,,,,0,0,1
Brandon Yates,,,,,,,,,0,1
Total,8,7,4,3,3,3,2,2,0,1
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,2
,Joseph James Rooney,Michael J Mcmonagle,William E Donnelly,Edward T Boyd,Michael Anthony Salvi,Thomas Jay Ellis,Brandon Yates,Robert C Barrilli,Steven J Gilber,2
Joseph James Rooney,0,2,2,1,1,1,0,0,0,2
Michael J Mcmonagle,,0,2,1,0,1,0,0,0,2
William E Donnelly,,,0,1,0,1,0,0,0,2
Edward T Boyd,,,,0,0,0,0,0,0,2
Michael Anthony Salvi,,,,,0,0,0,0,0,2
Thomas Jay Ellis,,,,,,0,0,0,0,2
Brandon Yates,,,,,,,0,0,0,2
Robert C Barrilli,,,,,,,,0,0,2
Steven J Gilber,,,,,,,,,0,2
Total,3,2,2,1,1,1,0,0,0,2
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,3
,Joseph James Rooney,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Edward T Boyd,Robert C Barrilli,Brandon Yates,Steven J Gilber,3
Joseph James Rooney,1,12,12,11,6,2,1,1,1,3
William E Donnelly,,2,7,6,3,1,1,0,0,3
Michael J Mcmonagle,,,0,7,3,1,2,0,0,3
Thomas Jay Ellis,,,,0,3,1,1,0,0,3
Michael Anthony Salvi,,,,,0,0,0,0,0,3
Edward T Boyd,,,,,,0,0,0,0,3
Robert C Barrilli,,,,,,,0,0,0,3
Brandon Yates,,,,,,,,0,1,3
Steven J Gilber,,,,,,,,,0,3
Total,23,14,13,12,6,2,2,1,1,3
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,4
,Joseph James Rooney,Michael J Mcmonagle,William E Donnelly,Thomas Jay Ellis,Edward T Boyd,Robert C Barrilli,Michael Anthony Salvi,Brandon Yates,Steven J Gilber,4
Joseph James Rooney,4,35,33,19,12,12,10,4,4,4
Michael J Mcmonagle,,1,25,12,10,6,6,4,2,4
William E Donnelly,,,0,11,6,9,6,1,1,4
Thomas Jay Ellis,,,,0,3,3,2,0,2,4
Edward T Boyd,,,,,0,2,0,2,2,4
Robert C Barrilli,,,,,,0,1,0,1,4
Michael Anthony Salvi,,,,,,,0,3,1,4
Brandon Yates,,,,,,,,1,1,4
Steven J Gilber,,,,,,,,,0,4
Total,53,36,33,19,13,12,11,7,5,4
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,5
,Joseph James Rooney,William E Donnelly,Michael J Mcmonagle,Edward T Boyd,Thomas Jay Ellis,Michael Anthony Salvi,Robert C Barrilli,Steven J Gilber,Brandon Yates,5
Joseph James Rooney,6,17,14,8,9,5,4,3,2,5
William E Donnelly,,2,11,4,8,3,1,0,0,5
Michael J Mcmonagle,,,0,5,7,1,1,0,1,5
Edward T Boyd,,,,1,1,0,2,3,1,5
Thomas Jay Ellis,,,,,0,1,0,0,0,5
Michael Anthony Salvi,,,,,,0,1,0,0,5
Robert C Barrilli,,,,,,,0,2,1,5
Steven J Gilber,,,,,,,,0,1,5
Brandon Yates,,,,,,,,,0,5
Total,31,19,14,9,9,5,4,3,2,5
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,6
,Joseph James Rooney,Michael J Mcmonagle,William E Donnelly,Thomas Jay Ellis,Edward T Boyd,Michael Anthony Salvi,Brandon Yates,Robert C Barrilli,Steven J Gilber,6
Joseph James Rooney,0,12,10,9,6,7,4,4,2,6
Michael J Mcmonagle,,3,5,6,2,5,1,1,0,6
William E Donnelly,,,0,3,4,2,1,1,0,6
Thomas Jay Ellis,,,,0,2,4,0,0,1,6
Edward T Boyd,,,,,1,0,1,1,2,6
Michael Anthony Salvi,,,,,,0,1,2,0,6
Brandon Yates,,,,,,,0,2,0,6
Robert C Barrilli,,,,,,,,0,1,6
Steven J Gilber,,,,,,,,,0,6
Total,22,15,10,9,7,7,4,4,2,6
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,7
,Joseph James Rooney,William E Donnelly,Michael J Mcmonagle,Michael Anthony Salvi,Thomas Jay Ellis,Robert C Barrilli,Brandon Yates,Edward T Boyd,Steven J Gilber,7
Joseph James Rooney,2,23,18,11,10,5,4,3,3,7
William E Donnelly,,0,14,8,7,4,3,2,2,7
Michael J Mcmonagle,,,0,7,6,3,2,1,0,7
Michael Anthony Salvi,,,,0,3,1,1,0,0,7
Thomas Jay Ellis,,,,,0,0,0,0,1,7
Robert C Barrilli,,,,,,0,0,0,0,7
Brandon Yates,,,,,,,0,2,0,7
Edward T Boyd,,,,,,,,1,1,7
Steven J Gilber,,,,,,,,,0,7
Total,33,23,18,11,10,5,4,4,3,7
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,8
,Joseph James Rooney,Thomas Jay Ellis,William E Donnelly,Michael Anthony Salvi,Michael J Mcmonagle,Robert C Barrilli,Brandon Yates,Edward T Boyd,Steven J Gilber,8
Joseph James Rooney,1,7,9,5,5,3,3,3,1,8
Thomas Jay Ellis,,1,6,2,1,1,2,1,0,8
William E Donnelly,,,0,1,2,1,1,2,0,8
Michael Anthony Salvi,,,,1,2,1,1,0,1,8
Michael J Mcmonagle,,,,,0,2,0,2,0,8
Robert C Barrilli,,,,,,1,0,1,0,8
Brandon Yates,,,,,,,0,0,1,8
Edward T Boyd,,,,,,,,0,0,8
Steven J Gilber,,,,,,,,,0,8
Total,17,9,9,7,6,4,3,3,1,8
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,9
,Joseph James Rooney,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Robert C Barrilli,Edward T Boyd,Brandon Yates,Steven J Gilber,9
Joseph James Rooney,1,25,22,16,13,9,7,2,0,9
William E Donnelly,,1,13,13,4,4,4,1,0,9
Michael J Mcmonagle,,,1,11,7,3,2,0,0,9
Thomas Jay Ellis,,,,1,3,3,1,0,0,9
Michael Anthony Salvi,,,,,0,5,0,1,0,9
Robert C Barrilli,,,,,,0,1,2,1,9
Edward T Boyd,,,,,,,0,1,0,9
Brandon Yates,,,,,,,,0,1,9
Steven J Gilber,,,,,,,,,0,9
Total,41,26,23,17,13,10,7,3,1,9
