col_1,col_2,col_3,col_4,col_5,division
,State Treasurer - Democrat,Representative In The General Assembly 198th District - Democrat,,,All
,Robert M Mccord,Rosita C Youngblood,Charisma D Presley,Malik L Boyd,All
Robert M Mccord,23,281,176,157,All
Rosita C Youngblood,,84,0,0,All
Charisma D Presley,,,49,0,All
Malik L Boyd,,,,48,All
Total,637,365,225,205,All
,State Treasurer - Democrat,Representative In The General Assembly 198th District - Democrat,,,1
,Robert M Mccord,Charisma D Presley,Rosita C Youngblood,Malik L Boyd,1
Robert M Mccord,7,75,64,28,1
Charisma D Presley,,18,0,0,1
Rosita C Youngblood,,,22,0,1
Malik L Boyd,,,,8,1
Total,174,93,86,36,1
,State Treasurer - Democrat,Representative In The General Assembly 198th District - Democrat,,,2
,Robert M Mccord,Rosita C Youngblood,Malik L Boyd,Charisma D Presley,2
Robert M Mccord,8,81,48,38,2
Rosita C Youngblood,,20,0,0,2
Malik L Boyd,,,15,0,2
Charisma D Presley,,,,14,2
Total,175,101,63,52,2
,State Treasurer - Democrat,Representative In The General Assembly 198th District - Democrat,,,3
,Robert M Mccord,Rosita C Youngblood,Malik L Boyd,Charisma D Presley,3
Robert M Mccord,1,43,25,25,3
Rosita C Youngblood,,25,0,0,3
Malik L Boyd,,,8,0,3
Charisma D Presley,,,,7,3
Total,94,68,33,32,3
,State Treasurer - Democrat,Representative In The General Assembly 198th District - Democrat,,,8
,Robert M Mccord,Rosita C Youngblood,Malik L Boyd,Charisma D Presley,8
Robert M Mccord,3,58,32,16,8
Rosita C Youngblood,,7,0,0,8
Malik L Boyd,,,8,0,8
Charisma D Presley,,,,8,8
Total,109,65,40,24,8
,State Treasurer - Democrat,Representative In The General Assembly 198th District - Democrat,,,10
,Robert M Mccord,Rosita C Youngblood,Malik L Boyd,Charisma D Presley,10
Robert M Mccord,4,35,24,22,10
Rosita C Youngblood,,10,0,0,10
Malik L Boyd,,,9,0,10
Charisma D Presley,,,,2,10
Total,85,45,33,24,10
