col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Representative In The General Assembly 198th District - Democrat,,,All
,Kenyatta J Johnson,Cindy Bass,Blondell Reynolds Brown,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Andrew P Toy,Stephen A Cozen,Jerome W Mondesire,Michelle W Singer,Raye E Johnson,Joseph C Meade,Nancy Astor Fox,Jerry T Jordan,Heather Steinmiller,Eleanor M Dezzi,William S Leopold,Rosita C Youngblood,Charisma D Presley,Malik L Boyd,All
Kenyatta J Johnson,2,903,905,829,807,674,611,616,620,602,608,601,592,590,587,582,567,574,253,248,All
Cindy Bass,,0,895,822,792,661,611,608,602,603,588,585,577,578,578,571,553,565,242,221,All
Blondell Reynolds Brown,,,0,812,793,665,610,602,608,591,590,587,571,582,570,565,558,534,237,209,All
Jacquelyn Manns Smalley,,,,0,780,603,583,583,570,573,574,570,559,552,570,560,553,455,213,181,All
Mark Alan Aronchick,,,,,0,576,567,567,558,543,554,552,537,544,542,543,537,447,212,175,All
Vincent J Hughes,,,,,,0,606,605,614,594,592,591,576,584,581,569,564,394,150,167,All
Andrew P Toy,,,,,,,2,591,572,564,569,576,554,562,567,562,551,362,138,142,All
Stephen A Cozen,,,,,,,,0,576,565,585,577,555,557,566,564,553,351,142,143,All
Jerome W Mondesire,,,,,,,,,0,553,559,577,552,559,553,544,549,364,128,139,All
Michelle W Singer,,,,,,,,,,0,569,554,575,552,571,561,547,358,138,133,All
Raye E Johnson,,,,,,,,,,,0,568,563,565,573,568,562,348,127,142,All
Joseph C Meade,,,,,,,,,,,,0,556,562,563,561,555,341,130,139,All
Nancy Astor Fox,,,,,,,,,,,,,0,545,567,559,546,341,133,133,All
Jerry T Jordan,,,,,,,,,,,,,,0,549,543,548,343,128,134,All
Heather Steinmiller,,,,,,,,,,,,,,,0,572,556,337,132,132,All
Eleanor M Dezzi,,,,,,,,,,,,,,,,0,549,337,129,130,All
William S Leopold,,,,,,,,,,,,,,,,,0,321,124,125,All
Rosita C Youngblood,,,,,,,,,,,,,,,,,,242,0,0,All
Charisma D Presley,,,,,,,,,,,,,,,,,,,66,0,All
Malik L Boyd,,,,,,,,,,,,,,,,,,,,43,All
Total,"1,092","1,043",992,860,845,722,652,647,642,641,626,620,618,613,609,606,579,950,370,337,All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Representative In The General Assembly 198th District - Democrat,,,8
,Kenyatta J Johnson,Cindy Bass,Blondell Reynolds Brown,Mark Alan Aronchick,Jacquelyn Manns Smalley,Vincent J Hughes,Andrew P Toy,Jerome W Mondesire,Michelle W Singer,Raye E Johnson,Stephen A Cozen,Joseph C Meade,Nancy Astor Fox,Eleanor M Dezzi,Heather Steinmiller,Jerry T Jordan,William S Leopold,Rosita C Youngblood,Malik L Boyd,Charisma D Presley,8
Kenyatta J Johnson,0,89,88,83,80,73,65,66,64,66,66,64,62,62,62,62,62,54,36,12,8
Cindy Bass,,0,88,81,82,73,65,67,66,65,64,66,63,63,64,63,62,54,31,12,8
Blondell Reynolds Brown,,,0,83,78,71,65,67,62,64,65,64,61,62,62,63,62,50,30,11,8
Mark Alan Aronchick,,,,0,78,66,65,64,60,62,63,63,61,62,61,62,63,47,28,11,8
Jacquelyn Manns Smalley,,,,,0,65,63,63,63,63,62,63,62,62,62,59,61,46,27,11,8
Vincent J Hughes,,,,,,0,65,66,62,63,62,62,60,61,61,63,61,40,28,8,8
Andrew P Toy,,,,,,,1,62,58,62,62,62,60,62,61,62,62,36,23,8,8
Jerome W Mondesire,,,,,,,,0,58,61,62,63,59,60,61,61,61,36,24,8,8
Michelle W Singer,,,,,,,,,0,61,58,58,61,59,59,56,58,37,22,8,8
Raye E Johnson,,,,,,,,,,0,61,61,60,62,63,60,62,35,25,7,8
Stephen A Cozen,,,,,,,,,,,0,61,60,60,59,58,60,36,23,8,8
Joseph C Meade,,,,,,,,,,,,0,59,60,60,59,60,35,23,7,8
Nancy Astor Fox,,,,,,,,,,,,,0,58,60,58,59,32,25,8,8
Eleanor M Dezzi,,,,,,,,,,,,,,0,61,58,61,34,22,8,8
Heather Steinmiller,,,,,,,,,,,,,,,0,60,61,33,23,8,8
Jerry T Jordan,,,,,,,,,,,,,,,,0,60,36,21,7,8
William S Leopold,,,,,,,,,,,,,,,,,0,34,22,7,8
Rosita C Youngblood,,,,,,,,,,,,,,,,,,24,0,0,8
Malik L Boyd,,,,,,,,,,,,,,,,,,,1,0,8
Charisma D Presley,,,,,,,,,,,,,,,,,,,,5,8
Total,102,98,91,86,84,76,68,68,68,67,67,66,66,64,64,64,63,87,39,20,8
,Representative In The General Assembly 198th District - Democrat,,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,11
,Rosita C Youngblood,Charisma D Presley,Malik L Boyd,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Raye E Johnson,Vincent J Hughes,Jerry T Jordan,Stephen A Cozen,Michelle W Singer,Joseph C Meade,Eleanor M Dezzi,Heather Steinmiller,William S Leopold,Andrew P Toy,Jerome W Mondesire,Nancy Astor Fox,11
Rosita C Youngblood,30,0,0,68,66,63,56,57,53,49,51,50,49,49,48,47,48,46,47,45,11
Charisma D Presley,,7,0,21,22,21,19,18,14,15,14,14,14,14,14,14,14,15,14,13,11
Malik L Boyd,,,3,14,8,9,8,6,7,8,6,7,7,6,6,7,6,6,6,5,11
Kenyatta J Johnson,,,,0,89,85,80,77,71,69,67,68,66,66,67,66,64,65,64,62,11
Blondell Reynolds Brown,,,,,0,85,82,79,71,71,70,67,67,68,67,66,67,66,67,63,11
Cindy Bass,,,,,,0,79,75,67,67,65,63,63,64,64,63,62,62,63,60,11
Jacquelyn Manns Smalley,,,,,,,0,77,67,67,67,66,65,65,66,66,64,65,63,61,11
Mark Alan Aronchick,,,,,,,,0,64,62,63,63,60,63,63,62,62,62,61,58,11
Raye E Johnson,,,,,,,,,0,67,68,69,66,67,67,67,66,65,64,61,11
Vincent J Hughes,,,,,,,,,,0,67,66,65,67,66,66,65,65,66,62,11
Jerry T Jordan,,,,,,,,,,,0,67,63,68,65,65,66,66,65,61,11
Stephen A Cozen,,,,,,,,,,,,0,65,66,65,66,65,65,63,60,11
Michelle W Singer,,,,,,,,,,,,,0,63,64,65,64,62,62,62,11
Joseph C Meade,,,,,,,,,,,,,,0,65,66,67,66,66,62,11
Eleanor M Dezzi,,,,,,,,,,,,,,,0,66,64,63,63,62,11
Heather Steinmiller,,,,,,,,,,,,,,,,0,66,65,63,62,11
William S Leopold,,,,,,,,,,,,,,,,,0,65,65,61,11
Andrew P Toy,,,,,,,,,,,,,,,,,,0,63,60,11
Jerome W Mondesire,,,,,,,,,,,,,,,,,,,0,60,11
Nancy Astor Fox,,,,,,,,,,,,,,,,,,,,0,11
Total,108,33,18,103,96,93,83,81,74,72,71,71,70,69,68,68,68,67,67,63,11
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Representative In The General Assembly 198th District - Democrat,,,15
