col_1,col_2,col_3,col_4,division
,State Treasurer - Democrat,Representative In The General Assembly 194th District - Democrat,,All
,Robert M Mccord,Pamela A Delissio,Ray Bailey,All
Robert M Mccord,1,67,23,All
Pamela A Delissio,,11,0,All
Ray Bailey,,,3,All
Total,91,78,26,All
,State Treasurer - Democrat,Representative In The General Assembly 194th District - Democrat,,19
,Robert M Mccord,Pamela A Delissio,Ray Bailey,19
Robert M Mccord,1,67,23,19
Pamela A Delissio,,11,0,19
Ray Bailey,,,3,19
Total,91,78,26,19
