col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Representative In Congress 2nd District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,All
,Chaka Fattah,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Vincent J Hughes,Stephen A Cozen,Jerome W Mondesire,Andrew P Toy,Jerry T Jordan,Joseph C Meade,Eleanor M Dezzi,Raye E Johnson,Michelle W Singer,Nancy Astor Fox,Heather Steinmiller,William S Leopold,All
Chaka Fattah,710,"1,730","1,540","1,416","1,320","1,270","1,127",934,929,920,910,892,873,868,869,855,856,827,All
Kenyatta J Johnson,,6,"1,470","1,394","1,305","1,271","1,047",914,905,901,904,883,870,866,858,846,854,824,All
Blondell Reynolds Brown,,,3,"1,321","1,264","1,213","1,015",895,893,884,882,866,850,845,833,830,842,813,All
Cindy Bass,,,,2,"1,242","1,239",936,874,865,879,863,856,843,831,823,818,831,808,All
Mark Alan Aronchick,,,,,2,"1,173",861,847,827,837,819,825,809,802,782,785,799,787,All
Jacquelyn Manns Smalley,,,,,,1,858,826,807,818,811,806,798,787,782,775,788,775,All
Vincent J Hughes,,,,,,,6,899,903,898,893,883,848,845,829,814,836,812,All
Stephen A Cozen,,,,,,,,1,866,876,843,871,835,829,808,817,823,815,All
Jerome W Mondesire,,,,,,,,,0,850,826,852,807,797,778,781,793,782,All
Andrew P Toy,,,,,,,,,,2,838,857,827,817,800,801,818,800,All
Jerry T Jordan,,,,,,,,,,,1,837,837,837,814,813,829,820,All
Joseph C Meade,,,,,,,,,,,,1,817,811,789,795,809,798,All
Eleanor M Dezzi,,,,,,,,,,,,,0,825,806,810,835,804,All
Raye E Johnson,,,,,,,,,,,,,,1,806,803,818,794,All
Michelle W Singer,,,,,,,,,,,,,,,0,816,804,773,All
Nancy Astor Fox,,,,,,,,,,,,,,,,1,800,777,All
Heather Steinmiller,,,,,,,,,,,,,,,,,0,800,All
William S Leopold,,,,,,,,,,,,,,,,,,0,All
Total,"2,706","1,800","1,599","1,463","1,364","1,310","1,169",967,954,948,937,920,897,893,890,881,880,845,All
,Representative In Congress 2nd District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,1
,Chaka Fattah,Kenyatta J Johnson,Cindy Bass,Blondell Reynolds Brown,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Stephen A Cozen,Michelle W Singer,Raye E Johnson,Eleanor M Dezzi,Heather Steinmiller,Jerome W Mondesire,Jerry T Jordan,Joseph C Meade,Nancy Astor Fox,Andrew P Toy,William S Leopold,1
Chaka Fattah,44,37,31,30,26,25,19,15,15,15,14,13,15,14,12,13,13,11,1
Kenyatta J Johnson,,0,29,29,27,25,19,14,13,14,13,13,13,14,12,12,13,11,1
Cindy Bass,,,0,26,26,26,17,15,14,15,15,14,14,14,14,14,13,12,1
Blondell Reynolds Brown,,,,0,24,24,18,16,14,16,14,14,14,15,13,14,14,12,1
Jacquelyn Manns Smalley,,,,,0,25,13,12,12,13,13,12,11,12,12,12,12,11,1
Mark Alan Aronchick,,,,,,0,14,13,13,14,14,13,12,13,13,13,13,12,1
Vincent J Hughes,,,,,,,0,15,14,15,14,14,14,15,13,13,14,12,1
Stephen A Cozen,,,,,,,,0,14,15,13,14,13,14,14,15,14,12,1
Michelle W Singer,,,,,,,,,0,13,14,13,13,14,13,13,14,12,1
Raye E Johnson,,,,,,,,,,0,14,13,13,13,13,14,13,12,1
Eleanor M Dezzi,,,,,,,,,,,0,13,13,13,13,13,13,12,1
Heather Steinmiller,,,,,,,,,,,,0,11,13,13,13,13,12,1
Jerome W Mondesire,,,,,,,,,,,,,0,12,12,12,12,11,1
Jerry T Jordan,,,,,,,,,,,,,,0,13,13,14,12,1
Joseph C Meade,,,,,,,,,,,,,,,1,14,13,12,1
Nancy Astor Fox,,,,,,,,,,,,,,,,0,13,12,1
Andrew P Toy,,,,,,,,,,,,,,,,,0,12,1
William S Leopold,,,,,,,,,,,,,,,,,,0,1
