col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Senator In The General Assembly 1st District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,All
,Lawrence M Farnese Jr,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Andrew P Toy,Stephen A Cozen,Jerome W Mondesire,Jerry T Jordan,Joseph C Meade,Eleanor M Dezzi,Raye E Johnson,Michelle W Singer,William S Leopold,Heather Steinmiller,Nancy Astor Fox,All
Lawrence M Farnese Jr,24,71,66,64,58,53,43,41,41,42,40,40,38,38,36,37,34,35,All
Kenyatta J Johnson,,0,68,66,59,56,45,42,42,41,41,42,38,38,36,38,35,35,All
Blondell Reynolds Brown,,,1,65,58,56,46,42,40,42,39,42,39,38,36,36,35,33,All
Cindy Bass,,,,0,57,54,42,40,38,42,37,41,36,35,34,34,34,31,All
Jacquelyn Manns Smalley,,,,,0,54,37,35,37,36,35,37,34,34,31,34,34,31,All
Mark Alan Aronchick,,,,,,0,37,36,37,35,35,36,34,34,32,33,34,31,All
Vincent J Hughes,,,,,,,0,39,37,38,37,40,35,34,34,34,34,32,All
Andrew P Toy,,,,,,,,0,38,39,37,40,37,35,33,35,33,31,All
Stephen A Cozen,,,,,,,,,0,36,36,38,37,36,33,35,34,33,All
Jerome W Mondesire,,,,,,,,,,0,37,40,36,35,33,34,34,31,All
Jerry T Jordan,,,,,,,,,,,0,37,37,37,35,38,36,34,All
Joseph C Meade,,,,,,,,,,,,0,36,35,33,34,35,31,All
Eleanor M Dezzi,,,,,,,,,,,,,0,36,33,35,34,31,All
Raye E Johnson,,,,,,,,,,,,,,0,33,36,35,33,All
Michelle W Singer,,,,,,,,,,,,,,,1,34,32,34,All
William S Leopold,,,,,,,,,,,,,,,,0,34,34,All
Heather Steinmiller,,,,,,,,,,,,,,,,,0,31,All
Nancy Astor Fox,,,,,,,,,,,,,,,,,,0,All
Total,101,76,73,68,61,57,48,43,43,42,42,42,40,39,38,38,36,36,All
,Senator In The General Assembly 1st District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,9
,Lawrence M Farnese Jr,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Andrew P Toy,Stephen A Cozen,Jerome W Mondesire,Jerry T Jordan,Joseph C Meade,Eleanor M Dezzi,Raye E Johnson,Michelle W Singer,William S Leopold,Heather Steinmiller,Nancy Astor Fox,9
Lawrence M Farnese Jr,24,71,66,64,58,53,43,41,41,42,40,40,38,38,36,37,34,35,9
Kenyatta J Johnson,,0,68,66,59,56,45,42,42,41,41,42,38,38,36,38,35,35,9
Blondell Reynolds Brown,,,1,65,58,56,46,42,40,42,39,42,39,38,36,36,35,33,9
Cindy Bass,,,,0,57,54,42,40,38,42,37,41,36,35,34,34,34,31,9
Jacquelyn Manns Smalley,,,,,0,54,37,35,37,36,35,37,34,34,31,34,34,31,9
Mark Alan Aronchick,,,,,,0,37,36,37,35,35,36,34,34,32,33,34,31,9
Vincent J Hughes,,,,,,,0,39,37,38,37,40,35,34,34,34,34,32,9
Andrew P Toy,,,,,,,,0,38,39,37,40,37,35,33,35,33,31,9
Stephen A Cozen,,,,,,,,,0,36,36,38,37,36,33,35,34,33,9
Jerome W Mondesire,,,,,,,,,,0,37,40,36,35,33,34,34,31,9
Jerry T Jordan,,,,,,,,,,,0,37,37,37,35,38,36,34,9
Joseph C Meade,,,,,,,,,,,,0,36,35,33,34,35,31,9
Eleanor M Dezzi,,,,,,,,,,,,,0,36,33,35,34,31,9
Raye E Johnson,,,,,,,,,,,,,,0,33,36,35,33,9
Michelle W Singer,,,,,,,,,,,,,,,1,34,32,34,9
William S Leopold,,,,,,,,,,,,,,,,0,34,34,9
Heather Steinmiller,,,,,,,,,,,,,,,,,0,31,9
Nancy Astor Fox,,,,,,,,,,,,,,,,,,0,9
Total,101,76,73,68,61,57,48,43,43,42,42,42,40,39,38,38,36,36,9
