col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 201st District - Democrat,,,All
,Stephen Kinsey,Michael K Ellis,Karl K Gamble,All
Stephen Kinsey,337,0,0,All
Michael K Ellis,,300,0,All
Karl K Gamble,,,61,All
Total,337,300,61,All
,Representative In The General Assembly 201st District - Democrat,,,3
,Michael K Ellis,Stephen Kinsey,Karl K Gamble,3
Michael K Ellis,98,0,0,3
Stephen Kinsey,,75,0,3
Karl K Gamble,,,11,3
Total,98,75,11,3
,Representative In The General Assembly 201st District - Democrat,,,6
,Stephen Kinsey,Michael K Ellis,Karl K Gamble,6
Stephen Kinsey,101,0,0,6
Michael K Ellis,,63,0,6
Karl K Gamble,,,21,6
Total,101,63,21,6
,Representative In The General Assembly 201st District - Democrat,,,8
,Michael K Ellis,Stephen Kinsey,Karl K Gamble,8
Michael K Ellis,77,0,0,8
Stephen Kinsey,,74,0,8
Karl K Gamble,,,18,8
Total,77,74,18,8
,Representative In The General Assembly 201st District - Democrat,,,20
,Stephen Kinsey,Michael K Ellis,Karl K Gamble,20
Stephen Kinsey,87,0,0,20
Michael K Ellis,,62,0,20
Karl K Gamble,,,11,20
Total,87,62,11,20
