col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 203rd District - Democrat,,United States Senator - Democrat,,All
,Dwight Evans,Lamont W Thomas,Bob Casey Jr,Joseph John Vodvarka,All
Dwight Evans,478,0,"3,833",424,All
Lamont W Thomas,,57,402,299,All
Bob Casey Jr,,,56,0,All
Joseph John Vodvarka,,,,16,All
Total,"4,735",758,"4,291",739,All
,Representative In The General Assembly 203rd District - Democrat,,United States Senator - Democrat,,1
,Dwight Evans,Lamont W Thomas,Bob Casey Jr,Joseph John Vodvarka,1
Dwight Evans,20,0,122,9,1
Lamont W Thomas,,2,7,8,1
Bob Casey Jr,,,2,0,1
Joseph John Vodvarka,,,,0,1
Total,151,17,131,17,1
,Representative In The General Assembly 203rd District - Democrat,,United States Senator - Democrat,,2
,Dwight Evans,Lamont W Thomas,Bob Casey Jr,Joseph John Vodvarka,2
Dwight Evans,14,0,176,15,2
Lamont W Thomas,,4,16,16,2
Bob Casey Jr,,,2,0,2
Joseph John Vodvarka,,,,1,2
Total,205,36,194,32,2
,Representative In The General Assembly 203rd District - Democrat,,United States Senator - Democrat,,3
,Dwight Evans,Lamont W Thomas,Bob Casey Jr,Joseph John Vodvarka,3
Dwight Evans,15,0,140,24,3
Lamont W Thomas,,3,11,20,3
Bob Casey Jr,,,6,0,3
Joseph John Vodvarka,,,,2,3
Total,179,34,157,46,3
,Representative In The General Assembly 203rd District - Democrat,,United States Senator - Democrat,,4
,Dwight Evans,Lamont W Thomas,Bob Casey Jr,Joseph John Vodvarka,4
Dwight Evans,10,0,138,14,4
Lamont W Thomas,,1,11,7,4
Bob Casey Jr,,,1,0,4
Joseph John Vodvarka,,,,1,4
Total,162,19,150,22,4
,Representative In The General Assembly 203rd District - Democrat,,United States Senator - Democrat,,5
,Dwight Evans,Lamont W Thomas,Bob Casey Jr,Joseph John Vodvarka,5
Dwight Evans,17,0,128,12,5
Lamont W Thomas,,3,10,11,5
Bob Casey Jr,,,1,0,5
Joseph John Vodvarka,,,,0,5
Total,157,24,139,23,5
