col_1,col_2,division
,Representative In Congress 2nd District - Democrat,All
,Chaka Fattah,All
Chaka Fattah,"1,034",All
Total,"1,034",All
,Representative In Congress 2nd District - Democrat,1
,Chaka Fattah,1
Chaka Fattah,70,1
Total,70,1
,Representative In Congress 2nd District - Democrat,2
,Chaka Fattah,2
Chaka Fattah,96,2
Total,96,2
,Representative In Congress 2nd District - Democrat,6
,Chaka Fattah,6
Chaka Fattah,179,6
Total,179,6
,Representative In Congress 2nd District - Democrat,7
,Chaka Fattah,7
Chaka Fattah,103,7
Total,103,7
,Representative In Congress 2nd District - Democrat,17
,Chaka Fattah,17
Chaka Fattah,100,17
Total,100,17
,Representative In Congress 2nd District - Democrat,21
,Chaka Fattah,21
Chaka Fattah,179,21
Total,179,21
,Representative In Congress 2nd District - Democrat,22
,Chaka Fattah,22
Chaka Fattah,107,22
Total,107,22
,Representative In Congress 2nd District - Democrat,23
,Chaka Fattah,23
Chaka Fattah,117,23
Total,117,23
,Representative In Congress 2nd District - Democrat,24
,Chaka Fattah,24
Chaka Fattah,83,24
Total,83,24
