col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 188th District - Republican,Auditor General - Republican,,All
,Ernest Adkins,John Maher,Frank A Pinto,All
Ernest Adkins,5,33,23,All
John Maher,,12,0,All
Frank A Pinto,,,2,All
Total,61,45,25,All
,Auditor General - Republican,,Representative In The General Assembly 188th District - Republican,1
,John Maher,Frank A Pinto,Ernest Adkins,1
John Maher,2,0,4,1
Frank A Pinto,,0,1,1
Ernest Adkins,,,0,1
Total,6,1,5,1
,Representative In The General Assembly 188th District - Republican,Auditor General - Republican,,2
,Ernest Adkins,John Maher,Frank A Pinto,2
Ernest Adkins,0,1,0,2
John Maher,,0,0,2
Frank A Pinto,,,0,2
Total,1,1,0,2
,Representative In The General Assembly 188th District - Republican,Auditor General - Republican,,3
,Ernest Adkins,John Maher,Frank A Pinto,3
Ernest Adkins,1,1,0,3
John Maher,,0,0,3
Frank A Pinto,,,0,3
Total,2,1,0,3
,Representative In The General Assembly 188th District - Republican,Auditor General - Republican,,8
,Ernest Adkins,Frank A Pinto,John Maher,8
Ernest Adkins,0,3,1,8
Frank A Pinto,,0,0,8
John Maher,,,1,8
Total,4,3,2,8
,Representative In The General Assembly 188th District - Republican,Auditor General - Republican,,9
,Ernest Adkins,John Maher,Frank A Pinto,9
Ernest Adkins,0,1,0,9
John Maher,,0,0,9
Frank A Pinto,,,0,9
Total,1,1,0,9
,Representative In The General Assembly 188th District - Republican,Auditor General - Republican,,11
,Ernest Adkins,John Maher,Frank A Pinto,11
Ernest Adkins,0,2,0,11
John Maher,,0,0,11
Frank A Pinto,,,0,11
Total,2,2,0,11
,Representative In The General Assembly 188th District - Republican,Auditor General - Republican,,13
,Ernest Adkins,John Maher,Frank A Pinto,13
Ernest Adkins,1,1,1,13
John Maher,,2,0,13
Frank A Pinto,,,0,13
Total,3,3,1,13
,Representative In The General Assembly 188th District - Republican,Auditor General - Republican,,14
,Ernest Adkins,John Maher,Frank A Pinto,14
Ernest Adkins,0,1,0,14
John Maher,,0,0,14
Frank A Pinto,,,0,14
Total,1,1,0,14
,Representative In The General Assembly 188th District - Republican,Auditor General - Republican,,16
,Ernest Adkins,John Maher,Frank A Pinto,16
Ernest Adkins,1,5,3,16
John Maher,,3,0,16
Frank A Pinto,,,0,16
Total,9,8,3,16
,Representative In The General Assembly 188th District - Republican,Auditor General - Republican,,17
,Ernest Adkins,John Maher,Frank A Pinto,17
Ernest Adkins,0,2,3,17
John Maher,,3,0,17
Frank A Pinto,,,1,17
Total,5,5,4,17
,Representative In The General Assembly 188th District - Republican,Auditor General - Republican,,18
,Ernest Adkins,John Maher,Frank A Pinto,18
Ernest Adkins,0,5,4,18
John Maher,,0,0,18
Frank A Pinto,,,0,18
Total,9,5,4,18
,Representative In The General Assembly 188th District - Republican,Auditor General - Republican,,19
,Ernest Adkins,John Maher,Frank A Pinto,19
Ernest Adkins,0,8,4,19
John Maher,,0,0,19
Frank A Pinto,,,1,19
Total,12,8,5,19
,Representative In The General Assembly 188th District - Republican,Auditor General - Republican,,23
,Ernest Adkins,Frank A Pinto,John Maher,23
Ernest Adkins,2,4,1,23
Frank A Pinto,,0,0,23
John Maher,,,1,23
Total,7,4,2,23
