col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Representative In The General Assembly 174th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,All
,John A Sabatina Jr,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Louis J Farinella,Leslie S Richards,Vince Gillen,Patrick J Eiding,Olivia E Brady,Caren Gansman Moskowitz,All
John A Sabatina Jr,356,679,625,602,451,450,446,438,441,436,All
Catherine G Scott,,7,595,578,433,432,432,432,431,419,All
Kelly Lynn Devine,,,5,570,426,433,425,416,424,417,All
D Gregory Holt,,,,0,418,415,420,413,414,402,All
Louis J Farinella,,,,,1,428,423,426,418,407,All
Leslie S Richards,,,,,,0,422,418,423,417,All
Vince Gillen,,,,,,,0,414,417,410,All
Patrick J Eiding,,,,,,,,0,411,409,All
Olivia E Brady,,,,,,,,,0,410,All
Caren Gansman Moskowitz,,,,,,,,,,2,All
Total,"1,142",706,646,617,459,458,454,450,449,446,All
,Representative In The General Assembly 174th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,1
,John A Sabatina Jr,Catherine G Scott,D Gregory Holt,Kelly Lynn Devine,Louis J Farinella,Vince Gillen,Olivia E Brady,Patrick J Eiding,Caren Gansman Moskowitz,Leslie S Richards,1
John A Sabatina Jr,15,37,30,30,23,23,22,22,21,21,1
Catherine G Scott,,0,29,29,22,21,21,22,20,21,1
D Gregory Holt,,,0,28,20,21,21,21,20,20,1
Kelly Lynn Devine,,,,0,21,21,20,20,20,20,1
Louis J Farinella,,,,,1,22,21,20,20,21,1
Vince Gillen,,,,,,0,22,20,20,20,1
Olivia E Brady,,,,,,,0,20,20,20,1
Patrick J Eiding,,,,,,,,0,20,20,1
Caren Gansman Moskowitz,,,,,,,,,0,20,1
Leslie S Richards,,,,,,,,,,0,1
Total,57,38,31,31,24,23,22,22,21,21,1
,Representative In The General Assembly 174th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,12
,John A Sabatina Jr,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Caren Gansman Moskowitz,Leslie S Richards,Olivia E Brady,Vince Gillen,Patrick J Eiding,Louis J Farinella,12
John A Sabatina Jr,21,28,27,24,22,19,19,19,18,15,12
Catherine G Scott,,1,24,22,19,18,17,18,18,15,12
Kelly Lynn Devine,,,0,21,19,18,17,18,17,14,12
D Gregory Holt,,,,0,17,17,16,17,17,15,12
Caren Gansman Moskowitz,,,,,0,19,19,19,18,15,12
Leslie S Richards,,,,,,0,18,18,17,15,12
Olivia E Brady,,,,,,,0,17,16,15,12
Vince Gillen,,,,,,,,0,18,15,12
Patrick J Eiding,,,,,,,,,0,15,12
Louis J Farinella,,,,,,,,,,0,12
Total,56,29,27,24,22,19,19,19,18,15,12
,Representative In The General Assembly 174th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,13
,John A Sabatina Jr,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Leslie S Richards,Louis J Farinella,Patrick J Eiding,Vince Gillen,Caren Gansman Moskowitz,Olivia E Brady,13
John A Sabatina Jr,4,26,23,21,18,18,17,17,17,15,13
Catherine G Scott,,0,23,22,18,18,17,17,16,16,13
Kelly Lynn Devine,,,0,22,17,17,16,16,14,16,13
D Gregory Holt,,,,0,16,17,16,16,14,16,13
Leslie S Richards,,,,,0,18,18,17,15,16,13
Louis J Farinella,,,,,,0,18,17,15,16,13
Patrick J Eiding,,,,,,,0,17,15,16,13
Vince Gillen,,,,,,,,0,15,16,13
Caren Gansman Moskowitz,,,,,,,,,0,14,13
Olivia E Brady,,,,,,,,,,0,13
Total,33,27,24,22,19,19,18,18,17,16,13
,Representative In The General Assembly 174th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,17
,John A Sabatina Jr,Kelly Lynn Devine,Catherine G Scott,D Gregory Holt,Louis J Farinella,Vince Gillen,Caren Gansman Moskowitz,Patrick J Eiding,Leslie S Richards,Olivia E Brady,17
John A Sabatina Jr,11,20,18,18,17,16,15,16,15,15,17
