col_1,col_2,col_3,division
,Representative In The General Assembly 181st District - Democrat,Representative In Congress 1st District - Democrat,All
,W Curtis Thomas,Robert A Brady,All
W Curtis Thomas,26,401,All
Robert A Brady,,22,All
Total,427,423,All
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 181st District - Democrat,1
,Robert A Brady,W Curtis Thomas,1
Robert A Brady,5,58,1
W Curtis Thomas,,2,1
Total,63,60,1
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 181st District - Democrat,3
,Robert A Brady,W Curtis Thomas,3
Robert A Brady,1,33,3
W Curtis Thomas,,0,3
Total,34,33,3
,Representative In The General Assembly 181st District - Democrat,Representative In Congress 1st District - Democrat,8
,W Curtis Thomas,Robert A Brady,8
W Curtis Thomas,2,21,8
Robert A Brady,,1,8
Total,23,22,8
,Representative In The General Assembly 181st District - Democrat,Representative In Congress 1st District - Democrat,9
,W Curtis Thomas,Robert A Brady,9
W Curtis Thomas,5,80,9
Robert A Brady,,4,9
Total,85,84,9
,Representative In The General Assembly 181st District - Democrat,Representative In Congress 1st District - Democrat,13
,W Curtis Thomas,Robert A Brady,13
W Curtis Thomas,5,45,13
Robert A Brady,,1,13
Total,50,46,13
,Representative In The General Assembly 181st District - Democrat,Representative In Congress 1st District - Democrat,14
,W Curtis Thomas,Robert A Brady,14
W Curtis Thomas,3,32,14
Robert A Brady,,0,14
Total,35,32,14
,Representative In The General Assembly 181st District - Democrat,Representative In Congress 1st District - Democrat,15
,W Curtis Thomas,Robert A Brady,15
W Curtis Thomas,3,48,15
Robert A Brady,,0,15
Total,51,48,15
,Representative In The General Assembly 181st District - Democrat,Representative In Congress 1st District - Democrat,16
,W Curtis Thomas,Robert A Brady,16
W Curtis Thomas,4,30,16
Robert A Brady,,3,16
Total,34,33,16
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 181st District - Democrat,17
,Robert A Brady,W Curtis Thomas,17
Robert A Brady,7,54,17
W Curtis Thomas,,2,17
Total,61,56,17
