col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Representative In The General Assembly 170th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,All
,Brendan F Boyle,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Louis J Farinella,Leslie S Richards,Olivia E Brady,Vince Gillen,Patrick J Eiding,Caren Gansman Moskowitz,All
Brendan F Boyle,49,112,103,93,65,64,61,62,61,57,All
Catherine G Scott,,0,101,94,66,66,63,64,63,60,All
Kelly Lynn Devine,,,0,93,64,65,63,64,61,58,All
D Gregory Holt,,,,0,59,60,58,60,57,56,All
Louis J Farinella,,,,,0,64,61,63,60,58,All
Leslie S Richards,,,,,,0,63,63,61,58,All
Olivia E Brady,,,,,,,0,61,61,59,All
Vince Gillen,,,,,,,,0,62,58,All
Patrick J Eiding,,,,,,,,,0,58,All
Caren Gansman Moskowitz,,,,,,,,,,1,All
Total,172,117,107,97,69,68,65,65,64,61,All
,Representative In The General Assembly 170th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,2
,Brendan F Boyle,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Louis J Farinella,Vince Gillen,Caren Gansman Moskowitz,Leslie S Richards,Patrick J Eiding,Olivia E Brady,2
Brendan F Boyle,5,34,35,33,20,21,19,20,20,19,2
Catherine G Scott,,0,34,34,22,21,21,21,20,20,2
Kelly Lynn Devine,,,0,34,21,22,20,21,21,20,2
D Gregory Holt,,,,0,21,21,20,21,20,20,2
Louis J Farinella,,,,,0,21,21,21,20,20,2
Vince Gillen,,,,,,0,20,21,21,20,2
Caren Gansman Moskowitz,,,,,,,0,20,20,20,2
Leslie S Richards,,,,,,,,0,20,20,2
Patrick J Eiding,,,,,,,,,0,20,2
Olivia E Brady,,,,,,,,,,0,2
Total,41,36,36,34,22,22,21,21,21,20,2
,Representative In The General Assembly 170th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,3
,Brendan F Boyle,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Louis J Farinella,Leslie S Richards,Olivia E Brady,Vince Gillen,Patrick J Eiding,Caren Gansman Moskowitz,3
Brendan F Boyle,11,27,25,22,17,16,16,16,14,12,3
Catherine G Scott,,0,25,23,16,15,15,16,14,12,3
Kelly Lynn Devine,,,0,22,16,15,15,16,14,12,3
D Gregory Holt,,,,0,15,14,13,15,13,12,3
Louis J Farinella,,,,,0,16,15,16,14,12,3
Leslie S Richards,,,,,,0,14,15,13,11,3
Olivia E Brady,,,,,,,0,14,14,12,3
Vince Gillen,,,,,,,,0,14,12,3
Patrick J Eiding,,,,,,,,,0,12,3
Caren Gansman Moskowitz,,,,,,,,,,0,3
Total,39,28,25,23,17,16,16,16,14,12,3
,Representative In The General Assembly 170th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,5
,Brendan F Boyle,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Leslie S Richards,Louis J Farinella,Olivia E Brady,Patrick J Eiding,Caren Gansman Moskowitz,Vince Gillen,5
Brendan F Boyle,27,47,38,34,25,24,23,24,23,22,5
Catherine G Scott,,0,38,33,27,25,25,26,24,24,5
Kelly Lynn Devine,,,0,33,26,24,25,23,23,23,5
D Gregory Holt,,,,0,22,20,22,21,21,21,5
Leslie S Richards,,,,,0,24,26,25,24,24,5
Louis J Farinella,,,,,,0,23,23,22,23,5
Olivia E Brady,,,,,,,0,24,24,24,5
Patrick J Eiding,,,,,,,,0,23,24,5
Caren Gansman Moskowitz,,,,,,,,,1,23,5
Vince Gillen,,,,,,,,,,0,5
Total,80,49,41,36,28,26,26,26,25,24,5
,Representative In The General Assembly 170th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,32
,Brendan F Boyle,Kelly Lynn Devine,Catherine G Scott,D Gregory Holt,Louis J Farinella,Caren Gansman Moskowitz,Leslie S Richards,Olivia E Brady,Patrick J Eiding,Vince Gillen,32
Brendan F Boyle,6,5,4,4,4,3,3,3,3,3,32
Kelly Lynn Devine,,0,4,4,3,3,3,3,3,3,32
Catherine G Scott,,,0,4,3,3,3,3,3,3,32
D Gregory Holt,,,,0,3,3,3,3,3,3,32
Louis J Farinella,,,,,0,3,3,3,3,3,32
Caren Gansman Moskowitz,,,,,,0,3,3,3,3,32
Leslie S Richards,,,,,,,0,3,3,3,32
Olivia E Brady,,,,,,,,0,3,3,32
Patrick J Eiding,,,,,,,,,0,3,32
Vince Gillen,,,,,,,,,,0,32
Total,12,5,4,4,4,3,3,3,3,3,32
