col_1,col_2,col_3,col_4,division
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,,All
,Robert M Mccord,Dwight Evans,Lamont W Thomas,All
Robert M Mccord,2,96,28,All
Dwight Evans,,25,0,All
Lamont W Thomas,,,7,All
Total,126,121,35,All
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,,18
,Robert M Mccord,Dwight Evans,Lamont W Thomas,18
Robert M Mccord,2,96,28,18
Dwight Evans,,25,0,18
Lamont W Thomas,,,7,18
Total,126,121,35,18
