col_1,col_2,col_3,division
,Representative In The General Assembly 174th District - Democrat,Representative In Congress 13th District - Democrat,All
,John A Sabatina Jr,Allyson Y Schwartz,All
John A Sabatina Jr,43,486,All
Allyson Y Schwartz,,42,All
Total,529,528,All
,Representative In The General Assembly 174th District - Democrat,Representative In Congress 13th District - Democrat,4
,John A Sabatina Jr,Allyson Y Schwartz,4
John A Sabatina Jr,6,31,4
Allyson Y Schwartz,,2,4
Total,37,33,4
,Representative In The General Assembly 174th District - Democrat,Representative In Congress 13th District - Democrat,5
,John A Sabatina Jr,Allyson Y Schwartz,5
John A Sabatina Jr,2,32,5
Allyson Y Schwartz,,0,5
Total,34,32,5
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 174th District - Democrat,6
,Allyson Y Schwartz,John A Sabatina Jr,6
Allyson Y Schwartz,8,84,6
John A Sabatina Jr,,5,6
Total,92,89,6
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 174th District - Democrat,7
,Allyson Y Schwartz,John A Sabatina Jr,7
Allyson Y Schwartz,4,58,7
John A Sabatina Jr,,3,7
Total,62,61,7
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 174th District - Democrat,8
,Allyson Y Schwartz,John A Sabatina Jr,8
Allyson Y Schwartz,5,59,8
John A Sabatina Jr,,3,8
Total,64,62,8
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 174th District - Democrat,9
,Allyson Y Schwartz,John A Sabatina Jr,9
Allyson Y Schwartz,3,36,9
John A Sabatina Jr,,3,9
Total,39,39,9
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 174th District - Democrat,10
,Allyson Y Schwartz,John A Sabatina Jr,10
Allyson Y Schwartz,2,34,10
John A Sabatina Jr,,2,10
Total,36,36,10
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 174th District - Democrat,20
,Allyson Y Schwartz,John A Sabatina Jr,20
Allyson Y Schwartz,5,27,20
John A Sabatina Jr,,4,20
Total,32,31,20
,Representative In The General Assembly 174th District - Democrat,Representative In Congress 13th District - Democrat,23
,John A Sabatina Jr,Allyson Y Schwartz,23
John A Sabatina Jr,8,42,23
Allyson Y Schwartz,,5,23
Total,50,47,23
,Representative In The General Assembly 174th District - Democrat,Representative In Congress 13th District - Democrat,26
,John A Sabatina Jr,Allyson Y Schwartz,26
John A Sabatina Jr,6,36,26
Allyson Y Schwartz,,5,26
Total,42,41,26
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 174th District - Democrat,27
,Allyson Y Schwartz,John A Sabatina Jr,27
Allyson Y Schwartz,3,47,27
John A Sabatina Jr,,1,27
Total,50,48,27
