col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,All
,Michael J Tomlinson,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Robert C Barrilli,Steven J Gilber,Edward T Boyd,Brandon Yates,All
Michael J Tomlinson,35,288,224,181,151,104,55,56,45,All
William E Donnelly,,6,139,125,73,61,16,23,17,All
Michael J Mcmonagle,,,6,81,77,29,12,22,23,All
Thomas Jay Ellis,,,,3,33,40,19,19,12,All
Michael Anthony Salvi,,,,,5,41,25,13,18,All
Robert C Barrilli,,,,,,1,13,18,9,All
Steven J Gilber,,,,,,,3,21,22,All
Edward T Boyd,,,,,,,,2,6,All
Brandon Yates,,,,,,,,,3,All
Total,505,303,238,190,170,116,73,65,60,All
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,1
,Michael J Tomlinson,Michael J Mcmonagle,Robert C Barrilli,William E Donnelly,Michael Anthony Salvi,Thomas Jay Ellis,Brandon Yates,Steven J Gilber,Edward T Boyd,1
Michael J Tomlinson,0,3,3,3,3,2,0,1,0,1
Michael J Mcmonagle,,1,1,0,1,0,0,0,0,1
Robert C Barrilli,,,0,3,1,1,1,1,0,1
William E Donnelly,,,,0,1,2,1,1,0,1
Michael Anthony Salvi,,,,,0,1,0,0,0,1
Thomas Jay Ellis,,,,,,0,0,0,0,1
Brandon Yates,,,,,,,0,0,0,1
Steven J Gilber,,,,,,,,0,0,1
Edward T Boyd,,,,,,,,,0,1
Total,7,4,4,4,3,2,1,1,0,1
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,2
,Michael J Tomlinson,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Robert C Barrilli,Edward T Boyd,Brandon Yates,Steven J Gilber,2
Michael J Tomlinson,1,17,12,10,7,7,3,2,0,2
William E Donnelly,,0,7,8,4,5,2,0,0,2
Michael J Mcmonagle,,,1,6,4,1,1,1,0,2
Thomas Jay Ellis,,,,0,1,2,1,0,0,2
Michael Anthony Salvi,,,,,0,3,0,2,1,2
Robert C Barrilli,,,,,,0,3,0,1,2
Edward T Boyd,,,,,,,0,0,1,2
Brandon Yates,,,,,,,,0,1,2
Steven J Gilber,,,,,,,,,0,2
Total,26,17,13,10,8,8,4,3,2,2
,Delegate To The Republican National Convention 13th District,,,,,,,,Senator In The General Assembly 5th District - Republican,3
,Michael J Mcmonagle,Thomas Jay Ellis,William E Donnelly,Brandon Yates,Edward T Boyd,Michael Anthony Salvi,Robert C Barrilli,Steven J Gilber,Michael J Tomlinson,3
