col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Senator In The General Assembly 1st District - Democrat,All
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Vincent J Hughes,Jerome W Mondesire,Stephen A Cozen,Jerry T Jordan,Andrew P Toy,Raye E Johnson,Joseph C Meade,Eleanor M Dezzi,Michelle W Singer,Heather Steinmiller,Nancy Astor Fox,William S Leopold,Lawrence M Farnese Jr,All
Kenyatta J Johnson,612,"1,441","1,320","1,222","1,218",935,860,846,847,838,827,811,812,810,808,803,785,"1,783",All
Blondell Reynolds Brown,,6,"1,265","1,192","1,182",892,838,808,824,814,788,797,790,784,784,763,766,"1,249",All
Cindy Bass,,,5,"1,190","1,176",836,794,786,793,808,781,783,784,768,780,754,760,"1,152",All
Mark Alan Aronchick,,,,2,"1,134",785,765,774,760,779,760,765,761,738,755,734,750,"1,078",All
Jacquelyn Manns Smalley,,,,,4,775,760,760,760,763,752,751,755,745,759,736,743,"1,063",All
Vincent J Hughes,,,,,,1,821,809,809,816,782,804,784,771,781,758,766,820,All
Jerome W Mondesire,,,,,,,0,787,783,788,769,785,762,746,759,734,748,761,All
Stephen A Cozen,,,,,,,,1,774,806,785,788,768,750,763,755,763,751,All
Jerry T Jordan,,,,,,,,,0,779,785,777,781,758,780,745,776,746,All
Andrew P Toy,,,,,,,,,,0,773,790,779,752,767,746,762,753,All
Raye E Johnson,,,,,,,,,,,2,765,777,763,777,759,768,737,All
Joseph C Meade,,,,,,,,,,,,0,771,744,767,743,760,722,All
Eleanor M Dezzi,,,,,,,,,,,,,0,759,791,755,770,728,All
Michelle W Singer,,,,,,,,,,,,,,0,764,759,738,730,All
Heather Steinmiller,,,,,,,,,,,,,,,0,764,773,720,All
Nancy Astor Fox,,,,,,,,,,,,,,,,2,735,726,All
William S Leopold,,,,,,,,,,,,,,,,,0,694,All
Lawrence M Farnese Jr,,,,,,,,,,,,,,,,,,301,All
Total,"2,695","1,500","1,364","1,263","1,257",972,884,876,873,867,856,838,837,836,832,830,803,"2,184",All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Senator In The General Assembly 1st District - Democrat,1
,Kenyatta J Johnson,Cindy Bass,Blondell Reynolds Brown,Jacquelyn Manns Smalley,Mark Alan Aronchick,Jerry T Jordan,Jerome W Mondesire,Raye E Johnson,Vincent J Hughes,Andrew P Toy,Nancy Astor Fox,Heather Steinmiller,Stephen A Cozen,William S Leopold,Eleanor M Dezzi,Joseph C Meade,Michelle W Singer,Lawrence M Farnese Jr,1
Kenyatta J Johnson,31,47,45,42,36,31,30,30,30,28,29,27,26,28,26,25,24,68,1
Cindy Bass,,1,43,41,36,29,27,28,29,27,26,26,24,26,26,25,24,44,1
Blondell Reynolds Brown,,,1,40,35,30,28,27,28,26,26,25,25,26,25,24,24,42,1
Jacquelyn Manns Smalley,,,,0,35,26,27,25,25,25,26,26,25,27,25,24,24,40,1
Mark Alan Aronchick,,,,,0,26,25,26,26,26,25,26,24,26,26,25,24,34,1
Jerry T Jordan,,,,,,0,29,29,28,27,26,27,25,27,26,25,24,30,1
Jerome W Mondesire,,,,,,,0,28,27,27,26,27,25,27,25,25,23,30,1
Raye E Johnson,,,,,,,,0,27,27,27,27,25,26,26,25,24,30,1
Vincent J Hughes,,,,,,,,,0,28,26,26,25,25,25,26,23,28,1
Andrew P Toy,,,,,,,,,,0,25,26,26,25,25,26,23,28,1
Nancy Astor Fox,,,,,,,,,,,0,26,24,26,25,23,24,27,1
Heather Steinmiller,,,,,,,,,,,,0,24,27,26,25,24,27,1
Stephen A Cozen,,,,,,,,,,,,,0,24,23,25,22,26,1
William S Leopold,,,,,,,,,,,,,,0,26,24,24,27,1
Eleanor M Dezzi,,,,,,,,,,,,,,,0,24,24,25,1
Joseph C Meade,,,,,,,,,,,,,,,,0,22,25,1
Michelle W Singer,,,,,,,,,,,,,,,,,0,23,1
Lawrence M Farnese Jr,,,,,,,,,,,,,,,,,,8,1
Total,103,49,47,43,36,32,31,31,31,30,29,28,28,28,26,26,24,77,1
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Senator In The General Assembly 1st District - Democrat,2
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Jerome W Mondesire,Stephen A Cozen,Nancy Astor Fox,Michelle W Singer,Eleanor M Dezzi,Heather Steinmiller,Jerry T Jordan,Raye E Johnson,Andrew P Toy,Joseph C Meade,William S Leopold,Lawrence M Farnese Jr,2
Kenyatta J Johnson,19,34,31,26,26,25,23,22,20,19,18,18,19,18,18,17,16,61,2
Blondell Reynolds Brown,,0,31,26,25,24,21,19,19,18,17,18,19,17,17,16,15,35,2
Cindy Bass,,,0,26,26,23,19,18,19,19,18,19,18,17,18,16,16,31,2
Jacquelyn Manns Smalley,,,,0,24,17,16,16,16,16,16,16,14,15,15,14,14,27,2
Mark Alan Aronchick,,,,,0,18,17,17,16,17,17,17,16,15,17,15,15,25,2
Vincent J Hughes,,,,,,0,21,20,18,18,17,18,18,17,18,17,16,24,2
Jerome W Mondesire,,,,,,,0,20,18,18,16,17,18,18,17,17,16,22,2
Stephen A Cozen,,,,,,,,0,18,17,17,17,16,17,16,17,16,21,2
Nancy Astor Fox,,,,,,,,,0,18,18,18,17,17,15,15,16,20,2
Michelle W Singer,,,,,,,,,,0,18,19,17,18,16,15,16,19,2
Eleanor M Dezzi,,,,,,,,,,,0,18,16,16,16,14,15,18,2
Heather Steinmiller,,,,,,,,,,,,0,17,17,16,15,16,18,2
Jerry T Jordan,,,,,,,,,,,,,0,15,16,14,15,18,2
Raye E Johnson,,,,,,,,,,,,,,0,15,15,16,18,2
Andrew P Toy,,,,,,,,,,,,,,,0,15,15,17,2
Joseph C Meade,,,,,,,,,,,,,,,,0,15,16,2
William S Leopold,,,,,,,,,,,,,,,,,0,15,2
Lawrence M Farnese Jr,,,,,,,,,,,,,,,,,,14,2
Total,81,36,32,27,26,25,23,22,21,20,19,19,19,19,18,17,16,77,2
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Senator In The General Assembly 1st District - Democrat,3
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Vincent J Hughes,Andrew P Toy,Jerome W Mondesire,Heather Steinmiller,Jerry T Jordan,Joseph C Meade,Raye E Johnson,Stephen A Cozen,William S Leopold,Eleanor M Dezzi,Michelle W Singer,Nancy Astor Fox,Lawrence M Farnese Jr,3
Kenyatta J Johnson,13,45,36,36,36,30,25,27,25,26,25,26,26,25,23,24,23,52,3
Blondell Reynolds Brown,,1,38,39,36,31,28,29,25,26,27,26,27,25,24,24,23,45,3
Cindy Bass,,,1,36,36,26,28,27,26,27,27,27,26,26,25,23,25,32,3
Mark Alan Aronchick,,,,0,34,25,26,26,25,26,25,26,25,25,23,23,23,32,3
Jacquelyn Manns Smalley,,,,,0,25,27,26,26,27,26,28,26,27,24,23,24,33,3
Vincent J Hughes,,,,,,0,25,26,24,24,26,24,25,24,24,22,23,27,3
Andrew P Toy,,,,,,,0,27,24,25,26,25,27,24,24,24,24,25,3
Jerome W Mondesire,,,,,,,,0,24,25,25,25,27,24,23,24,23,24,3
Heather Steinmiller,,,,,,,,,0,26,25,26,24,27,25,24,24,23,3
Jerry T Jordan,,,,,,,,,,0,24,27,26,26,24,24,24,23,3
