col_1,col_2,col_3,division
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 3rd District - Democrat,All
,Robert A Brady,Shirley M Kitchen,All
Robert A Brady,10,106,All
Shirley M Kitchen,,7,All
Total,116,113,All
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 3rd District - Democrat,9
,Robert A Brady,Shirley M Kitchen,9
Robert A Brady,9,75,9
Shirley M Kitchen,,6,9
Total,84,81,9
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 3rd District - Democrat,14
,Robert A Brady,Shirley M Kitchen,14
Robert A Brady,1,31,14
Shirley M Kitchen,,1,14
Total,32,32,14
