col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,All
,Bob Casey Jr,Joseph John Vodvarka,Ted Kirsch,Anthony Hardy Williams,Mindy M Posoff,Elizabeth A Washo,Ryan N Boyer,Deborah E Landau,Kathryn Sylvia Huggins,Christine M Tartaglione,Sekela Coles,Thaddeus Kirkland,All
Bob Casey Jr,513,0,"1,104","1,066","1,061","1,033","1,019",935,917,898,873,872,All
Joseph John Vodvarka,,70,155,144,147,143,137,101,98,100,93,95,All
Ted Kirsch,,,7,"1,149","1,160","1,132","1,141",982,964,935,941,947,All
Anthony Hardy Williams,,,,6,"1,127","1,108","1,123",961,953,936,925,933,All
Mindy M Posoff,,,,,3,"1,149","1,129",995,985,941,946,932,All
Elizabeth A Washo,,,,,,0,"1,106",982,970,925,932,925,All
Ryan N Boyer,,,,,,,0,958,947,913,930,934,All
Deborah E Landau,,,,,,,,1,"1,003",952,967,943,All
Kathryn Sylvia Huggins,,,,,,,,,1,945,964,941,All
Christine M Tartaglione,,,,,,,,,,3,920,910,All
Sekela Coles,,,,,,,,,,,0,940,All
Thaddeus Kirkland,,,,,,,,,,,,0,All
Total,"1,815",259,"1,299","1,254","1,245","1,210","1,190","1,064","1,043","1,028",994,993,All
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,1
,Bob Casey Jr,Joseph John Vodvarka,Anthony Hardy Williams,Ted Kirsch,Ryan N Boyer,Mindy M Posoff,Elizabeth A Washo,Christine M Tartaglione,Deborah E Landau,Kathryn Sylvia Huggins,Thaddeus Kirkland,Sekela Coles,1
Bob Casey Jr,40,0,87,85,81,79,77,74,72,72,71,70,1
Joseph John Vodvarka,,3,7,6,6,7,6,6,6,5,5,3,1
Anthony Hardy Williams,,,1,86,85,85,83,76,76,76,74,73,1
Ted Kirsch,,,,0,87,84,82,75,74,74,70,70,1
Ryan N Boyer,,,,,0,82,81,74,74,73,70,70,1
Mindy M Posoff,,,,,,0,82,73,73,73,69,69,1
Elizabeth A Washo,,,,,,,0,69,71,71,69,67,1
Christine M Tartaglione,,,,,,,,0,75,74,71,70,1
Deborah E Landau,,,,,,,,,0,76,71,72,1
Kathryn Sylvia Huggins,,,,,,,,,,0,70,73,1
Thaddeus Kirkland,,,,,,,,,,,0,68,1
Sekela Coles,,,,,,,,,,,,0,1
Total,139,12,97,93,89,88,85,81,79,78,77,74,1
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,2
,Bob Casey Jr,Joseph John Vodvarka,Ted Kirsch,Mindy M Posoff,Anthony Hardy Williams,Elizabeth A Washo,Ryan N Boyer,Deborah E Landau,Kathryn Sylvia Huggins,Thaddeus Kirkland,Sekela Coles,Christine M Tartaglione,2
Bob Casey Jr,42,0,63,58,56,53,55,52,51,50,49,46,2
Joseph John Vodvarka,,5,3,2,2,4,2,2,2,3,2,2,2
Ted Kirsch,,,0,59,57,53,57,52,52,52,50,46,2
Mindy M Posoff,,,,0,55,54,56,54,52,50,52,46,2
Anthony Hardy Williams,,,,,0,50,53,49,50,50,47,46,2
Elizabeth A Washo,,,,,,0,52,49,49,48,47,43,2
Ryan N Boyer,,,,,,,0,51,48,49,47,45,2
Deborah E Landau,,,,,,,,0,52,49,50,46,2
Kathryn Sylvia Huggins,,,,,,,,,0,50,50,45,2
Thaddeus Kirkland,,,,,,,,,,0,49,45,2
Sekela Coles,,,,,,,,,,,0,44,2
Christine M Tartaglione,,,,,,,,,,,,0,2
Total,116,10,68,62,60,59,59,56,55,55,53,50,2
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,3
,Bob Casey Jr,Joseph John Vodvarka,Ted Kirsch,Anthony Hardy Williams,Mindy M Posoff,Ryan N Boyer,Elizabeth A Washo,Deborah E Landau,Kathryn Sylvia Huggins,Christine M Tartaglione,Thaddeus Kirkland,Sekela Coles,3
Bob Casey Jr,11,0,50,46,45,45,43,43,41,38,37,36,3
Joseph John Vodvarka,,1,6,4,5,4,4,2,1,2,1,1,3
Ted Kirsch,,,0,47,49,49,46,41,38,37,37,35,3
Anthony Hardy Williams,,,,0,45,44,43,39,35,37,32,32,3
Mindy M Posoff,,,,,0,47,45,40,37,37,36,35,3
Ryan N Boyer,,,,,,0,45,39,36,35,37,35,3
Elizabeth A Washo,,,,,,,0,37,35,33,34,33,3
Deborah E Landau,,,,,,,,0,40,38,37,37,3
Kathryn Sylvia Huggins,,,,,,,,,0,35,37,37,3
Christine M Tartaglione,,,,,,,,,,0,33,32,3
Thaddeus Kirkland,,,,,,,,,,,0,36,3
Sekela Coles,,,,,,,,,,,,0,3
Total,67,7,56,50,50,49,47,45,42,40,38,37,3
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,4
,Bob Casey Jr,Joseph John Vodvarka,Ted Kirsch,Elizabeth A Washo,Anthony Hardy Williams,Mindy M Posoff,Deborah E Landau,Kathryn Sylvia Huggins,Ryan N Boyer,Christine M Tartaglione,Sekela Coles,Thaddeus Kirkland,4
Bob Casey Jr,18,0,40,39,37,38,37,36,36,36,35,33,4
Joseph John Vodvarka,,2,5,5,5,4,3,4,4,3,3,3,4
Ted Kirsch,,,1,41,40,40,38,37,40,36,37,36,4
Elizabeth A Washo,,,,0,39,41,39,38,38,36,37,36,4
Anthony Hardy Williams,,,,,0,39,36,36,38,36,35,35,4
Mindy M Posoff,,,,,,0,38,37,38,35,36,36,4
Deborah E Landau,,,,,,,0,39,35,36,38,36,4
Kathryn Sylvia Huggins,,,,,,,,0,35,36,38,36,4
Ryan N Boyer,,,,,,,,,0,33,35,35,4
Christine M Tartaglione,,,,,,,,,,0,34,33,4
Sekela Coles,,,,,,,,,,,0,36,4
Thaddeus Kirkland,,,,,,,,,,,,0,4
Total,63,9,46,44,42,42,40,40,40,39,38,36,4
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,5
,Bob Casey Jr,Joseph John Vodvarka,Elizabeth A Washo,Mindy M Posoff,Anthony Hardy Williams,Ted Kirsch,Ryan N Boyer,Deborah E Landau,Kathryn Sylvia Huggins,Christine M Tartaglione,Sekela Coles,Thaddeus Kirkland,5
Bob Casey Jr,32,0,55,57,54,54,51,49,49,45,46,46,5
Joseph John Vodvarka,,5,7,6,5,6,5,6,6,7,5,5,5
Elizabeth A Washo,,,0,60,62,58,57,55,53,51,52,50,5
Mindy M Posoff,,,,0,59,58,59,54,54,51,51,49,5
Anthony Hardy Williams,,,,,0,59,57,53,51,49,51,49,5
Ted Kirsch,,,,,,0,58,52,51,47,50,49,5
Ryan N Boyer,,,,,,,0,51,52,48,50,48,5
Deborah E Landau,,,,,,,,0,55,51,53,50,5
Kathryn Sylvia Huggins,,,,,,,,,0,52,53,49,5
Christine M Tartaglione,,,,,,,,,,0,50,47,5
Sekela Coles,,,,,,,,,,,0,49,5
Thaddeus Kirkland,,,,,,,,,,,,0,5
Total,98,15,66,66,63,63,59,57,57,55,53,53,5
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,6
,Bob Casey Jr,Joseph John Vodvarka,Ted Kirsch,Mindy M Posoff,Anthony Hardy Williams,Elizabeth A Washo,Ryan N Boyer,Deborah E Landau,Kathryn Sylvia Huggins,Christine M Tartaglione,Sekela Coles,Thaddeus Kirkland,6
Bob Casey Jr,41,0,140,131,129,129,118,110,105,99,93,94,6
Joseph John Vodvarka,,7,24,23,20,21,19,14,12,15,12,10,6
Ted Kirsch,,,4,158,150,149,145,122,114,113,105,108,6
Mindy M Posoff,,,,0,148,150,143,121,117,113,105,105,6
Anthony Hardy Williams,,,,,2,144,142,115,111,109,101,103,6
Elizabeth A Washo,,,,,,0,140,118,116,109,105,103,6
Ryan N Boyer,,,,,,,0,106,105,105,100,102,6
Deborah E Landau,,,,,,,,0,122,114,109,107,6
