col_1,col_2,division
,Senator In The General Assembly 5th District - Democrat,All
,Mike Stack,All
Mike Stack,393,All
Total,393,All
,Senator In The General Assembly 5th District - Democrat,7
,Mike Stack,7
Mike Stack,111,7
Total,111,7
,Senator In The General Assembly 5th District - Democrat,18
,Mike Stack,18
Mike Stack,46,18
Total,46,18
,Senator In The General Assembly 5th District - Democrat,21
,Mike Stack,21
Mike Stack,52,21
Total,52,21
,Senator In The General Assembly 5th District - Democrat,22
,Mike Stack,22
Mike Stack,57,22
Total,57,22
,Senator In The General Assembly 5th District - Democrat,23
,Mike Stack,23
Mike Stack,64,23
Total,64,23
,Senator In The General Assembly 5th District - Democrat,24
,Mike Stack,24
Mike Stack,26,24
Total,26,24
,Senator In The General Assembly 5th District - Democrat,25
,Mike Stack,25
Mike Stack,37,25
Total,37,25
