col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Attorney General - Democrat,,All
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Vincent J Hughes,Andrew P Toy,Heather Steinmiller,Eleanor M Dezzi,Michelle W Singer,Stephen A Cozen,Nancy Astor Fox,Jerome W Mondesire,Jerry T Jordan,Joseph C Meade,Raye E Johnson,William S Leopold,Patrick Murphy,Kathleen G Kane,All
Kenyatta J Johnson,58,691,653,636,631,522,503,472,473,466,472,459,480,466,466,465,444,553,266,All
Blondell Reynolds Brown,,4,642,629,619,503,496,465,464,458,470,454,470,463,458,451,438,463,233,All
Cindy Bass,,,1,617,618,492,487,470,469,457,467,462,463,452,458,455,441,425,227,All
Mark Alan Aronchick,,,,1,601,472,473,458,458,445,471,445,453,451,457,452,444,412,214,All
Jacquelyn Manns Smalley,,,,,2,462,458,455,454,446,452,449,445,432,447,444,427,402,215,All
Vincent J Hughes,,,,,,0,493,461,460,456,473,448,470,461,461,460,439,367,157,All
Andrew P Toy,,,,,,,2,469,469,460,473,456,470,460,460,457,440,359,161,All
Heather Steinmiller,,,,,,,,1,479,460,454,461,445,444,449,454,443,325,158,All
Eleanor M Dezzi,,,,,,,,,0,463,456,457,448,443,451,455,443,321,159,All
Michelle W Singer,,,,,,,,,,0,445,461,439,442,442,443,429,322,148,All
Stephen A Cozen,,,,,,,,,,,0,448,460,447,458,457,445,328,147,All
Nancy Astor Fox,,,,,,,,,,,,0,439,437,437,441,428,318,154,All
Jerome W Mondesire,,,,,,,,,,,,,0,449,451,449,432,329,144,All
Jerry T Jordan,,,,,,,,,,,,,,0,443,443,437,323,143,All
Joseph C Meade,,,,,,,,,,,,,,,0,450,432,316,140,All
Raye E Johnson,,,,,,,,,,,,,,,,0,442,312,140,All
William S Leopold,,,,,,,,,,,,,,,,,0,302,134,All
Patrick Murphy,,,,,,,,,,,,,,,,,,155,0,All
Kathleen G Kane,,,,,,,,,,,,,,,,,,,64,All
Total,931,755,699,668,661,551,545,506,501,497,496,495,494,488,478,474,455,779,384,All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Attorney General - Democrat,,1
,Kenyatta J Johnson,Cindy Bass,Blondell Reynolds Brown,Jacquelyn Manns Smalley,Mark Alan Aronchick,Andrew P Toy,Heather Steinmiller,Nancy Astor Fox,Michelle W Singer,Vincent J Hughes,Jerome W Mondesire,Stephen A Cozen,Eleanor M Dezzi,Raye E Johnson,Joseph C Meade,Jerry T Jordan,William S Leopold,Patrick Murphy,Kathleen G Kane,1
Kenyatta J Johnson,0,40,39,40,38,34,33,32,31,33,32,32,30,31,30,28,29,32,13,1
Cindy Bass,,0,38,40,37,34,33,32,32,32,32,32,32,32,30,28,29,28,14,1
Blondell Reynolds Brown,,,0,39,38,32,32,32,31,30,32,32,31,31,29,29,29,28,13,1
Jacquelyn Manns Smalley,,,,0,36,33,33,32,31,30,31,31,31,31,29,27,28,27,14,1
Mark Alan Aronchick,,,,,0,31,30,30,30,30,31,31,30,30,29,29,29,27,11,1
Andrew P Toy,,,,,,0,34,34,32,34,34,34,32,31,30,29,29,26,12,1
Heather Steinmiller,,,,,,,1,34,32,31,32,32,32,32,30,28,29,23,13,1
Nancy Astor Fox,,,,,,,,0,34,31,32,32,32,31,29,28,28,24,11,1
Michelle W Singer,,,,,,,,,0,31,31,31,32,31,29,28,28,24,10,1
Vincent J Hughes,,,,,,,,,,0,32,32,30,30,29,28,28,26,9,1
Jerome W Mondesire,,,,,,,,,,,0,34,31,31,30,29,29,23,11,1
Stephen A Cozen,,,,,,,,,,,,0,31,31,30,29,29,23,11,1
Eleanor M Dezzi,,,,,,,,,,,,,0,31,29,28,28,23,10,1
Raye E Johnson,,,,,,,,,,,,,,0,30,28,29,22,10,1
Joseph C Meade,,,,,,,,,,,,,,,0,28,28,23,8,1
Jerry T Jordan,,,,,,,,,,,,,,,,0,28,21,8,1
William S Leopold,,,,,,,,,,,,,,,,,0,20,9,1
Patrick Murphy,,,,,,,,,,,,,,,,,,9,0,1
Kathleen G Kane,,,,,,,,,,,,,,,,,,,1,1
Total,46,43,42,42,39,38,37,36,35,35,34,34,33,32,31,29,29,45,18,1
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Attorney General - Democrat,,2
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Andrew P Toy,Eleanor M Dezzi,Heather Steinmiller,Nancy Astor Fox,Michelle W Singer,Stephen A Cozen,Jerome W Mondesire,Jerry T Jordan,Joseph C Meade,Vincent J Hughes,William S Leopold,Raye E Johnson,Patrick Murphy,Kathleen G Kane,2
Kenyatta J Johnson,0,70,68,67,66,55,58,57,55,54,56,56,55,54,55,54,54,56,15,2
Blondell Reynolds Brown,,0,69,67,67,57,60,59,58,56,55,54,55,52,55,54,53,53,17,2
Cindy Bass,,,0,66,67,54,56,57,56,54,55,54,54,53,54,54,53,50,17,2
Mark Alan Aronchick,,,,0,64,57,55,55,53,53,54,54,55,52,54,54,53,51,15,2
Jacquelyn Manns Smalley,,,,,0,54,56,57,56,55,53,53,52,53,52,51,53,48,17,2
Andrew P Toy,,,,,,1,55,55,54,54,55,54,54,53,54,53,53,46,13,2
Eleanor M Dezzi,,,,,,,0,59,58,56,55,54,55,53,54,53,54,45,14,2
Heather Steinmiller,,,,,,,,0,58,56,55,53,54,53,54,53,54,45,14,2
