col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 1st District - Republican,President Of The United States - Republican,,,,All
,John Featherman,Mitt Romney,Ron Paul,Rick Santorum,Newt Gingrich,All
John Featherman,1,126,34,22,16,All
Mitt Romney,,25,0,0,0,All
Ron Paul,,,20,0,0,All
Rick Santorum,,,,10,0,All
Newt Gingrich,,,,,7,All
Total,199,151,54,32,23,All
,Representative In Congress 1st District - Republican,President Of The United States - Republican,,,,1
,John Featherman,Ron Paul,Mitt Romney,Newt Gingrich,Rick Santorum,1
John Featherman,0,4,7,1,0,1
Ron Paul,,5,0,0,0,1
Mitt Romney,,,0,0,0,1
Newt Gingrich,,,,0,0,1
Rick Santorum,,,,,0,1
Total,12,9,7,1,0,1
,Representative In Congress 1st District - Republican,President Of The United States - Republican,,,,2
,John Featherman,Mitt Romney,Rick Santorum,Newt Gingrich,Ron Paul,2
John Featherman,0,7,1,0,0,2
Mitt Romney,,1,0,0,0,2
Rick Santorum,,,0,0,0,2
Newt Gingrich,,,,0,0,2
Ron Paul,,,,,0,2
Total,8,8,1,0,0,2
,Representative In Congress 1st District - Republican,President Of The United States - Republican,,,,3
,John Featherman,Mitt Romney,Ron Paul,Newt Gingrich,Rick Santorum,3
John Featherman,0,8,3,1,0,3
Mitt Romney,,2,0,0,0,3
Ron Paul,,,0,0,0,3
Newt Gingrich,,,,0,0,3
Rick Santorum,,,,,0,3
Total,12,10,3,1,0,3
,Representative In Congress 1st District - Republican,President Of The United States - Republican,,,,4
,John Featherman,Mitt Romney,Ron Paul,Newt Gingrich,Rick Santorum,4
John Featherman,0,10,6,3,1,4
Mitt Romney,,1,0,0,0,4
Ron Paul,,,1,0,0,4
Newt Gingrich,,,,0,0,4
Rick Santorum,,,,,1,4
Total,20,11,7,3,2,4
,Representative In Congress 1st District - Republican,President Of The United States - Republican,,,,5
,John Featherman,Mitt Romney,Ron Paul,Newt Gingrich,Rick Santorum,5
John Featherman,0,9,4,4,0,5
Mitt Romney,,3,0,0,0,5
Ron Paul,,,2,0,0,5
Newt Gingrich,,,,0,0,5
Rick Santorum,,,,,1,5
Total,17,12,6,4,1,5
,Representative In Congress 1st District - Republican,President Of The United States - Republican,,,,6
,John Featherman,Mitt Romney,Newt Gingrich,Ron Paul,Rick Santorum,6
John Featherman,0,19,2,2,1,6
Mitt Romney,,5,0,0,0,6
Newt Gingrich,,,1,0,0,6
Ron Paul,,,,1,0,6
Rick Santorum,,,,,1,6
Total,24,24,3,3,2,6
,Representative In Congress 1st District - Republican,President Of The United States - Republican,,,,7
,John Featherman,Newt Gingrich,Rick Santorum,Ron Paul,Mitt Romney,7
John Featherman,0,0,1,1,0,7
Newt Gingrich,,1,0,0,0,7
Rick Santorum,,,0,0,0,7
Ron Paul,,,,0,0,7
Mitt Romney,,,,,0,7
Total,2,1,1,1,0,7
,Representative In Congress 1st District - Republican,President Of The United States - Republican,,,,8
,John Featherman,Mitt Romney,Ron Paul,Newt Gingrich,Rick Santorum,8
John Featherman,0,8,2,1,0,8
Mitt Romney,,0,0,0,0,8
Ron Paul,,,1,0,0,8
Newt Gingrich,,,,0,0,8
Rick Santorum,,,,,0,8
Total,11,8,3,1,0,8
,Representative In Congress 1st District - Republican,President Of The United States - Republican,,,,9
,John Featherman,Mitt Romney,Rick Santorum,Ron Paul,Newt Gingrich,9
John Featherman,0,8,4,1,0,9
Mitt Romney,,1,0,0,0,9
Rick Santorum,,,1,0,0,9
Ron Paul,,,,1,0,9
Newt Gingrich,,,,,1,9
Total,13,9,5,2,1,9
,Representative In Congress 1st District - Republican,President Of The United States - Republican,,,,11
,John Featherman,Newt Gingrich,Mitt Romney,Rick Santorum,Ron Paul,11
John Featherman,0,1,0,0,0,11
Newt Gingrich,,0,0,0,0,11
Mitt Romney,,,0,0,0,11
Rick Santorum,,,,0,0,11
Ron Paul,,,,,0,11
Total,1,1,0,0,0,11
,Representative In Congress 1st District - Republican,President Of The United States - Republican,,,,12
,John Featherman,Mitt Romney,Rick Santorum,Ron Paul,Newt Gingrich,12
John Featherman,0,2,1,2,0,12
Mitt Romney,,1,0,0,0,12
Rick Santorum,,,1,0,0,12
Ron Paul,,,,0,0,12
Newt Gingrich,,,,,0,12
Total,5,3,2,2,0,12
,President Of The United States - Republican,,,,Representative In Congress 1st District - Republican,13
,Ron Paul,Mitt Romney,Newt Gingrich,Rick Santorum,John Featherman,13
Ron Paul,1,0,0,0,2,13
Mitt Romney,,0,0,0,0,13
Newt Gingrich,,,0,0,0,13
Rick Santorum,,,,0,0,13
John Featherman,,,,,0,13
Total,3,0,0,0,2,13
,Representative In Congress 1st District - Republican,President Of The United States - Republican,,,,14
,John Featherman,Mitt Romney,Rick Santorum,Newt Gingrich,Ron Paul,14
John Featherman,1,12,4,3,0,14
Mitt Romney,,1,0,0,0,14
Rick Santorum,,,0,0,0,14
Newt Gingrich,,,,0,0,14
Ron Paul,,,,,1,14
Total,20,13,4,3,1,14
,President Of The United States - Republican,,,,Representative In Congress 1st District - Republican,15
,Newt Gingrich,Mitt Romney,Ron Paul,Rick Santorum,John Featherman,15
Newt Gingrich,4,0,0,0,0,15
Mitt Romney,,3,0,0,0,15
Ron Paul,,,2,0,0,15
Rick Santorum,,,,0,0,15
John Featherman,,,,,0,15
Total,4,3,2,0,0,15
,Representative In Congress 1st District - Republican,President Of The United States - Republican,,,,16
,John Featherman,Mitt Romney,Rick Santorum,Ron Paul,Newt Gingrich,16
John Featherman,0,9,1,3,0,16
Mitt Romney,,1,0,0,0,16
Rick Santorum,,,4,0,0,16
Ron Paul,,,,0,0,16
Newt Gingrich,,,,,0,16
Total,13,10,5,3,0,16
,Representative In Congress 1st District - Republican,President Of The United States - Republican,,,,17
,John Featherman,Mitt Romney,Rick Santorum,Ron Paul,Newt Gingrich,17
John Featherman,0,10,3,1,0,17
Mitt Romney,,0,0,0,0,17
Rick Santorum,,,0,0,0,17
Ron Paul,,,,1,0,17
Newt Gingrich,,,,,0,17
Total,14,10,3,2,0,17
,Representative In Congress 1st District - Republican,President Of The United States - Republican,,,,18
,John Featherman,Mitt Romney,Ron Paul,Rick Santorum,Newt Gingrich,18
John Featherman,0,7,3,1,0,18
Mitt Romney,,2,0,0,0,18
Ron Paul,,,3,0,0,18
Rick Santorum,,,,1,0,18
Newt Gingrich,,,,,0,18
Total,11,9,6,2,0,18
,Representative In Congress 1st District - Republican,President Of The United States - Republican,,,,19
,John Featherman,Mitt Romney,Rick Santorum,Ron Paul,Newt Gingrich,19
John Featherman,0,10,4,0,0,19
Mitt Romney,,4,0,0,0,19
Rick Santorum,,,0,0,0,19
Ron Paul,,,,1,0,19
Newt Gingrich,,,,,0,19
Total,14,14,4,1,0,19
