col_1,col_2,col_3,division
,Attorney General - Republican,Representative In Congress 1st District - Republican,All
,David J Freed,John Featherman,All
David J Freed,488,7,All
John Featherman,,1,All
Total,495,8,All
,Attorney General - Republican,Representative In Congress 1st District - Republican,1
,David J Freed,John Featherman,1
David J Freed,20,0,1
John Featherman,,0,1
Total,20,0,1
,Attorney General - Republican,Representative In Congress 1st District - Republican,2
,David J Freed,John Featherman,2
David J Freed,45,0,2
John Featherman,,0,2
Total,45,0,2
,Attorney General - Republican,Representative In Congress 1st District - Republican,3
,David J Freed,John Featherman,3
David J Freed,25,0,3
John Featherman,,0,3
Total,25,0,3
,Attorney General - Republican,Representative In Congress 1st District - Republican,4
,David J Freed,John Featherman,4
David J Freed,26,0,4
John Featherman,,0,4
Total,26,0,4
,Attorney General - Republican,Representative In Congress 1st District - Republican,5
,David J Freed,John Featherman,5
David J Freed,29,0,5
John Featherman,,0,5
Total,29,0,5
,Attorney General - Republican,Representative In Congress 1st District - Republican,6
,David J Freed,John Featherman,6
David J Freed,34,0,6
John Featherman,,0,6
Total,34,0,6
,Attorney General - Republican,Representative In Congress 1st District - Republican,7
,David J Freed,John Featherman,7
David J Freed,31,0,7
John Featherman,,0,7
Total,31,0,7
,Attorney General - Republican,Representative In Congress 1st District - Republican,8
,David J Freed,John Featherman,8
David J Freed,22,0,8
John Featherman,,0,8
Total,22,0,8
,Attorney General - Republican,Representative In Congress 1st District - Republican,9
,David J Freed,John Featherman,9
David J Freed,21,0,9
John Featherman,,0,9
Total,21,0,9
,Attorney General - Republican,Representative In Congress 1st District - Republican,10
,David J Freed,John Featherman,10
David J Freed,23,0,10
John Featherman,,0,10
Total,23,0,10
,Attorney General - Republican,Representative In Congress 1st District - Republican,11
,David J Freed,John Featherman,11
David J Freed,42,0,11
John Featherman,,0,11
Total,42,0,11
,Attorney General - Republican,Representative In Congress 1st District - Republican,12
,David J Freed,John Featherman,12
David J Freed,2,7,12
John Featherman,,1,12
Total,9,8,12
,Attorney General - Republican,Representative In Congress 1st District - Republican,13
,David J Freed,John Featherman,13
David J Freed,39,0,13
John Featherman,,0,13
Total,39,0,13
,Attorney General - Republican,Representative In Congress 1st District - Republican,14
,David J Freed,John Featherman,14
David J Freed,28,0,14
John Featherman,,0,14
Total,28,0,14
,Attorney General - Republican,Representative In Congress 1st District - Republican,15
,David J Freed,John Featherman,15
David J Freed,19,0,15
John Featherman,,0,15
Total,19,0,15
,Attorney General - Republican,Representative In Congress 1st District - Republican,16
,David J Freed,John Featherman,16
David J Freed,22,0,16
John Featherman,,0,16
Total,22,0,16
,Attorney General - Republican,Representative In Congress 1st District - Republican,17
,David J Freed,John Featherman,17
David J Freed,17,0,17
John Featherman,,0,17
Total,17,0,17
,Attorney General - Republican,Representative In Congress 1st District - Republican,18
,David J Freed,John Featherman,18
David J Freed,43,0,18
John Featherman,,0,18
Total,43,0,18
