col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Attorney General - Democrat,,All
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Vincent J Hughes,Jerome W Mondesire,Jerry T Jordan,Stephen A Cozen,Eleanor M Dezzi,Joseph C Meade,Michelle W Singer,Andrew P Toy,Raye E Johnson,Heather Steinmiller,William S Leopold,Nancy Astor Fox,Patrick Murphy,Kathleen G Kane,All
Kenyatta J Johnson,0,98,92,91,89,77,73,74,72,71,72,71,71,72,69,69,69,62,40,All
Blondell Reynolds Brown,,0,90,89,87,77,71,73,71,70,72,70,71,71,68,69,68,63,37,All
Cindy Bass,,,0,88,86,71,70,70,69,69,70,64,69,67,67,66,66,54,35,All
Mark Alan Aronchick,,,,0,84,70,68,70,68,70,70,66,68,67,66,66,65,54,35,All
Jacquelyn Manns Smalley,,,,,0,67,65,65,66,65,66,61,65,63,63,63,62,55,33,All
Vincent J Hughes,,,,,,0,73,74,70,73,72,70,71,70,69,68,67,51,27,All
Jerome W Mondesire,,,,,,,0,72,69,71,70,65,70,69,68,67,66,49,24,All
Jerry T Jordan,,,,,,,,0,71,72,72,68,71,71,69,69,67,50,23,All
Stephen A Cozen,,,,,,,,,0,70,70,67,70,69,69,67,67,48,23,All
Eleanor M Dezzi,,,,,,,,,,0,70,68,69,69,68,67,66,47,24,All
Joseph C Meade,,,,,,,,,,,0,67,71,70,70,69,68,48,22,All
Michelle W Singer,,,,,,,,,,,,0,65,68,66,64,67,46,24,All
Andrew P Toy,,,,,,,,,,,,,0,70,68,69,66,47,23,All
Raye E Johnson,,,,,,,,,,,,,,0,68,69,68,46,23,All
Heather Steinmiller,,,,,,,,,,,,,,,0,66,67,44,23,All
William S Leopold,,,,,,,,,,,,,,,,1,65,46,22,All
Nancy Astor Fox,,,,,,,,,,,,,,,,,0,43,23,All
Patrick Murphy,,,,,,,,,,,,,,,,,,14,0,All
Kathleen G Kane,,,,,,,,,,,,,,,,,,,12,All
Total,106,104,92,92,90,82,76,76,75,74,74,74,73,73,71,71,70,82,56,All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Attorney General - Democrat,,7
,Blondell Reynolds Brown,Kenyatta J Johnson,Mark Alan Aronchick,Cindy Bass,Jacquelyn Manns Smalley,Vincent J Hughes,Jerry T Jordan,Michelle W Singer,Jerome W Mondesire,Raye E Johnson,Stephen A Cozen,Andrew P Toy,Eleanor M Dezzi,Joseph C Meade,Heather Steinmiller,William S Leopold,Nancy Astor Fox,Patrick Murphy,Kathleen G Kane,7
Blondell Reynolds Brown,0,64,57,57,54,49,45,45,43,44,43,43,43,44,42,41,41,41,26,7
Kenyatta J Johnson,,0,58,58,55,48,45,45,44,45,43,43,43,43,42,41,41,38,29,7
Mark Alan Aronchick,,,0,56,52,42,42,40,41,41,40,41,42,42,40,39,38,33,24,7
Cindy Bass,,,,0,53,43,42,39,42,41,41,42,42,42,41,39,39,31,25,7
Jacquelyn Manns Smalley,,,,,0,38,37,35,37,37,38,38,37,38,37,36,35,32,22,7
Vincent J Hughes,,,,,,0,46,43,45,44,42,44,44,44,43,41,40,30,19,7
Jerry T Jordan,,,,,,,0,42,44,44,42,43,44,43,42,41,39,29,16,7
Michelle W Singer,,,,,,,,0,40,43,41,40,41,41,41,39,41,27,17,7
Jerome W Mondesire,,,,,,,,,0,43,41,43,44,42,42,40,39,28,16,7
Raye E Johnson,,,,,,,,,,0,42,43,43,43,42,42,41,27,16,7
Stephen A Cozen,,,,,,,,,,,0,42,42,41,42,39,39,27,16,7
Andrew P Toy,,,,,,,,,,,,0,42,43,42,41,39,27,16,7
Eleanor M Dezzi,,,,,,,,,,,,,0,42,42,40,39,27,16,7
Joseph C Meade,,,,,,,,,,,,,,0,43,41,40,27,15,7
Heather Steinmiller,,,,,,,,,,,,,,,0,40,40,25,16,7
William S Leopold,,,,,,,,,,,,,,,,1,38,26,15,7
Nancy Astor Fox,,,,,,,,,,,,,,,,,0,23,16,7
Patrick Murphy,,,,,,,,,,,,,,,,,,14,0,7
Kathleen G Kane,,,,,,,,,,,,,,,,,,,11,7
Total,70,70,59,58,55,52,47,47,46,46,46,45,45,45,44,43,42,58,42,7
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Attorney General - Democrat,,9
,Kenyatta J Johnson,Jacquelyn Manns Smalley,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jerome W Mondesire,Vincent J Hughes,Eleanor M Dezzi,Jerry T Jordan,Joseph C Meade,Stephen A Cozen,Andrew P Toy,Nancy Astor Fox,William S Leopold,Heather Steinmiller,Michelle W Singer,Raye E Johnson,Patrick Murphy,Kathleen G Kane,9
Kenyatta J Johnson,0,34,34,34,33,29,29,28,29,29,29,28,28,28,27,26,27,24,11,9
Jacquelyn Manns Smalley,,0,33,33,32,28,29,28,28,28,28,27,27,27,26,26,26,23,11,9
Blondell Reynolds Brown,,,0,33,32,28,28,27,28,28,28,28,27,28,26,25,27,22,11,9
Cindy Bass,,,,0,32,28,28,27,28,28,28,27,27,27,26,25,26,23,10,9
Mark Alan Aronchick,,,,,0,27,28,28,28,28,28,27,27,27,26,26,26,21,11,9
Jerome W Mondesire,,,,,,0,28,27,28,28,28,27,27,27,26,25,26,21,8,9
Vincent J Hughes,,,,,,,0,29,28,28,28,27,27,27,26,27,26,21,8,9
Eleanor M Dezzi,,,,,,,,0,28,28,28,27,27,27,26,27,26,20,8,9
Jerry T Jordan,,,,,,,,,0,29,29,28,28,28,27,26,27,21,7,9
Joseph C Meade,,,,,,,,,,0,29,28,28,28,27,26,27,21,7,9
Stephen A Cozen,,,,,,,,,,,0,28,28,28,27,26,27,21,7,9
Andrew P Toy,,,,,,,,,,,,0,27,28,26,25,27,20,7,9
Nancy Astor Fox,,,,,,,,,,,,,0,27,27,26,27,20,7,9
William S Leopold,,,,,,,,,,,,,,0,26,25,27,20,7,9
Heather Steinmiller,,,,,,,,,,,,,,,0,25,26,19,7,9
Michelle W Singer,,,,,,,,,,,,,,,,0,25,19,7,9
Raye E Johnson,,,,,,,,,,,,,,,,,0,19,7,9
Patrick Murphy,,,,,,,,,,,,,,,,,,0,0,9
Kathleen G Kane,,,,,,,,,,,,,,,,,,,1,9
Total,36,35,34,34,33,30,30,29,29,29,29,28,28,28,27,27,27,24,14,9
