col_1,col_2,col_3,division
,Senator In The General Assembly 1st District - Republican,Representative In Congress 2nd District - Republican,All
,Alfonso Gambone Jr,Robert Allen Mansfield Jr,All
Alfonso Gambone Jr,0,8,All
Robert Allen Mansfield Jr,,0,All
Total,8,8,All
,Senator In The General Assembly 1st District - Republican,Representative In Congress 2nd District - Republican,15
,Alfonso Gambone Jr,Robert Allen Mansfield Jr,15
Alfonso Gambone Jr,0,8,15
Robert Allen Mansfield Jr,,0,15
Total,8,8,15
