col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Representative In The General Assembly 182nd District - Democrat,,All
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Andrew P Toy,Stephen A Cozen,Vincent J Hughes,Michelle W Singer,Eleanor M Dezzi,Nancy Astor Fox,Jerome W Mondesire,Heather Steinmiller,Jerry T Jordan,Joseph C Meade,Raye E Johnson,William S Leopold,Brian K Sims,Babette Josephs,All
Kenyatta J Johnson,1,451,445,430,414,387,375,380,365,359,354,359,353,353,347,342,338,349,196,All
Blondell Reynolds Brown,,0,431,427,409,371,367,371,352,348,344,346,340,346,344,336,336,302,165,All
Cindy Bass,,,0,425,415,366,364,364,357,353,350,346,347,348,346,335,333,297,163,All
Mark Alan Aronchick,,,,0,406,364,373,359,346,346,342,344,339,337,341,333,333,290,160,All
Jacquelyn Manns Smalley,,,,,0,343,347,348,349,345,343,336,341,336,342,332,329,280,148,All
Andrew P Toy,,,,,,0,366,363,350,348,344,345,339,341,340,338,334,278,134,All
Stephen A Cozen,,,,,,,0,360,346,342,346,342,340,341,342,333,333,260,132,All
Vincent J Hughes,,,,,,,,0,347,345,344,349,339,345,347,338,335,254,130,All
Michelle W Singer,,,,,,,,,0,352,359,335,353,336,335,334,335,250,135,All
Eleanor M Dezzi,,,,,,,,,,0,353,340,349,342,338,335,335,246,129,All
Nancy Astor Fox,,,,,,,,,,,0,333,352,333,334,330,333,246,125,All
Jerome W Mondesire,,,,,,,,,,,,0,331,339,337,330,329,236,127,All
Heather Steinmiller,,,,,,,,,,,,,0,335,336,335,335,242,120,All
Jerry T Jordan,,,,,,,,,,,,,,1,340,334,336,232,122,All
Joseph C Meade,,,,,,,,,,,,,,,0,333,332,235,119,All
Raye E Johnson,,,,,,,,,,,,,,,,0,329,230,116,All
William S Leopold,,,,,,,,,,,,,,,,,0,231,112,All
Brian K Sims,,,,,,,,,,,,,,,,,,63,0,All
Babette Josephs,,,,,,,,,,,,,,,,,,,35,All
Total,557,477,468,461,435,418,401,391,389,381,377,370,368,360,359,349,347,452,265,All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Representative In The General Assembly 182nd District - Democrat,,3
,Kenyatta J Johnson,Mark Alan Aronchick,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Michelle W Singer,Eleanor M Dezzi,Heather Steinmiller,Nancy Astor Fox,Vincent J Hughes,Stephen A Cozen,Andrew P Toy,Jerry T Jordan,Raye E Johnson,Jerome W Mondesire,William S Leopold,Joseph C Meade,Brian K Sims,Babette Josephs,3
Kenyatta J Johnson,0,68,71,70,68,60,59,60,59,61,57,58,59,59,58,55,56,48,32,3
Mark Alan Aronchick,,0,67,65,64,58,58,56,56,56,58,56,56,55,56,53,54,42,30,3
Blondell Reynolds Brown,,,0,66,65,59,57,58,58,60,57,57,58,58,57,56,55,42,29,3
Cindy Bass,,,,0,65,58,57,57,57,57,55,56,57,55,55,52,54,39,31,3
Jacquelyn Manns Smalley,,,,,0,60,58,59,58,57,56,57,55,57,54,53,55,42,28,3
Michelle W Singer,,,,,,0,62,62,62,59,57,57,58,58,57,56,55,37,27,3
Eleanor M Dezzi,,,,,,,0,62,61,58,56,57,59,58,58,56,56,37,26,3
Heather Steinmiller,,,,,,,,0,62,59,56,58,59,60,57,57,56,38,25,3
Nancy Astor Fox,,,,,,,,,0,58,56,57,58,58,56,56,55,36,26,3
Vincent J Hughes,,,,,,,,,,0,56,59,58,59,58,56,56,37,24,3
Stephen A Cozen,,,,,,,,,,,0,57,55,56,55,53,54,36,24,3
Andrew P Toy,,,,,,,,,,,,0,57,58,56,55,56,36,23,3
Jerry T Jordan,,,,,,,,,,,,,0,58,57,55,56,35,24,3
Raye E Johnson,,,,,,,,,,,,,,0,57,56,56,37,22,3
Jerome W Mondesire,,,,,,,,,,,,,,,0,54,55,36,22,3
William S Leopold,,,,,,,,,,,,,,,,0,53,34,22,3
Joseph C Meade,,,,,,,,,,,,,,,,,0,34,21,3
Brian K Sims,,,,,,,,,,,,,,,,,,4,0,3
Babette Josephs,,,,,,,,,,,,,,,,,,,4,3
Total,81,73,72,71,71,65,64,64,63,62,61,60,60,60,59,57,56,54,42,3
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Representative In The General Assembly 182nd District - Democrat,,7
,Kenyatta J Johnson,Blondell Reynolds Brown,Mark Alan Aronchick,Andrew P Toy,Cindy Bass,Jacquelyn Manns Smalley,Stephen A Cozen,Eleanor M Dezzi,Vincent J Hughes,Michelle W Singer,Joseph C Meade,Jerome W Mondesire,Nancy Astor Fox,Heather Steinmiller,Jerry T Jordan,William S Leopold,Raye E Johnson,Brian K Sims,Babette Josephs,7
Kenyatta J Johnson,0,117,112,107,114,108,101,99,104,101,98,99,98,95,96,94,95,75,59,7
Blondell Reynolds Brown,,0,117,107,115,112,104,98,103,99,100,96,96,95,97,95,95,71,55,7
Mark Alan Aronchick,,,0,106,112,111,107,98,100,97,99,96,96,96,94,95,93,71,54,7
Andrew P Toy,,,,0,103,97,104,99,102,100,98,96,95,93,96,94,96,72,48,7
Cindy Bass,,,,,0,110,101,98,101,99,98,95,96,96,96,94,94,68,53,7
Jacquelyn Manns Smalley,,,,,,0,100,96,99,98,100,96,97,95,95,94,94,65,51,7
Stephen A Cozen,,,,,,,0,97,101,97,99,95,96,95,95,95,94,66,43,7
Eleanor M Dezzi,,,,,,,,0,98,98,97,97,100,98,97,95,97,62,44,7
Vincent J Hughes,,,,,,,,,0,98,100,99,97,94,97,95,96,64,42,7
Michelle W Singer,,,,,,,,,,0,96,95,99,97,93,95,95,62,44,7
Joseph C Meade,,,,,,,,,,,0,97,95,95,98,96,96,63,42,7
Jerome W Mondesire,,,,,,,,,,,,0,95,93,94,94,95,61,43,7
Nancy Astor Fox,,,,,,,,,,,,,0,98,93,95,94,62,40,7
Heather Steinmiller,,,,,,,,,,,,,,0,92,93,93,59,41,7
Jerry T Jordan,,,,,,,,,,,,,,,0,94,96,59,40,7
William S Leopold,,,,,,,,,,,,,,,,0,94,60,39,7
Raye E Johnson,,,,,,,,,,,,,,,,,0,58,40,7
Brian K Sims,,,,,,,,,,,,,,,,,,6,0,7
Babette Josephs,,,,,,,,,,,,,,,,,,,5,7
Total,135,126,126,121,121,116,110,107,107,106,105,104,103,100,99,99,98,95,75,7
,Representative In The General Assembly 182nd District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,8
,Brian K Sims,Babette Josephs,Kenyatta J Johnson,Cindy Bass,Blondell Reynolds Brown,Andrew P Toy,Jacquelyn Manns Smalley,Mark Alan Aronchick,Michelle W Singer,Nancy Astor Fox,Stephen A Cozen,Eleanor M Dezzi,Heather Steinmiller,Vincent J Hughes,Jerome W Mondesire,Jerry T Jordan,Joseph C Meade,Raye E Johnson,William S Leopold,8
Brian K Sims,29,0,101,89,83,80,82,79,71,71,73,71,66,66,63,62,61,59,60,8
Babette Josephs,,9,21,17,20,19,14,16,19,18,16,15,14,15,15,13,13,13,11,8
Kenyatta J Johnson,,,0,101,96,91,94,92,82,81,84,80,78,79,76,75,73,70,71,8
Cindy Bass,,,,0,95,85,96,93,84,84,83,79,77,78,75,74,73,70,70,8
Blondell Reynolds Brown,,,,,0,82,90,91,78,79,82,76,71,76,73,71,71,68,69,8
Andrew P Toy,,,,,,0,76,79,80,79,82,77,73,80,78,73,73,70,70,8
Jacquelyn Manns Smalley,,,,,,,0,89,80,80,75,79,76,74,73,73,74,70,72,8
Mark Alan Aronchick,,,,,,,,0,77,78,81,73,73,77,74,71,72,70,71,8
Michelle W Singer,,,,,,,,,0,83,77,78,77,74,72,72,71,69,70,8
Nancy Astor Fox,,,,,,,,,,0,81,80,79,77,72,72,73,70,70,8
Stephen A Cozen,,,,,,,,,,,0,74,74,78,76,74,73,70,70,8
Eleanor M Dezzi,,,,,,,,,,,,0,74,74,73,70,72,68,69,8
Heather Steinmiller,,,,,,,,,,,,,0,72,69,71,71,69,70,8
Vincent J Hughes,,,,,,,,,,,,,,0,75,72,73,70,70,8
Jerome W Mondesire,,,,,,,,,,,,,,,0,72,72,68,69,8
Jerry T Jordan,,,,,,,,,,,,,,,,1,72,68,70,8
Joseph C Meade,,,,,,,,,,,,,,,,,0,70,70,8
Raye E Johnson,,,,,,,,,,,,,,,,,,0,67,8
William S Leopold,,,,,,,,,,,,,,,,,,,0,8
Total,141,38,124,109,105,100,98,98,92,91,91,87,82,82,79,77,75,72,72,8
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Representative In The General Assembly 182nd District - Democrat,,16
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Vincent J Hughes,Andrew P Toy,Stephen A Cozen,Jacquelyn Manns Smalley,Jerome W Mondesire,Michelle W Singer,Eleanor M Dezzi,Heather Steinmiller,Jerry T Jordan,Nancy Astor Fox,Joseph C Meade,William S Leopold,Raye E Johnson,Brian K Sims,Babette Josephs,16
Kenyatta J Johnson,0,83,79,73,69,66,63,64,65,62,62,61,61,60,60,59,59,66,30,16
Blondell Reynolds Brown,,0,74,70,68,64,60,62,60,58,58,58,59,57,57,58,58,61,22,16
Cindy Bass,,,0,72,64,60,61,63,61,58,60,60,60,58,60,59,58,58,22,16
Mark Alan Aronchick,,,,0,61,59,60,61,56,55,58,57,56,55,56,56,56,52,20,16
Vincent J Hughes,,,,,0,60,59,55,58,58,58,57,58,57,58,57,57,50,18,16
Andrew P Toy,,,,,,0,59,53,56,57,58,58,57,57,56,58,56,51,16,16
Stephen A Cozen,,,,,,,0,53,54,57,58,58,56,56,56,57,55,48,15,16
Jacquelyn Manns Smalley,,,,,,,,0,55,53,54,54,54,53,53,53,53,46,17,16
Jerome W Mondesire,,,,,,,,,0,56,56,56,59,55,56,56,56,43,20,16
