col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,United States Senator - Democrat,,All
,Ted Kirsch,Anthony Hardy Williams,Ryan N Boyer,Mindy M Posoff,Elizabeth A Washo,Kathryn Sylvia Huggins,Christine M Tartaglione,Deborah E Landau,Sekela Coles,Thaddeus Kirkland,Bob Casey Jr,Joseph John Vodvarka,All
Ted Kirsch,2,593,594,604,580,420,417,413,414,408,443,195,All
Anthony Hardy Williams,,3,590,569,566,423,420,409,413,414,433,182,All
Ryan N Boyer,,,7,579,572,414,413,407,411,411,414,187,All
Mindy M Posoff,,,,4,568,415,408,410,409,404,412,186,All
Elizabeth A Washo,,,,,0,402,401,398,397,394,391,181,All
Kathryn Sylvia Huggins,,,,,,0,424,423,425,422,324,101,All
Christine M Tartaglione,,,,,,,0,418,422,420,316,102,All
Deborah E Landau,,,,,,,,0,419,414,317,103,All
Sekela Coles,,,,,,,,,0,420,314,101,All
Thaddeus Kirkland,,,,,,,,,,0,312,99,All
Bob Casey Jr,,,,,,,,,,,122,0,All
Joseph John Vodvarka,,,,,,,,,,,,31,All
Total,668,652,639,627,600,450,444,443,438,437,651,237,All
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,1
,Bob Casey Jr,Joseph John Vodvarka,Anthony Hardy Williams,Ryan N Boyer,Ted Kirsch,Mindy M Posoff,Elizabeth A Washo,Kathryn Sylvia Huggins,Thaddeus Kirkland,Christine M Tartaglione,Sekela Coles,Deborah E Landau,1
Bob Casey Jr,16,0,33,33,34,31,29,29,28,27,28,27,1
Joseph John Vodvarka,,3,15,15,15,15,15,6,6,7,6,6,1
Anthony Hardy Williams,,,0,48,47,47,44,35,35,35,33,33,1
Ryan N Boyer,,,,0,47,48,44,35,34,35,33,33,1
Ted Kirsch,,,,,0,46,43,34,32,33,32,32,1
Mindy M Posoff,,,,,,1,44,35,34,35,33,33,1
Elizabeth A Washo,,,,,,,0,32,32,33,31,31,1
Kathryn Sylvia Huggins,,,,,,,,0,33,34,32,32,1
Thaddeus Kirkland,,,,,,,,,0,34,34,33,1
Christine M Tartaglione,,,,,,,,,,0,33,33,1
Sekela Coles,,,,,,,,,,,0,33,1
Deborah E Landau,,,,,,,,,,,,0,1
Total,55,19,51,50,50,49,46,36,36,35,34,33,1
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,United States Senator - Democrat,,2
,Ryan N Boyer,Ted Kirsch,Anthony Hardy Williams,Elizabeth A Washo,Mindy M Posoff,Deborah E Landau,Christine M Tartaglione,Thaddeus Kirkland,Kathryn Sylvia Huggins,Sekela Coles,Bob Casey Jr,Joseph John Vodvarka,2
Ryan N Boyer,1,107,106,106,107,88,87,87,85,85,72,36,2
Ted Kirsch,,1,102,106,105,89,86,86,86,85,70,35,2
Anthony Hardy Williams,,,0,101,102,85,83,84,82,82,71,33,2
Elizabeth A Washo,,,,0,104,88,85,85,85,84,71,33,2
Mindy M Posoff,,,,,0,87,86,86,85,85,69,35,2
Deborah E Landau,,,,,,0,86,87,87,86,61,27,2
Christine M Tartaglione,,,,,,,0,86,85,85,58,28,2
Thaddeus Kirkland,,,,,,,,0,86,86,59,27,2
Kathryn Sylvia Huggins,,,,,,,,,0,85,59,27,2
Sekela Coles,,,,,,,,,,0,57,27,2
Bob Casey Jr,,,,,,,,,,,4,0,2
Joseph John Vodvarka,,,,,,,,,,,,3,2
Total,113,109,108,107,107,90,88,88,87,86,80,39,2
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,United States Senator - Democrat,,3
,Anthony Hardy Williams,Ryan N Boyer,Mindy M Posoff,Ted Kirsch,Elizabeth A Washo,Deborah E Landau,Kathryn Sylvia Huggins,Thaddeus Kirkland,Christine M Tartaglione,Sekela Coles,Bob Casey Jr,Joseph John Vodvarka,3
Anthony Hardy Williams,1,83,76,77,73,58,60,60,58,57,57,23,3
Ryan N Boyer,,0,79,80,73,60,60,61,59,58,53,25,3
Mindy M Posoff,,,1,81,74,62,61,60,59,59,52,25,3
Ted Kirsch,,,,0,74,60,59,59,58,57,52,25,3
Elizabeth A Washo,,,,,0,54,54,53,53,53,46,22,3
Deborah E Landau,,,,,,0,64,64,62,62,46,15,3
Kathryn Sylvia Huggins,,,,,,,0,63,62,61,46,14,3
Thaddeus Kirkland,,,,,,,,0,61,60,45,15,3
Christine M Tartaglione,,,,,,,,,0,60,43,14,3
Sekela Coles,,,,,,,,,,0,43,14,3
Bob Casey Jr,,,,,,,,,,,8,0,3
Joseph John Vodvarka,,,,,,,,,,,,0,3
Total,89,86,84,84,75,67,66,66,63,63,75,25,3
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,4
,Bob Casey Jr,Joseph John Vodvarka,Ted Kirsch,Mindy M Posoff,Anthony Hardy Williams,Ryan N Boyer,Elizabeth A Washo,Deborah E Landau,Christine M Tartaglione,Kathryn Sylvia Huggins,Thaddeus Kirkland,Sekela Coles,4
Bob Casey Jr,29,0,84,64,64,62,56,30,30,31,29,28,4
Joseph John Vodvarka,,4,21,20,18,17,19,5,4,3,3,3,4
Ted Kirsch,,,0,85,74,71,71,32,31,30,29,30,4
Mindy M Posoff,,,,2,63,65,67,28,27,28,27,27,4
Anthony Hardy Williams,,,,,2,66,67,31,32,32,30,29,4
Ryan N Boyer,,,,,,0,68,29,28,29,28,29,4
Elizabeth A Washo,,,,,,,0,30,30,30,28,27,4
Deborah E Landau,,,,,,,,0,34,33,32,32,4
Christine M Tartaglione,,,,,,,,,0,33,32,31,4
Kathryn Sylvia Huggins,,,,,,,,,,0,34,33,4
Thaddeus Kirkland,,,,,,,,,,,0,32,4
Sekela Coles,,,,,,,,,,,,0,4
Total,137,27,107,89,86,81,78,38,37,37,35,34,4
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,United States Senator - Democrat,,5
,Anthony Hardy Williams,Mindy M Posoff,Ted Kirsch,Ryan N Boyer,Elizabeth A Washo,Christine M Tartaglione,Kathryn Sylvia Huggins,Sekela Coles,Deborah E Landau,Thaddeus Kirkland,Bob Casey Jr,Joseph John Vodvarka,5
Anthony Hardy Williams,0,64,64,64,61,53,54,54,52,51,52,14,5
Mindy M Posoff,,0,64,64,61,53,54,54,52,51,51,14,5
Ted Kirsch,,,0,64,61,54,54,54,52,51,50,14,5
Ryan N Boyer,,,,0,61,53,54,54,52,51,50,14,5
Elizabeth A Washo,,,,,0,51,52,52,50,49,49,12,5
Christine M Tartaglione,,,,,,0,53,54,52,52,43,10,5
Kathryn Sylvia Huggins,,,,,,,0,54,53,51,43,11,5
Sekela Coles,,,,,,,,0,53,52,43,11,5
Deborah E Landau,,,,,,,,,0,51,41,11,5
Thaddeus Kirkland,,,,,,,,,,0,42,9,5
Bob Casey Jr,,,,,,,,,,,3,0,5
Joseph John Vodvarka,,,,,,,,,,,,1,5
Total,66,65,65,64,61,55,55,55,53,52,56,15,5
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,United States Senator - Democrat,,6
,Ted Kirsch,Elizabeth A Washo,Anthony Hardy Williams,Mindy M Posoff,Ryan N Boyer,Kathryn Sylvia Huggins,Deborah E Landau,Christine M Tartaglione,Sekela Coles,Thaddeus Kirkland,Bob Casey Jr,Joseph John Vodvarka,6
Ted Kirsch,0,38,35,37,36,21,20,19,20,18,15,21,6
Elizabeth A Washo,,0,36,36,36,21,20,20,20,18,14,20,6
Anthony Hardy Williams,,,0,35,34,21,20,20,20,18,16,18,6
Mindy M Posoff,,,,0,35,21,20,19,20,18,14,19,6
Ryan N Boyer,,,,,0,19,18,19,19,18,14,19,6
Kathryn Sylvia Huggins,,,,,,0,22,21,21,19,13,7,6
Deborah E Landau,,,,,,,0,20,20,18,12,7,6
Christine M Tartaglione,,,,,,,,0,20,19,12,6,6
Sekela Coles,,,,,,,,,0,19,11,7,6
Thaddeus Kirkland,,,,,,,,,,0,11,5,6
Bob Casey Jr,,,,,,,,,,,13,0,6
Joseph John Vodvarka,,,,,,,,,,,,5,6
Total,41,39,38,37,37,23,22,21,21,19,32,27,6
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,United States Senator - Democrat,,7
,Ryan N Boyer,Anthony Hardy Williams,Elizabeth A Washo,Ted Kirsch,Mindy M Posoff,Kathryn Sylvia Huggins,Christine M Tartaglione,Deborah E Landau,Sekela Coles,Thaddeus Kirkland,Bob Casey Jr,Joseph John Vodvarka,7
Ryan N Boyer,3,27,29,27,26,23,23,23,24,23,22,5,7
Anthony Hardy Williams,,0,29,27,26,26,25,25,24,24,24,4,7
Elizabeth A Washo,,,0,29,27,24,24,24,24,23,23,5,7
Ted Kirsch,,,,1,26,24,23,24,23,22,22,5,7
Mindy M Posoff,,,,,0,24,22,23,22,22,22,5,7
Kathryn Sylvia Huggins,,,,,,0,24,25,24,24,21,3,7
Christine M Tartaglione,,,,,,,0,25,24,24,20,3,7
Deborah E Landau,,,,,,,,0,24,24,20,3,7
Sekela Coles,,,,,,,,,0,24,19,3,7
Thaddeus Kirkland,,,,,,,,,,0,19,3,7
Bob Casey Jr,,,,,,,,,,,3,0,7
Joseph John Vodvarka,,,,,,,,,,,,1,7
Total,33,32,31,31,29,27,26,26,25,25,30,7,7
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,8
,Bob Casey Jr,Joseph John Vodvarka,Ted Kirsch,Anthony Hardy Williams,Christine M Tartaglione,Deborah E Landau,Kathryn Sylvia Huggins,Mindy M Posoff,Sekela Coles,Thaddeus Kirkland,Elizabeth A Washo,Ryan N Boyer,8
Bob Casey Jr,2,0,22,21,21,21,21,21,21,21,20,20,8
Joseph John Vodvarka,,1,0,0,0,0,0,0,0,0,0,0,8
Ted Kirsch,,,0,21,21,21,21,21,21,21,20,20,8
Anthony Hardy Williams,,,,0,21,21,21,21,21,21,20,20,8
Christine M Tartaglione,,,,,0,21,21,21,21,21,20,20,8
Deborah E Landau,,,,,,0,21,21,21,21,20,20,8
Kathryn Sylvia Huggins,,,,,,,0,21,21,21,20,20,8
Mindy M Posoff,,,,,,,,0,21,21,20,20,8
Sekela Coles,,,,,,,,,0,21,20,20,8
Thaddeus Kirkland,,,,,,,,,,0,20,20,8
Elizabeth A Washo,,,,,,,,,,,0,19,8
Ryan N Boyer,,,,,,,,,,,,0,8
Total,24,1,22,21,21,21,21,21,21,21,20,20,8
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,9
,Bob Casey Jr,Joseph John Vodvarka,Ted Kirsch,Ryan N Boyer,Anthony Hardy Williams,Mindy M Posoff,Elizabeth A Washo,Christine M Tartaglione,Deborah E Landau,Kathryn Sylvia Huggins,Sekela Coles,Thaddeus Kirkland,9
Bob Casey Jr,28,0,20,17,18,16,15,14,12,11,12,10,9
Joseph John Vodvarka,,5,9,8,6,8,8,4,4,4,4,4,9
Ted Kirsch,,,0,25,25,24,23,17,13,14,15,13,9
Ryan N Boyer,,,,1,24,22,22,16,14,15,15,13,9
Anthony Hardy Williams,,,,,0,21,21,17,13,14,14,12,9
Mindy M Posoff,,,,,,0,22,13,13,12,12,11,9
Elizabeth A Washo,,,,,,,0,14,12,12,13,13,9
Christine M Tartaglione,,,,,,,,0,15,17,17,15,9
Deborah E Landau,,,,,,,,,0,15,15,13,9
Kathryn Sylvia Huggins,,,,,,,,,,0,16,14,9
Sekela Coles,,,,,,,,,,,0,15,9
Thaddeus Kirkland,,,,,,,,,,,,0,9
Total,52,14,30,28,27,25,24,20,18,17,17,15,9
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,United States Senator - Democrat,,10
,Anthony Hardy Williams,Ted Kirsch,Mindy M Posoff,Ryan N Boyer,Elizabeth A Washo,Sekela Coles,Kathryn Sylvia Huggins,Thaddeus Kirkland,Deborah E Landau,Christine M Tartaglione,Bob Casey Jr,Joseph John Vodvarka,10
Anthony Hardy Williams,0,58,56,55,54,39,38,37,35,35,31,30,10
Ted Kirsch,,0,56,55,54,38,37,36,34,35,30,29,10
Mindy M Posoff,,,0,55,54,38,37,36,35,34,30,27,10
Ryan N Boyer,,,,1,54,35,35,35,34,33,28,28,10
Elizabeth A Washo,,,,,0,34,34,34,33,32,27,27,10
Sekela Coles,,,,,,0,38,36,35,35,22,16,10
Kathryn Sylvia Huggins,,,,,,,0,36,35,34,20,16,10
Thaddeus Kirkland,,,,,,,,0,34,34,18,17,10
Deborah E Landau,,,,,,,,,0,32,18,16,10
Christine M Tartaglione,,,,,,,,,,0,17,16,10
Bob Casey Jr,,,,,,,,,,,9,0,10
Joseph John Vodvarka,,,,,,,,,,,,6,10
Total,63,61,59,59,56,40,38,37,36,35,46,38,10
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,United States Senator - Democrat,,11
,Anthony Hardy Williams,Ryan N Boyer,Ted Kirsch,Elizabeth A Washo,Mindy M Posoff,Christine M Tartaglione,Kathryn Sylvia Huggins,Thaddeus Kirkland,Sekela Coles,Deborah E Landau,Bob Casey Jr,Joseph John Vodvarka,11
Anthony Hardy Williams,0,63,63,60,58,41,40,42,40,36,46,21,11
Ryan N Boyer,,1,62,60,58,40,39,41,39,36,43,20,11
Ted Kirsch,,,0,61,59,40,40,41,39,36,44,21,11
Elizabeth A Washo,,,,0,59,39,38,39,39,36,41,20,11
Mindy M Posoff,,,,,0,39,37,38,38,36,42,18,11
Christine M Tartaglione,,,,,,0,40,42,42,38,31,10,11
Kathryn Sylvia Huggins,,,,,,,0,41,40,36,30,10,11
Thaddeus Kirkland,,,,,,,,0,41,37,30,10,11
Sekela Coles,,,,,,,,,0,38,30,10,11
Deborah E Landau,,,,,,,,,,0,29,9,11
Bob Casey Jr,,,,,,,,,,,7,0,11
Joseph John Vodvarka,,,,,,,,,,,,2,11
Total,71,68,68,63,62,43,43,43,42,39,64,25,11
