col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Representative In The General Assembly 154th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,All
,Steve Mccarter,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Louis J Farinella,Leslie S Richards,Caren Gansman Moskowitz,Olivia E Brady,Patrick J Eiding,Vince Gillen,All
Steve Mccarter,9,37,34,26,25,25,23,23,23,22,All
Catherine G Scott,,1,30,27,22,23,23,23,22,21,All
Kelly Lynn Devine,,,0,27,23,23,22,22,22,20,All
D Gregory Holt,,,,0,21,21,21,21,21,20,All
Louis J Farinella,,,,,0,24,22,22,22,21,All
Leslie S Richards,,,,,,0,22,22,21,21,All
Caren Gansman Moskowitz,,,,,,,0,21,21,21,All
Olivia E Brady,,,,,,,,0,22,20,All
Patrick J Eiding,,,,,,,,,0,20,All
Vince Gillen,,,,,,,,,,0,All
Total,53,39,35,27,26,25,24,23,23,22,All
