col_1,col_2,col_3,col_4,division
,Representative In Congress 2nd District - Democrat,Attorney General - Democrat,,All
,Chaka Fattah,Patrick Murphy,Kathleen G Kane,All
Chaka Fattah,179,"1,108",555,All
Patrick Murphy,,78,0,All
Kathleen G Kane,,,29,All
Total,"1,842","1,186",584,All
,Representative In Congress 2nd District - Democrat,Attorney General - Democrat,,1
,Chaka Fattah,Patrick Murphy,Kathleen G Kane,1
Chaka Fattah,4,30,19,1
Patrick Murphy,,4,0,1
Kathleen G Kane,,,0,1
Total,53,34,19,1
,Representative In Congress 2nd District - Democrat,Attorney General - Democrat,,2
,Chaka Fattah,Patrick Murphy,Kathleen G Kane,2
Chaka Fattah,18,57,26,2
Patrick Murphy,,5,0,2
Kathleen G Kane,,,0,2
Total,101,62,26,2
,Representative In Congress 2nd District - Democrat,Attorney General - Democrat,,3
,Chaka Fattah,Patrick Murphy,Kathleen G Kane,3
Chaka Fattah,7,69,12,3
Patrick Murphy,,2,0,3
Kathleen G Kane,,,1,3
Total,88,71,13,3
,Representative In Congress 2nd District - Democrat,Attorney General - Democrat,,4
,Chaka Fattah,Patrick Murphy,Kathleen G Kane,4
Chaka Fattah,4,24,16,4
Patrick Murphy,,1,0,4
Kathleen G Kane,,,1,4
Total,44,25,17,4
,Representative In Congress 2nd District - Democrat,Attorney General - Democrat,,5
,Chaka Fattah,Patrick Murphy,Kathleen G Kane,5
Chaka Fattah,8,41,17,5
Patrick Murphy,,5,0,5
Kathleen G Kane,,,1,5
Total,66,46,18,5
,Representative In Congress 2nd District - Democrat,Attorney General - Democrat,,6
,Chaka Fattah,Patrick Murphy,Kathleen G Kane,6
Chaka Fattah,15,42,17,6
Patrick Murphy,,2,0,6
Kathleen G Kane,,,0,6
Total,74,44,17,6
,Representative In Congress 2nd District - Democrat,Attorney General - Democrat,,7
,Chaka Fattah,Patrick Murphy,Kathleen G Kane,7
Chaka Fattah,6,59,25,7
Patrick Murphy,,3,0,7
Kathleen G Kane,,,0,7
Total,90,62,25,7
,Representative In Congress 2nd District - Democrat,Attorney General - Democrat,,8
,Chaka Fattah,Patrick Murphy,Kathleen G Kane,8
Chaka Fattah,15,66,47,8
Patrick Murphy,,6,0,8
Kathleen G Kane,,,0,8
Total,128,72,47,8
,Representative In Congress 2nd District - Democrat,Attorney General - Democrat,,9
,Chaka Fattah,Patrick Murphy,Kathleen G Kane,9
Chaka Fattah,6,76,55,9
Patrick Murphy,,7,0,9
Kathleen G Kane,,,4,9
Total,137,83,59,9
,Representative In Congress 2nd District - Democrat,Attorney General - Democrat,,10
,Chaka Fattah,Patrick Murphy,Kathleen G Kane,10
Chaka Fattah,4,44,19,10
Patrick Murphy,,3,0,10
Kathleen G Kane,,,4,10
Total,67,47,23,10
,Representative In Congress 2nd District - Democrat,Attorney General - Democrat,,11
,Chaka Fattah,Patrick Murphy,Kathleen G Kane,11
Chaka Fattah,11,79,31,11
Patrick Murphy,,4,0,11
Kathleen G Kane,,,0,11
Total,121,83,31,11
,Representative In Congress 2nd District - Democrat,Attorney General - Democrat,,12
,Chaka Fattah,Patrick Murphy,Kathleen G Kane,12
Chaka Fattah,3,42,21,12
Patrick Murphy,,3,0,12
Kathleen G Kane,,,2,12
Total,66,45,23,12
,Representative In Congress 2nd District - Democrat,Attorney General - Democrat,,13
,Chaka Fattah,Patrick Murphy,Kathleen G Kane,13
Chaka Fattah,10,53,38,13
Patrick Murphy,,3,0,13
Kathleen G Kane,,,1,13
Total,101,56,39,13
,Representative In Congress 2nd District - Democrat,Attorney General - Democrat,,14
,Chaka Fattah,Patrick Murphy,Kathleen G Kane,14
Chaka Fattah,10,40,20,14
Patrick Murphy,,3,0,14
Kathleen G Kane,,,2,14
Total,70,43,22,14
,Representative In Congress 2nd District - Democrat,Attorney General - Democrat,,15
,Chaka Fattah,Patrick Murphy,Kathleen G Kane,15
Chaka Fattah,3,26,20,15
Patrick Murphy,,2,0,15
Kathleen G Kane,,,0,15
Total,49,28,20,15
,Representative In Congress 2nd District - Democrat,Attorney General - Democrat,,16
,Chaka Fattah,Patrick Murphy,Kathleen G Kane,16
Chaka Fattah,14,85,44,16
Patrick Murphy,,5,0,16
Kathleen G Kane,,,3,16
Total,143,90,47,16
,Representative In Congress 2nd District - Democrat,Attorney General - Democrat,,17
,Chaka Fattah,Patrick Murphy,Kathleen G Kane,17
Chaka Fattah,7,34,30,17
Patrick Murphy,,4,0,17
Kathleen G Kane,,,3,17
Total,71,38,33,17
,Representative In Congress 2nd District - Democrat,Attorney General - Democrat,,18
,Chaka Fattah,Patrick Murphy,Kathleen G Kane,18
Chaka Fattah,13,37,38,18
Patrick Murphy,,5,0,18
Kathleen G Kane,,,1,18
Total,88,42,39,18
,Representative In Congress 2nd District - Democrat,Attorney General - Democrat,,19
,Chaka Fattah,Patrick Murphy,Kathleen G Kane,19
Chaka Fattah,6,100,26,19
Patrick Murphy,,5,0,19
Kathleen G Kane,,,4,19
Total,132,105,30,19
,Representative In Congress 2nd District - Democrat,Attorney General - Democrat,,20
,Chaka Fattah,Patrick Murphy,Kathleen G Kane,20
Chaka Fattah,15,104,34,20
Patrick Murphy,,6,0,20
Kathleen G Kane,,,2,20
Total,153,110,36,20
