col_1,col_2,col_3,division
,Senator In The General Assembly 3rd District - Democrat,Auditor General - Democrat,All
,Shirley M Kitchen,Eugene A Depasquale,All
Shirley M Kitchen,679,"2,141",All
Eugene A Depasquale,,45,All
Total,"2,820","2,186",All
,Senator In The General Assembly 3rd District - Democrat,Auditor General - Democrat,1
,Shirley M Kitchen,Eugene A Depasquale,1
Shirley M Kitchen,17,54,1
Eugene A Depasquale,,1,1
Total,71,55,1
,Senator In The General Assembly 3rd District - Democrat,Auditor General - Democrat,2
,Shirley M Kitchen,Eugene A Depasquale,2
Shirley M Kitchen,28,65,2
Eugene A Depasquale,,1,2
Total,93,66,2
,Senator In The General Assembly 3rd District - Democrat,Auditor General - Democrat,3
,Shirley M Kitchen,Eugene A Depasquale,3
Shirley M Kitchen,25,70,3
Eugene A Depasquale,,1,3
Total,95,71,3
,Senator In The General Assembly 3rd District - Democrat,Auditor General - Democrat,4
,Shirley M Kitchen,Eugene A Depasquale,4
Shirley M Kitchen,17,30,4
Eugene A Depasquale,,1,4
Total,47,31,4
,Senator In The General Assembly 3rd District - Democrat,Auditor General - Democrat,5
,Shirley M Kitchen,Eugene A Depasquale,5
Shirley M Kitchen,20,37,5
Eugene A Depasquale,,0,5
Total,57,37,5
,Senator In The General Assembly 3rd District - Democrat,Auditor General - Democrat,6
,Shirley M Kitchen,Eugene A Depasquale,6
Shirley M Kitchen,35,140,6
Eugene A Depasquale,,1,6
Total,175,141,6
,Senator In The General Assembly 3rd District - Democrat,Auditor General - Democrat,7
,Shirley M Kitchen,Eugene A Depasquale,7
Shirley M Kitchen,15,88,7
Eugene A Depasquale,,3,7
Total,103,91,7
,Senator In The General Assembly 3rd District - Democrat,Auditor General - Democrat,8
,Shirley M Kitchen,Eugene A Depasquale,8
Shirley M Kitchen,20,51,8
Eugene A Depasquale,,1,8
Total,71,52,8
,Senator In The General Assembly 3rd District - Democrat,Auditor General - Democrat,9
,Shirley M Kitchen,Eugene A Depasquale,9
Shirley M Kitchen,35,83,9
Eugene A Depasquale,,3,9
Total,118,86,9
,Senator In The General Assembly 3rd District - Democrat,Auditor General - Democrat,10
,Shirley M Kitchen,Eugene A Depasquale,10
Shirley M Kitchen,18,59,10
Eugene A Depasquale,,0,10
Total,77,59,10
,Senator In The General Assembly 3rd District - Democrat,Auditor General - Democrat,11
,Shirley M Kitchen,Eugene A Depasquale,11
Shirley M Kitchen,21,76,11
Eugene A Depasquale,,0,11
Total,97,76,11
,Senator In The General Assembly 3rd District - Democrat,Auditor General - Democrat,12
,Shirley M Kitchen,Eugene A Depasquale,12
Shirley M Kitchen,13,53,12
Eugene A Depasquale,,0,12
Total,66,53,12
,Senator In The General Assembly 3rd District - Democrat,Auditor General - Democrat,13
,Shirley M Kitchen,Eugene A Depasquale,13
Shirley M Kitchen,22,61,13
Eugene A Depasquale,,0,13
Total,83,61,13
,Senator In The General Assembly 3rd District - Democrat,Auditor General - Democrat,14
,Shirley M Kitchen,Eugene A Depasquale,14
Shirley M Kitchen,19,75,14
Eugene A Depasquale,,1,14
Total,94,76,14
,Senator In The General Assembly 3rd District - Democrat,Auditor General - Democrat,15
,Shirley M Kitchen,Eugene A Depasquale,15
Shirley M Kitchen,22,56,15
Eugene A Depasquale,,2,15
Total,78,58,15
