col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 203rd District - Democrat,,United States Senator - Democrat,,All
,Dwight Evans,Lamont W Thomas,Bob Casey Jr,Joseph John Vodvarka,All
Dwight Evans,185,0,"1,389",218,All
Lamont W Thomas,,56,329,219,All
Bob Casey Jr,,,17,0,All
Joseph John Vodvarka,,,,8,All
Total,"1,792",604,"1,735",445,All
,United States Senator - Democrat,,Representative In The General Assembly 203rd District - Democrat,,6
,Bob Casey Jr,Joseph John Vodvarka,Dwight Evans,Lamont W Thomas,6
Bob Casey Jr,1,0,103,33,6
Joseph John Vodvarka,,0,17,17,6
Dwight Evans,,,16,0,6
Lamont W Thomas,,,,3,6
Total,137,34,136,53,6
,Representative In The General Assembly 203rd District - Democrat,,United States Senator - Democrat,,9
,Dwight Evans,Lamont W Thomas,Bob Casey Jr,Joseph John Vodvarka,9
Dwight Evans,11,0,74,18,9
Lamont W Thomas,,3,15,13,9
Bob Casey Jr,,,0,0,9
Joseph John Vodvarka,,,,0,9
Total,103,31,89,31,9
,Representative In The General Assembly 203rd District - Democrat,,United States Senator - Democrat,,11
,Dwight Evans,Lamont W Thomas,Bob Casey Jr,Joseph John Vodvarka,11
Dwight Evans,6,0,55,17,11
Lamont W Thomas,,1,7,14,11
Bob Casey Jr,,,1,0,11
Joseph John Vodvarka,,,,0,11
Total,78,22,63,31,11
,Representative In The General Assembly 203rd District - Democrat,,United States Senator - Democrat,,12
,Dwight Evans,Lamont W Thomas,Bob Casey Jr,Joseph John Vodvarka,12
Dwight Evans,3,0,33,10,12
Lamont W Thomas,,2,10,11,12
Bob Casey Jr,,,1,0,12
Joseph John Vodvarka,,,,2,12
Total,46,23,44,23,12
,Representative In The General Assembly 203rd District - Democrat,,United States Senator - Democrat,,13
,Dwight Evans,Lamont W Thomas,Bob Casey Jr,Joseph John Vodvarka,13
Dwight Evans,11,0,40,8,13
Lamont W Thomas,,5,15,13,13
Bob Casey Jr,,,2,0,13
Joseph John Vodvarka,,,,0,13
Total,59,33,57,21,13
