col_1,col_2,col_3,division
,Representative In The General Assembly 177th District - Democrat,Auditor General - Democrat,All
,William F Dunbar,Eugene A Depasquale,All
William F Dunbar,58,217,All
Eugene A Depasquale,,36,All
Total,275,253,All
,Auditor General - Democrat,Representative In The General Assembly 177th District - Democrat,1
,Eugene A Depasquale,William F Dunbar,1
Eugene A Depasquale,4,16,1
William F Dunbar,,3,1
Total,20,19,1
,Auditor General - Democrat,Representative In The General Assembly 177th District - Democrat,2
,Eugene A Depasquale,William F Dunbar,2
Eugene A Depasquale,2,8,2
William F Dunbar,,1,2
Total,10,9,2
,Representative In The General Assembly 177th District - Democrat,Auditor General - Democrat,3
,William F Dunbar,Eugene A Depasquale,3
William F Dunbar,6,26,3
Eugene A Depasquale,,3,3
Total,32,29,3
,Representative In The General Assembly 177th District - Democrat,Auditor General - Democrat,4
,William F Dunbar,Eugene A Depasquale,4
William F Dunbar,3,21,4
Eugene A Depasquale,,2,4
Total,24,23,4
,Representative In The General Assembly 177th District - Democrat,Auditor General - Democrat,5
,William F Dunbar,Eugene A Depasquale,5
William F Dunbar,6,13,5
Eugene A Depasquale,,0,5
Total,19,13,5
,Auditor General - Democrat,Representative In The General Assembly 177th District - Democrat,6
,Eugene A Depasquale,William F Dunbar,6
Eugene A Depasquale,7,7,6
William F Dunbar,,1,6
Total,14,8,6
,Representative In The General Assembly 177th District - Democrat,Auditor General - Democrat,7
,William F Dunbar,Eugene A Depasquale,7
William F Dunbar,3,16,7
Eugene A Depasquale,,2,7
Total,19,18,7
,Representative In The General Assembly 177th District - Democrat,Auditor General - Democrat,8
,William F Dunbar,Eugene A Depasquale,8
William F Dunbar,11,33,8
Eugene A Depasquale,,4,8
Total,44,37,8
,Representative In The General Assembly 177th District - Democrat,Auditor General - Democrat,10
,William F Dunbar,Eugene A Depasquale,10
William F Dunbar,3,6,10
Eugene A Depasquale,,2,10
Total,9,8,10
,Representative In The General Assembly 177th District - Democrat,Auditor General - Democrat,11
,William F Dunbar,Eugene A Depasquale,11
William F Dunbar,5,14,11
Eugene A Depasquale,,1,11
Total,19,15,11
,Representative In The General Assembly 177th District - Democrat,Auditor General - Democrat,12
,William F Dunbar,Eugene A Depasquale,12
William F Dunbar,3,20,12
Eugene A Depasquale,,2,12
Total,23,22,12
,Representative In The General Assembly 177th District - Democrat,Auditor General - Democrat,22
,William F Dunbar,Eugene A Depasquale,22
William F Dunbar,7,12,22
Eugene A Depasquale,,5,22
Total,19,17,22
,Representative In The General Assembly 177th District - Democrat,Auditor General - Democrat,23
,William F Dunbar,Eugene A Depasquale,23
William F Dunbar,2,13,23
Eugene A Depasquale,,1,23
Total,15,14,23
,Representative In The General Assembly 177th District - Democrat,Auditor General - Democrat,24
,William F Dunbar,Eugene A Depasquale,24
William F Dunbar,4,12,24
Eugene A Depasquale,,1,24
Total,16,13,24
