col_1,col_2,col_3,col_4,division
,State Treasurer - Republican,Auditor General - Republican,,All
,Diana Irey Vaughan,John Maher,Frank A Pinto,All
Diana Irey Vaughan,8,125,84,All
John Maher,,16,0,All
Frank A Pinto,,,14,All
Total,217,141,98,All
,State Treasurer - Republican,Auditor General - Republican,,1
,Diana Irey Vaughan,Frank A Pinto,John Maher,1
Diana Irey Vaughan,0,2,2,1
Frank A Pinto,,0,0,1
John Maher,,,0,1
Total,4,2,2,1
,Auditor General - Republican,,State Treasurer - Republican,2
,John Maher,Frank A Pinto,Diana Irey Vaughan,2
John Maher,1,0,5,2
Frank A Pinto,,1,0,2
Diana Irey Vaughan,,,0,2
Total,6,1,5,2
,Auditor General - Republican,,State Treasurer - Republican,3
,John Maher,Frank A Pinto,Diana Irey Vaughan,3
John Maher,4,0,5,3
Frank A Pinto,,0,1,3
Diana Irey Vaughan,,,0,3
Total,9,1,6,3
,State Treasurer - Republican,Auditor General - Republican,,4
,Diana Irey Vaughan,John Maher,Frank A Pinto,4
Diana Irey Vaughan,0,2,2,4
John Maher,,1,0,4
Frank A Pinto,,,0,4
Total,4,3,2,4
,State Treasurer - Republican,Auditor General - Republican,,5
,Diana Irey Vaughan,Frank A Pinto,John Maher,5
Diana Irey Vaughan,0,2,1,5
Frank A Pinto,,1,0,5
John Maher,,,1,5
Total,3,3,2,5
,State Treasurer - Republican,Auditor General - Republican,,6
,Diana Irey Vaughan,John Maher,Frank A Pinto,6
Diana Irey Vaughan,0,2,1,6
John Maher,,1,0,6
Frank A Pinto,,,1,6
Total,3,3,2,6
,State Treasurer - Republican,Auditor General - Republican,,7
,Diana Irey Vaughan,John Maher,Frank A Pinto,7
Diana Irey Vaughan,0,4,3,7
John Maher,,0,0,7
Frank A Pinto,,,0,7
Total,7,4,3,7
,State Treasurer - Republican,Auditor General - Republican,,8
,Diana Irey Vaughan,Frank A Pinto,John Maher,8
Diana Irey Vaughan,0,7,3,8
Frank A Pinto,,0,0,8
John Maher,,,0,8
Total,10,7,3,8
,State Treasurer - Republican,Auditor General - Republican,,9
,Diana Irey Vaughan,John Maher,Frank A Pinto,9
Diana Irey Vaughan,0,2,1,9
John Maher,,0,0,9
Frank A Pinto,,,0,9
Total,3,2,1,9
,State Treasurer - Republican,Auditor General - Republican,,10
,Diana Irey Vaughan,John Maher,Frank A Pinto,10
Diana Irey Vaughan,0,5,1,10
John Maher,,0,0,10
Frank A Pinto,,,0,10
Total,6,5,1,10
,State Treasurer - Republican,Auditor General - Republican,,11
,Diana Irey Vaughan,Frank A Pinto,John Maher,11
Diana Irey Vaughan,0,4,5,11
Frank A Pinto,,1,0,11
John Maher,,,0,11
Total,9,5,5,11
,State Treasurer - Republican,Auditor General - Republican,,12
,Diana Irey Vaughan,John Maher,Frank A Pinto,12
Diana Irey Vaughan,0,17,3,12
John Maher,,0,0,12
Frank A Pinto,,,1,12
Total,20,17,4,12
,State Treasurer - Republican,Auditor General - Republican,,13
,Diana Irey Vaughan,Frank A Pinto,John Maher,13
Diana Irey Vaughan,0,2,2,13
Frank A Pinto,,0,0,13
John Maher,,,0,13
Total,4,2,2,13
,Auditor General - Republican,,State Treasurer - Republican,14
,Frank A Pinto,John Maher,Diana Irey Vaughan,14
Frank A Pinto,2,0,4,14
John Maher,,1,1,14
Diana Irey Vaughan,,,0,14
Total,6,2,5,14
,State Treasurer - Republican,Auditor General - Republican,,15
,Diana Irey Vaughan,John Maher,Frank A Pinto,15
Diana Irey Vaughan,0,10,7,15
John Maher,,2,0,15
Frank A Pinto,,,0,15
Total,17,12,7,15
,State Treasurer - Republican,Auditor General - Republican,,16
,Diana Irey Vaughan,John Maher,Frank A Pinto,16
Diana Irey Vaughan,0,7,2,16
John Maher,,0,0,16
Frank A Pinto,,,1,16
Total,9,7,3,16
,State Treasurer - Republican,Auditor General - Republican,,17
,Diana Irey Vaughan,John Maher,Frank A Pinto,17
Diana Irey Vaughan,1,8,3,17
John Maher,,0,0,17
Frank A Pinto,,,2,17
Total,12,8,5,17
,State Treasurer - Republican,Auditor General - Republican,,18
,Diana Irey Vaughan,Frank A Pinto,John Maher,18
Diana Irey Vaughan,0,7,4,18
Frank A Pinto,,1,0,18
John Maher,,,0,18
Total,11,8,4,18
,State Treasurer - Republican,Auditor General - Republican,,19
,Diana Irey Vaughan,John Maher,Frank A Pinto,19
Diana Irey Vaughan,1,4,4,19
John Maher,,1,0,19
Frank A Pinto,,,0,19
Total,9,5,4,19
,State Treasurer - Republican,Auditor General - Republican,,20
,Diana Irey Vaughan,Frank A Pinto,John Maher,20
Diana Irey Vaughan,1,7,7,20
Frank A Pinto,,3,0,20
John Maher,,,2,20
Total,15,10,9,20
,State Treasurer - Republican,Auditor General - Republican,,21
,Diana Irey Vaughan,John Maher,Frank A Pinto,21
Diana Irey Vaughan,4,21,16,21
John Maher,,2,0,21
Frank A Pinto,,,0,21
Total,41,23,16,21
,State Treasurer - Republican,Auditor General - Republican,,22
,Diana Irey Vaughan,John Maher,Frank A Pinto,22
Diana Irey Vaughan,1,5,1,22
John Maher,,0,0,22
Frank A Pinto,,,0,22
Total,7,5,1,22
,State Treasurer - Republican,Auditor General - Republican,,23
,Diana Irey Vaughan,Frank A Pinto,John Maher,23
Diana Irey Vaughan,0,4,3,23
Frank A Pinto,,0,0,23
John Maher,,,0,23
Total,7,4,3,23
