col_1,col_2,col_3,col_4,division
,State Treasurer - Democrat,Representative In The General Assembly 202nd District - Democrat,,All
,Robert M Mccord,Mark B Cohen,Numa F St Louis,All
Robert M Mccord,7,288,225,All
Mark B Cohen,,115,0,All
Numa F St Louis,,,69,All
Total,520,403,294,All
,State Treasurer - Democrat,Representative In The General Assembly 202nd District - Democrat,,1
,Robert M Mccord,Numa F St Louis,Mark B Cohen,1
Robert M Mccord,0,35,29,1
Numa F St Louis,,10,0,1
Mark B Cohen,,,6,1
Total,64,45,35,1
,State Treasurer - Democrat,Representative In The General Assembly 202nd District - Democrat,,2
,Robert M Mccord,Mark B Cohen,Numa F St Louis,2
Robert M Mccord,1,40,34,2
Mark B Cohen,,18,0,2
Numa F St Louis,,,21,2
Total,75,58,55,2
,State Treasurer - Democrat,Representative In The General Assembly 202nd District - Democrat,,3
,Robert M Mccord,Mark B Cohen,Numa F St Louis,3
Robert M Mccord,2,46,37,3
Mark B Cohen,,11,0,3
Numa F St Louis,,,7,3
Total,85,57,44,3
,State Treasurer - Democrat,Representative In The General Assembly 202nd District - Democrat,,4
,Robert M Mccord,Mark B Cohen,Numa F St Louis,4
Robert M Mccord,0,23,17,4
Mark B Cohen,,8,0,4
Numa F St Louis,,,3,4
Total,40,31,20,4
,State Treasurer - Democrat,Representative In The General Assembly 202nd District - Democrat,,5
,Robert M Mccord,Mark B Cohen,Numa F St Louis,5
Robert M Mccord,2,27,17,5
Mark B Cohen,,12,0,5
Numa F St Louis,,,4,5
Total,46,39,21,5
,State Treasurer - Democrat,Representative In The General Assembly 202nd District - Democrat,,7
,Robert M Mccord,Mark B Cohen,Numa F St Louis,7
Robert M Mccord,1,46,36,7
Mark B Cohen,,31,0,7
Numa F St Louis,,,11,7
Total,83,77,47,7
,Representative In The General Assembly 202nd District - Democrat,,State Treasurer - Democrat,8
,Mark B Cohen,Numa F St Louis,Robert M Mccord,8
Mark B Cohen,21,0,40,8
Numa F St Louis,,7,17,8
Robert M Mccord,,,1,8
Total,61,24,58,8
,State Treasurer - Democrat,Representative In The General Assembly 202nd District - Democrat,,10
,Robert M Mccord,Mark B Cohen,Numa F St Louis,10
Robert M Mccord,0,37,32,10
Mark B Cohen,,8,0,10
Numa F St Louis,,,6,10
Total,69,45,38,10
