col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,All
,Joseph James Rooney,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Robert C Barrilli,Edward T Boyd,Steven J Gilber,Brandon Yates,All
Joseph James Rooney,67,385,351,227,197,128,69,61,54,All
William E Donnelly,,13,232,168,96,74,36,17,21,All
Michael J Mcmonagle,,,15,130,114,49,30,27,21,All
Thomas Jay Ellis,,,,3,46,34,18,21,10,All
Michael Anthony Salvi,,,,,11,53,14,14,16,All
Robert C Barrilli,,,,,,5,21,11,25,All
Edward T Boyd,,,,,,,5,21,13,All
Steven J Gilber,,,,,,,,2,21,All
Brandon Yates,,,,,,,,,1,All
Total,699,426,385,242,221,154,91,73,69,All
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,1
,Joseph James Rooney,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Robert C Barrilli,Steven J Gilber,Brandon Yates,Edward T Boyd,1
Joseph James Rooney,4,23,19,12,9,5,6,4,1,1
William E Donnelly,,1,15,11,7,3,3,3,1,1
Michael J Mcmonagle,,,0,7,6,3,2,2,0,1
Thomas Jay Ellis,,,,0,3,3,3,1,0,1
Michael Anthony Salvi,,,,,1,3,1,0,1,1
Robert C Barrilli,,,,,,0,1,0,1,1
Steven J Gilber,,,,,,,0,2,0,1
Brandon Yates,,,,,,,,0,0,1
Edward T Boyd,,,,,,,,,0,1
Total,37,28,21,15,12,8,6,5,2,1
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,2
,Joseph James Rooney,William E Donnelly,Michael J Mcmonagle,Michael Anthony Salvi,Thomas Jay Ellis,Robert C Barrilli,Brandon Yates,Edward T Boyd,Steven J Gilber,2
Joseph James Rooney,6,22,19,9,9,4,3,1,1,2
William E Donnelly,,0,11,6,5,1,1,1,0,2
Michael J Mcmonagle,,,0,9,7,1,2,0,1,2
Michael Anthony Salvi,,,,1,2,0,1,0,0,2
Thomas Jay Ellis,,,,,0,0,0,1,1,2
Robert C Barrilli,,,,,,0,2,0,0,2
Brandon Yates,,,,,,,0,0,0,2
Edward T Boyd,,,,,,,,0,0,2
Steven J Gilber,,,,,,,,,0,2
Total,39,22,19,10,9,4,3,1,1,2
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,3
,Joseph James Rooney,William E Donnelly,Michael J Mcmonagle,Michael Anthony Salvi,Thomas Jay Ellis,Robert C Barrilli,Steven J Gilber,Edward T Boyd,Brandon Yates,3
Joseph James Rooney,3,17,16,12,11,7,3,2,1,3
William E Donnelly,,0,12,4,8,2,2,0,0,3
Michael J Mcmonagle,,,0,6,9,1,2,0,0,3
Michael Anthony Salvi,,,,2,2,4,1,1,0,3
Thomas Jay Ellis,,,,,1,1,1,0,0,3
Robert C Barrilli,,,,,,0,1,1,1,3
Steven J Gilber,,,,,,,0,0,1,3
Edward T Boyd,,,,,,,,0,0,3
Brandon Yates,,,,,,,,,0,3
Total,34,19,18,14,12,7,4,2,1,3
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,4
,Joseph James Rooney,William E Donnelly,Michael Anthony Salvi,Edward T Boyd,Michael J Mcmonagle,Thomas Jay Ellis,Robert C Barrilli,Steven J Gilber,Brandon Yates,4
Joseph James Rooney,0,10,7,4,5,5,2,2,2,4
William E Donnelly,,0,4,2,3,4,1,0,1,4
Michael Anthony Salvi,,,0,1,1,1,3,1,2,4
Edward T Boyd,,,,1,0,3,1,3,0,4
Michael J Mcmonagle,,,,,1,1,0,0,0,4
Thomas Jay Ellis,,,,,,0,0,1,0,4
Robert C Barrilli,,,,,,,0,1,1,4
Steven J Gilber,,,,,,,,0,0,4
Brandon Yates,,,,,,,,,0,4
Total,18,11,8,7,6,6,4,3,2,4
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,5
,Joseph James Rooney,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Edward T Boyd,Robert C Barrilli,Brandon Yates,Steven J Gilber,5
Joseph James Rooney,2,9,9,8,5,5,3,1,1,5
William E Donnelly,,1,7,5,3,2,1,0,0,5
Michael J Mcmonagle,,,1,5,2,3,1,0,0,5
Thomas Jay Ellis,,,,0,2,2,0,0,1,5
Michael Anthony Salvi,,,,,1,0,3,2,0,5
Edward T Boyd,,,,,,0,1,0,1,5
Robert C Barrilli,,,,,,,0,2,0,5
Brandon Yates,,,,,,,,0,0,5
Steven J Gilber,,,,,,,,,0,5
Total,18,11,10,9,8,5,4,2,1,5
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,6
,Joseph James Rooney,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Edward T Boyd,Michael Anthony Salvi,Robert C Barrilli,Brandon Yates,Steven J Gilber,6
Joseph James Rooney,1,9,7,4,2,3,2,0,1,6
William E Donnelly,,0,4,4,2,0,1,0,1,6
Michael J Mcmonagle,,,0,3,1,2,1,0,0,6
Thomas Jay Ellis,,,,1,0,0,1,0,0,6
Edward T Boyd,,,,,0,0,1,1,1,6
Michael Anthony Salvi,,,,,,0,1,0,0,6
Robert C Barrilli,,,,,,,0,1,0,6
Brandon Yates,,,,,,,,0,0,6
Steven J Gilber,,,,,,,,,0,6
Total,14,9,7,5,3,3,3,1,1,6
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,7
,Joseph James Rooney,Michael J Mcmonagle,William E Donnelly,Michael Anthony Salvi,Thomas Jay Ellis,Brandon Yates,Steven J Gilber,Edward T Boyd,Robert C Barrilli,7
Joseph James Rooney,0,5,5,5,5,2,2,0,0,7
Michael J Mcmonagle,,0,3,3,3,0,0,0,0,7
William E Donnelly,,,0,2,2,1,1,0,0,7
Michael Anthony Salvi,,,,0,2,1,2,0,0,7
Thomas Jay Ellis,,,,,0,1,0,0,0,7
Brandon Yates,,,,,,0,1,0,0,7
Steven J Gilber,,,,,,,0,0,0,7
Edward T Boyd,,,,,,,,0,0,7
Robert C Barrilli,,,,,,,,,0,7
Total,10,6,6,5,5,2,2,0,0,7
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,8
,Joseph James Rooney,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Edward T Boyd,Robert C Barrilli,Brandon Yates,Steven J Gilber,8
Joseph James Rooney,2,11,8,9,5,3,3,1,1,8
William E Donnelly,,0,7,6,3,1,2,1,0,8
Michael J Mcmonagle,,,2,5,2,0,1,1,0,8
Thomas Jay Ellis,,,,0,3,1,1,0,1,8
Michael Anthony Salvi,,,,,0,1,3,0,0,8
Edward T Boyd,,,,,,0,1,0,1,8
Robert C Barrilli,,,,,,,0,0,0,8
Brandon Yates,,,,,,,,0,0,8
Steven J Gilber,,,,,,,,,0,8
Total,18,12,10,9,6,5,4,1,1,8
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,9
,Joseph James Rooney,Thomas Jay Ellis,William E Donnelly,Michael J Mcmonagle,Robert C Barrilli,Michael Anthony Salvi,Steven J Gilber,Edward T Boyd,Brandon Yates,9
Joseph James Rooney,2,8,5,4,3,3,2,1,0,9
Thomas Jay Ellis,,0,3,3,3,2,2,1,0,9
William E Donnelly,,,0,2,4,0,0,0,0,9
Michael J Mcmonagle,,,,0,1,2,1,0,0,9
Robert C Barrilli,,,,,0,0,0,0,0,9
Michael Anthony Salvi,,,,,,0,0,0,0,9
Steven J Gilber,,,,,,,0,1,0,9
Edward T Boyd,,,,,,,,0,0,9
Brandon Yates,,,,,,,,,0,9
Total,13,8,6,5,4,3,2,1,0,9
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,10
,Joseph James Rooney,William E Donnelly,Michael J Mcmonagle,Robert C Barrilli,Michael Anthony Salvi,Thomas Jay Ellis,Edward T Boyd,Brandon Yates,Steven J Gilber,10
Joseph James Rooney,1,10,8,5,6,6,1,1,0,10
William E Donnelly,,0,3,2,1,5,1,1,0,10
Michael J Mcmonagle,,,0,2,4,3,0,0,0,10
Robert C Barrilli,,,,1,1,1,1,1,0,10
Michael Anthony Salvi,,,,,0,1,0,0,0,10
Thomas Jay Ellis,,,,,,0,1,1,0,10
Edward T Boyd,,,,,,,1,1,0,10
Brandon Yates,,,,,,,,0,0,10
Steven J Gilber,,,,,,,,,0,10
Total,19,10,8,7,6,6,3,2,0,10
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,11
,Joseph James Rooney,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Robert C Barrilli,Edward T Boyd,Brandon Yates,Steven J Gilber,11
Joseph James Rooney,4,24,20,13,9,7,5,5,1,11
William E Donnelly,,1,12,12,3,4,3,1,1,11
Michael J Mcmonagle,,,1,8,7,2,1,1,1,11
Thomas Jay Ellis,,,,0,1,1,3,2,1,11
Michael Anthony Salvi,,,,,0,3,1,2,0,11
Robert C Barrilli,,,,,,0,1,1,0,11
Edward T Boyd,,,,,,,0,0,1,11
Brandon Yates,,,,,,,,0,0,11
Steven J Gilber,,,,,,,,,0,11
Total,40,25,21,14,9,7,6,5,2,11
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,12
,Joseph James Rooney,Michael J Mcmonagle,William E Donnelly,Thomas Jay Ellis,Michael Anthony Salvi,Robert C Barrilli,Edward T Boyd,Brandon Yates,Steven J Gilber,12
Joseph James Rooney,8,28,17,15,13,7,5,5,2,12
Michael J Mcmonagle,,0,14,6,11,4,6,2,2,12
William E Donnelly,,,0,7,5,2,3,1,0,12
Thomas Jay Ellis,,,,0,3,1,0,1,1,12
Michael Anthony Salvi,,,,,0,4,2,1,0,12
Robert C Barrilli,,,,,,1,1,2,0,12
Edward T Boyd,,,,,,,1,1,1,12
Brandon Yates,,,,,,,,0,2,12
Steven J Gilber,,,,,,,,,0,12
Total,49,30,18,15,13,9,8,6,3,12
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,13
,Joseph James Rooney,Michael J Mcmonagle,William E Donnelly,Michael Anthony Salvi,Thomas Jay Ellis,Robert C Barrilli,Edward T Boyd,Steven J Gilber,Brandon Yates,13
Joseph James Rooney,7,33,30,20,14,10,7,6,4,13
Michael J Mcmonagle,,1,23,11,11,5,4,2,1,13
William E Donnelly,,,1,6,12,3,6,3,0,13
Michael Anthony Salvi,,,,0,3,6,1,2,2,13
Thomas Jay Ellis,,,,,0,0,2,0,0,13
Robert C Barrilli,,,,,,0,3,3,3,13
Edward T Boyd,,,,,,,0,1,1,13
