col_1,col_2,division
,Representative In Congress 13th District - Republican,All
,Joseph James Rooney,All
Joseph James Rooney,"1,894",All
Total,"1,894",All
,Representative In Congress 13th District - Republican,1
,Joseph James Rooney,1
Joseph James Rooney,22,1
Total,22,1
,Representative In Congress 13th District - Republican,2
,Joseph James Rooney,2
Joseph James Rooney,33,2
Total,33,2
,Representative In Congress 13th District - Republican,3
,Joseph James Rooney,3
Joseph James Rooney,24,3
Total,24,3
,Representative In Congress 13th District - Republican,4
,Joseph James Rooney,4
Joseph James Rooney,15,4
Total,15,4
,Representative In Congress 13th District - Republican,5
,Joseph James Rooney,5
Joseph James Rooney,31,5
Total,31,5
,Representative In Congress 13th District - Republican,6
,Joseph James Rooney,6
Joseph James Rooney,30,6
Total,30,6
,Representative In Congress 13th District - Republican,7
,Joseph James Rooney,7
Joseph James Rooney,55,7
Total,55,7
,Representative In Congress 13th District - Republican,8
,Joseph James Rooney,8
Joseph James Rooney,42,8
Total,42,8
,Representative In Congress 13th District - Republican,9
,Joseph James Rooney,9
Joseph James Rooney,44,9
Total,44,9
,Representative In Congress 13th District - Republican,10
,Joseph James Rooney,10
Joseph James Rooney,41,10
Total,41,10
,Representative In Congress 13th District - Republican,11
,Joseph James Rooney,11
Joseph James Rooney,37,11
Total,37,11
,Representative In Congress 13th District - Republican,12
,Joseph James Rooney,12
Joseph James Rooney,25,12
Total,25,12
,Representative In Congress 13th District - Republican,13
,Joseph James Rooney,13
Joseph James Rooney,23,13
Total,23,13
,Representative In Congress 13th District - Republican,14
,Joseph James Rooney,14
Joseph James Rooney,42,14
Total,42,14
,Representative In Congress 13th District - Republican,15
,Joseph James Rooney,15
Joseph James Rooney,34,15
Total,34,15
,Representative In Congress 13th District - Republican,16
,Joseph James Rooney,16
Joseph James Rooney,28,16
Total,28,16
,Representative In Congress 13th District - Republican,17
,Joseph James Rooney,17
Joseph James Rooney,66,17
Total,66,17
,Representative In Congress 13th District - Republican,18
,Joseph James Rooney,18
Joseph James Rooney,43,18
Total,43,18
,Representative In Congress 13th District - Republican,19
,Joseph James Rooney,19
Joseph James Rooney,35,19
Total,35,19
,Representative In Congress 13th District - Republican,20
,Joseph James Rooney,20
Joseph James Rooney,31,20
Total,31,20
,Representative In Congress 13th District - Republican,21
,Joseph James Rooney,21
Joseph James Rooney,57,21
Total,57,21
,Representative In Congress 13th District - Republican,22
,Joseph James Rooney,22
Joseph James Rooney,33,22
Total,33,22
,Representative In Congress 13th District - Republican,23
,Joseph James Rooney,23
Joseph James Rooney,28,23
Total,28,23
,Representative In Congress 13th District - Republican,24
,Joseph James Rooney,24
Joseph James Rooney,38,24
Total,38,24
,Representative In Congress 13th District - Republican,25
,Joseph James Rooney,25
Joseph James Rooney,68,25
Total,68,25
,Representative In Congress 13th District - Republican,26
,Joseph James Rooney,26
Joseph James Rooney,24,26
Total,24,26
,Representative In Congress 13th District - Republican,27
,Joseph James Rooney,27
Joseph James Rooney,17,27
Total,17,27
,Representative In Congress 13th District - Republican,28
,Joseph James Rooney,28
Joseph James Rooney,41,28
Total,41,28
,Representative In Congress 13th District - Republican,29
,Joseph James Rooney,29
Joseph James Rooney,109,29
Total,109,29
,Representative In Congress 13th District - Republican,30
,Joseph James Rooney,30
Joseph James Rooney,52,30
Total,52,30
,Representative In Congress 13th District - Republican,31
,Joseph James Rooney,31
Joseph James Rooney,24,31
Total,24,31
,Representative In Congress 13th District - Republican,32
,Joseph James Rooney,32
Joseph James Rooney,25,32
Total,25,32
,Representative In Congress 13th District - Republican,33
,Joseph James Rooney,33
Joseph James Rooney,60,33
Total,60,33
,Representative In Congress 13th District - Republican,34
,Joseph James Rooney,34
Joseph James Rooney,39,34
Total,39,34
,Representative In Congress 13th District - Republican,35
,Joseph James Rooney,35
Joseph James Rooney,37,35
Total,37,35
,Representative In Congress 13th District - Republican,36
,Joseph James Rooney,36
Joseph James Rooney,55,36
Total,55,36
,Representative In Congress 13th District - Republican,37
,Joseph James Rooney,37
Joseph James Rooney,14,37
Total,14,37
,Representative In Congress 13th District - Republican,38
,Joseph James Rooney,38
Joseph James Rooney,45,38
Total,45,38
,Representative In Congress 13th District - Republican,39
,Joseph James Rooney,39
Joseph James Rooney,36,39
Total,36,39
,Representative In Congress 13th District - Republican,40
,Joseph James Rooney,40
Joseph James Rooney,29,40
Total,29,40
,Representative In Congress 13th District - Republican,41
,Joseph James Rooney,41
Joseph James Rooney,27,41
Total,27,41
,Representative In Congress 13th District - Republican,42
,Joseph James Rooney,42
Joseph James Rooney,59,42
Total,59,42
,Representative In Congress 13th District - Republican,43
,Joseph James Rooney,43
Joseph James Rooney,93,43
Total,93,43
,Representative In Congress 13th District - Republican,44
,Joseph James Rooney,44
Joseph James Rooney,57,44
Total,57,44
,Representative In Congress 13th District - Republican,45
,Joseph James Rooney,45
Joseph James Rooney,29,45
Total,29,45
,Representative In Congress 13th District - Republican,46
,Joseph James Rooney,46
Joseph James Rooney,97,46
Total,97,46
