col_1,col_2,col_3,col_4,division
,Senator In The General Assembly 1st District - Democrat,United States Senator - Democrat,,All
,Lawrence M Farnese Jr,Bob Casey Jr,Joseph John Vodvarka,All
Lawrence M Farnese Jr,127,"1,548",509,All
Bob Casey Jr,,412,0,All
Joseph John Vodvarka,,,85,All
Total,"2,184","1,960",594,All
,Senator In The General Assembly 1st District - Democrat,United States Senator - Democrat,,1
,Lawrence M Farnese Jr,Bob Casey Jr,Joseph John Vodvarka,1
Lawrence M Farnese Jr,6,47,24,1
Bob Casey Jr,,10,0,1
Joseph John Vodvarka,,,4,1
Total,77,57,28,1
,Senator In The General Assembly 1st District - Democrat,United States Senator - Democrat,,2
,Lawrence M Farnese Jr,Bob Casey Jr,Joseph John Vodvarka,2
Lawrence M Farnese Jr,4,61,12,2
Bob Casey Jr,,9,0,2
Joseph John Vodvarka,,,1,2
Total,77,70,13,2
,Senator In The General Assembly 1st District - Democrat,United States Senator - Democrat,,3
,Lawrence M Farnese Jr,Bob Casey Jr,Joseph John Vodvarka,3
Lawrence M Farnese Jr,10,46,15,3
Bob Casey Jr,,13,0,3
Joseph John Vodvarka,,,3,3
Total,71,59,18,3
,Senator In The General Assembly 1st District - Democrat,United States Senator - Democrat,,4
,Lawrence M Farnese Jr,Bob Casey Jr,Joseph John Vodvarka,4
Lawrence M Farnese Jr,2,30,29,4
Bob Casey Jr,,8,0,4
Joseph John Vodvarka,,,5,4
Total,61,38,34,4
,Senator In The General Assembly 1st District - Democrat,United States Senator - Democrat,,5
,Lawrence M Farnese Jr,Bob Casey Jr,Joseph John Vodvarka,5
Lawrence M Farnese Jr,4,81,26,5
Bob Casey Jr,,9,0,5
Joseph John Vodvarka,,,7,5
Total,111,90,33,5
,United States Senator - Democrat,,Senator In The General Assembly 1st District - Democrat,6
,Bob Casey Jr,Joseph John Vodvarka,Lawrence M Farnese Jr,6
Bob Casey Jr,22,0,69,6
Joseph John Vodvarka,,2,16,6
Lawrence M Farnese Jr,,,3,6
Total,91,18,88,6
,Senator In The General Assembly 1st District - Democrat,United States Senator - Democrat,,7
,Lawrence M Farnese Jr,Bob Casey Jr,Joseph John Vodvarka,7
Lawrence M Farnese Jr,2,66,22,7
Bob Casey Jr,,22,0,7
Joseph John Vodvarka,,,2,7
Total,90,88,24,7
,United States Senator - Democrat,,Senator In The General Assembly 1st District - Democrat,8
,Bob Casey Jr,Joseph John Vodvarka,Lawrence M Farnese Jr,8
Bob Casey Jr,27,0,50,8
Joseph John Vodvarka,,0,16,8
Lawrence M Farnese Jr,,,4,8
Total,77,16,70,8
,Senator In The General Assembly 1st District - Democrat,United States Senator - Democrat,,9
,Lawrence M Farnese Jr,Bob Casey Jr,Joseph John Vodvarka,9
Lawrence M Farnese Jr,5,56,19,9
Bob Casey Jr,,10,0,9
Joseph John Vodvarka,,,3,9
Total,80,66,22,9
,Senator In The General Assembly 1st District - Democrat,United States Senator - Democrat,,10
,Lawrence M Farnese Jr,Bob Casey Jr,Joseph John Vodvarka,10
Lawrence M Farnese Jr,3,55,24,10
Bob Casey Jr,,12,0,10
Joseph John Vodvarka,,,8,10
Total,82,67,32,10
,Senator In The General Assembly 1st District - Democrat,United States Senator - Democrat,,11
,Lawrence M Farnese Jr,Bob Casey Jr,Joseph John Vodvarka,11
Lawrence M Farnese Jr,2,101,12,11
Bob Casey Jr,,7,0,11
Joseph John Vodvarka,,,3,11
Total,115,108,15,11
,Senator In The General Assembly 1st District - Democrat,United States Senator - Democrat,,12
,Lawrence M Farnese Jr,Bob Casey Jr,Joseph John Vodvarka,12
Lawrence M Farnese Jr,1,38,21,12
Bob Casey Jr,,10,0,12
Joseph John Vodvarka,,,2,12
Total,60,48,23,12
,United States Senator - Democrat,,Senator In The General Assembly 1st District - Democrat,13
,Bob Casey Jr,Joseph John Vodvarka,Lawrence M Farnese Jr,13
Bob Casey Jr,24,0,52,13
Joseph John Vodvarka,,3,18,13
Lawrence M Farnese Jr,,,4,13
Total,76,21,74,13
,Senator In The General Assembly 1st District - Democrat,United States Senator - Democrat,,15
,Lawrence M Farnese Jr,Bob Casey Jr,Joseph John Vodvarka,15
Lawrence M Farnese Jr,7,52,20,15
Bob Casey Jr,,21,0,15
Joseph John Vodvarka,,,4,15
Total,79,73,24,15
,Senator In The General Assembly 1st District - Democrat,United States Senator - Democrat,,16
,Lawrence M Farnese Jr,Bob Casey Jr,Joseph John Vodvarka,16
Lawrence M Farnese Jr,1,62,24,16
Bob Casey Jr,,16,0,16
Joseph John Vodvarka,,,2,16
Total,87,78,26,16
,Senator In The General Assembly 1st District - Democrat,United States Senator - Democrat,,17
,Lawrence M Farnese Jr,Bob Casey Jr,Joseph John Vodvarka,17
Lawrence M Farnese Jr,7,46,10,17
Bob Casey Jr,,15,0,17
Joseph John Vodvarka,,,3,17
Total,63,61,13,17
,United States Senator - Democrat,,Senator In The General Assembly 1st District - Democrat,18
,Bob Casey Jr,Joseph John Vodvarka,Lawrence M Farnese Jr,18
Bob Casey Jr,15,0,38,18
Joseph John Vodvarka,,1,10,18
Lawrence M Farnese Jr,,,4,18
Total,53,11,52,18
,United States Senator - Democrat,,Senator In The General Assembly 1st District - Democrat,19
,Bob Casey Jr,Joseph John Vodvarka,Lawrence M Farnese Jr,19
Bob Casey Jr,17,0,78,19
Joseph John Vodvarka,,2,8,19
Lawrence M Farnese Jr,,,6,19
Total,95,10,92,19
,United States Senator - Democrat,,Senator In The General Assembly 1st District - Democrat,20
